Data Sets simulated by the Matlab function dataSetsGenerator,
287,68.352901
288,68.207611
289,72.353825
290,73.116176
291,71.277173
292,70.906187
293,71.960237
294,70.35499
295,71.309738
296,71.623916
297,66.984363
298,67.70327
299,67.695689
300,67.561741
301,68.476867
302,68.348244
303,68.874474
304,66.972947
305,66.961262
306,64.793493
307,67.782227
308,64.228088
309,64.476604
310,66.75869
311,66.822558
312,64.80087
313,67.675336
314,64.336229
315,67.286057
316,64.856602
317,66.138552
318,67.469531
319,67.459969
320,67.301926
321,65.983692
322,66.725818
323,65.979179
324,65.075981
325,66.394816
326,67.863853
327,67.537635
328,64.331718
329,67.387085
330,65.112631
331,65.659258
332,66.00688
333,67.804429
334,64.906948
335,64.573935
336,65.539689
337,67.841688
338,67.769189
339,65.33318
340,66.313933
341,67.968019
342,68.443478
343,63.965727
344,65.863487
345,68.381249
346,65.376917
347,62.446656
348,62.641274
349,67.887835
350,69.93562
351,64.800015
352,70.602696
353,69.510017
354,67.386327
355,65.892251
356,68.697513
357,68.683246
358,73.931487
359,66.66924
360,74.082902
361,68.149921
362,68.728588
363,68.03378
364,65.973
365,71.188419
366,64.827893
367,72.533501
368,65.900396
369,71.861755
370,67.552187
371,65.220212
372,68.991544
373,66.608189
374,69.179116
375,66.529779
376,62.557305
377,62.20564
378,67.595875
379,62.319423
380,63.588502
381,61.877844
382,65.817223
383,66.689298
384,70.255739
385,68.928657
386,69.438678
387,67.013566
388,62.016862
389,63.221657
390,65.743352
391,62.687342
392,64.452
393,68.490477
394,64.49946
395,62.215864
396,61.067162
397,61.040278
398,69.002227
399,64.998618
400,69.768908
401,64.569672
402,68.858112
403,66.292094
404,62.250938
405,69.825222
406,70.20526
407,64.336742
408,70.745624
409,66.785799
410,67.145857
411,63.402601
412,67.481794
413,62.876786
414,65.628244
415,64.037436
416,70.27115
417,69.055338
418,61.974545
419,68.158995
420,61.373832
421,66.569266
422,64.207176
423,65.551953
424,70.2642
425,68.209136
426,67.037861
427,69.470555
428,65.613002
429,69.463561
430,66.388381
431,63.680299
432,63.035371
433,62.75038
434,65.008064
435,62.889194
436,63.087368
437,65.687383
438,64.059912
439,66.040875
440,66.638745
441,65.614235
442,65.480619
443,65.810198
444,67.613852
445,66.27373
446,65.385962
447,66.599197
448,64.005974
449,65.830944
450,64.990471
451,67.435517
452,67.775522
453,64.603459
454,66.394164
455,65.696299
456,65.53972
457,66.661429
458,64.763422
459,67.780077
460,68.087603
461,69.792484
462,69.809517
463,70.582004
464,66.935482
465,64.947166
466,67.949433
467,65.462725
468,64.636178
469,65.843811
470,64.809833
471,65.328628
472,64.42479
473,66.916323
474,64.058426
475,67.602007
476,65.44828
477,65.616854
478,64.128695
479,65.61582
480,66.496808
481,64.563281
482,66.331668
483,66.88249
484,64.127118
485,66.815064
486,67.163144
487,66.599258
488,67.924153
489,67.704423
490,67.653391
491,67.501314
492,65.553892
493,67.718751
494,67.011807
495,67.265357
496,67.617319
497,67.62281
498,64.414799
499,66.614817
500,65.970368
501,65.776686
502,64.699129
503,64.571275
504,65.063218
505,66.626203
506,67.580057
507,67.72719
508,65.33303
509,66.293876
510,66.532234
511,64.093478
512,67.563649
513,66.203944
514,64.304835
515,65.144546
516,66.922237
517,64.585627
518,64.393163
519,65.703432
520,67.969747
521,67.830573
522,65.588382
523,65.097097
524,65.15046
525,67.895295
526,64.867481
527,64.51106
528,65.445962
529,65.249919
530,66.765507
531,66.982276
532,64.273481
533,67.71779
534,67.466879
535,64.86502
536,64.314073
537,67.92264
538,64.030911
539,66.794283
540,66.421699
541,67.147536
542,66.24315
543,69.756216
544,69.030373
545,70.957991
546,67.95102
547,70.919903
548,71.214709
549,70.01459
550,66.926812
551,65.934632
552,64.882318
553,66.565603
554,65.07961
555,64.01629
556,65.209676
557,64.26615
558,66.398798
559,67.870159
560,66.850374
561,65.902796
562,67.93225
563,67.194485
564,64.68626
565,66.391958
566,66.588792
567,67.713243
568,69.733362
569,68.923078
570,69.124177
571,68.268712
572,70.12387
573,65.013517
574,67.960467
575,66.06176
576,65.004648
577,66.566432
578,67.264262
579,66.097833
580,65.000818
581,67.109746
582,66.830334
583,67.203565
584,64.863199
585,64.903564
586,68.775798
587,68.409629
588,68.017501
589,69.17164
590,69.361212
591,68.272389
592,67.665064
593,68.981645
594,67.431856
595,68.183915
596,69.496722
597,67.742067
598,70.032225
599,67.908051
600,69.22911
601,66.546349
602,66.473919
603,64.404815
604,67.050748
605,66.633476
606,67.539256
607,67.167867
608,65.784142
609,66.537708
610,64.319967
611,65.074611
612,64.650986
613,67.7516
614,67.128594
615,67.537157
616,68.073016
617,70.473365
618,71.175511
619,70.049963
620,68.712695
621,69.803385
622,64.275331
623,64.184742
624,67.12029
625,67.60008
626,66.956892
627,64.992396
628,70.616823
629,70.704348
630,67.672441
631,67.364721
632,70.027585
633,69.979212
634,67.786827
635,70.845917
636,71.083848
637,71.274795
638,72.795477
639,70.279304
640,72.836433
641,73.085662
642,68.396198
643,70.371692
644,67.545685
645,70.06007
646,67.938861
647,68.438269
648,69.697793
649,67.612442
650,67.297113
651,69.566617
652,66.709415
653,68.225496
654,70.24219
655,69.295496
656,68.8792
657,68.909927
658,67.570808
659,66.936869
660,69.980671
661,67.487047
662,65.934479
663,65.404634
664,67.491323
665,65.037051
666,64.850264
667,64.154763
668,66.309453
669,67.609323
670,66.632746
671,65.25708
672,66.301744
673,64.727946
674,64.83678
675,65.966055
676,64.178545
677,66.134175
678,65.920675
679,66.567581
680,66.898843
681,67.682742
682,67.653592
683,64.172505
684,66.430584
685,65.636736
686,67.930189
687,67.401872
688,66.208182
689,67.682164
690,64.467476
691,67.156063
692,66.232402
693,66.238938
694,64.808908
695,64.888092
696,66.987081
697,65.622205
698,64.02647
699,65.515711
700,67.697815
701,64.524012
702,65.196562
703,66.250645
704,67.579974
705,64.705464
706,64.358975
707,67.264546
708,66.756616
709,64.879701
710,66.007863
711,67.727571
712,66.877376
713,64.30947
714,67.234002
715,65.857182
716,66.942354
717,67.637581
718,67.553263
719,64.611832
720,65.917606
721,66.495548
722,65.655849
723,64.777411
724,66.725112
725,66.404337
726,66.653513
727,64.589134
728,65.365648
729,64.345087
730,67.709077
731,65.622285
732,67.246831
733,66.317622
734,66.491338
735,65.081715
736,64.590128
737,67.193206
738,66.080047
739,68.020837
740,69.390491
741,69.650019
742,67.360029
743,69.300535
744,69.011667
745,67.22085
746,69.862812
747,67.267196
748,70.415506
749,69.101836
750,66.702678
751,67.948452
752,67.581799
753,67.034864
754,67.663875
755,67.669789
756,65.016019
757,65.265696
758,65.367804
759,67.261397
760,64.822146
761,64.107368
762,66.530021
763,64.791448
764,66.682588
765,64.691458
766,67.509409
767,64.269533
768,65.809304
769,67.950037
770,67.418416
771,65.060672
772,64.757027
773,66.433654
774,66.148967
775,64.446248
776,66.64243
777,67.856685
778,65.115009
779,67.401746
780,66.003604
781,66.360759
782,65.382909
783,66.567081
784,64.58891
785,66.777293
786,67.335089
787,65.841264
788,67.011942
789,65.774076
790,65.455996
791,66.015125
792,65.108091
793,65.262722
794,64.922144
795,66.560605
796,64.163514
797,64.232786
798,64.000878
799,66.718855
800,66.413173
801,67.120172
802,64.646135
803,65.475852
804,64.63518
805,64.764447
806,66.324466
807,65.678114
808,67.862343
809,64.598261
810,65.553507
811,64.582913
812,66.964217
813,66.445481
814,65.849821
815,65.065889
816,67.70575
817,67.562703
818,64.733272
819,64.164961
820,65.49155
821,65.783106
822,66.162945
823,67.23292
824,66.832715
825,64.572172
826,66.137
827,65.406974
828,66.952743
829,66.732713
830,66.128978
831,65.786884
832,67.096527
833,65.261527
834,67.366235
835,66.091139
836,64.559107
837,65.101102
838,64.330534
839,67.496551
840,64.751141
841,66.556664
842,65.387842
843,67.755629
844,65.572729
845,64.374033
846,64.076985
847,66.732168
848,65.309833
849,64.358756
850,64.343885
851,67.835114
852,66.42132
853,65.397186
854,64.97257
855,64.107314
856,64.245588
857,64.754015
858,67.468299
859,67.099437
860,67.236259
861,64.328207
862,66.249684
863,65.399945
864,66.647899
865,67.970724
866,66.209209
867,64.80369
868,67.95222
869,67.986533
870,64.9898
871,66.672314
872,64.247183
873,64.803123
874,65.632754
875,64.876587
876,64.81469
877,66.138811
878,67.144365
879,65.616776
880,66.665714
881,66.823918
882,65.595391
883,65.294248
884,67.853627
885,66.187624
886,64.869458
887,65.060517
888,66.209519
889,65.690484
890,67.397207
891,65.848572
892,66.058828
893,66.800405
894,67.474122
895,65.195661
896,64.379242
897,67.037757
898,67.92144
899,66.438061
900,67.190262
901,67.434892
902,64.805231
903,65.448369
904,65.637874
905,64.114727
906,67.20474
907,66.126799
908,65.838337
909,66.920746
910,65.321592
911,65.137881
912,67.869971
913,64.457276
914,64.84343
915,66.078475
916,65.255093
917,65.086608
918,65.947419
919,65.265225
920,66.298092
921,65.513927
922,65.745387
923,65.972938
924,66.604355
925,65.859501
926,64.351715
927,64.066119
928,67.072425
929,64.257191
930,66.980899
931,64.823675
932,67.496451
933,65.049739
934,64.874482
935,65.345615
936,67.053289
937,65.911153
938,67.427562
939,67.576696
940,64.37667
941,67.718435
942,67.49121
943,64.904896
944,65.952405
945,64.911126
946,64.013401
947,64.184826
948,64.809194
949,64.689904
950,66.841557
951,67.112641
952,65.759636
953,67.344146
954,64.235525
955,64.293732
956,67.429284
957,67.460532
958,65.915992
959,65.85829
960,64.876775
961,67.881699
962,66.12725
963,66.201797
964,66.685
965,66.64206
966,64.269308
967,67.452591
968,64.494773
969,64.837393
970,65.046601
971,64.176353
972,64.712591
973,64.296289
974,65.51297
975,66.748908
976,67.036684
977,64.806617
978,64.566635
979,65.495034
980,67.701317
981,65.561633
982,66.560396
983,67.383184
984,64.55065
985,67.698843
986,64.915351
987,65.431525
988,67.934428
989,66.279563
990,66.660676
991,67.161919
992,65.542257
993,64.40194
994,66.064333
995,65.31977
996,65.608026
997,66.595589
998,65.625436
999,67.994927
1000,67.115656
1001,66.948945
1002,66.170236
1003,64.736292
1004,67.036484
1005,67.098679
1006,65.604779
1007,67.148715
1008,66.02859
1009,67.739109
1010,67.336909
1011,64.345078
1012,64.341819
1013,67.006653
1014,67.118326
1015,67.772028
1016,65.468153
1017,64.450268
1018,65.984234
1019,66.675776
1020,64.430928
1021,65.619049
1022,66.627189
1023,66.292686
1024,66.337463
1025,66.475837
1026,64.242697
1027,67.02608
1028,65.780833
1029,64.852101
1030,67.828849
1031,67.319428
1032,65.714262
1033,66.125041
1034,66.928253
1035,64.700799
1036,64.417071
1037,64.344892
1038,66.336611
1039,67.235424
1040,65.092677
1041,65.518101
1042,65.420967
1043,65.55651
1044,65.080495
1045,64.834145
1046,65.016411
1047,64.171332
1048,65.146103
1049,65.541063
1050,65.527867
1051,64.553526
1052,66.855158
1053,64.941537
1054,65.238213
1055,66.863481
1056,67.95408
1057,67.207481
1058,66.901807
1059,67.743994
1060,66.224013
1061,66.585069
1062,64.024487
1063,65.959847
1064,67.291534
1065,66.946886
1066,67.327083
1067,65.344726
1068,66.77788
1069,65.741261
1070,65.448752
1071,65.741982
1072,65.159314
1073,65.826018
1074,65.444371
1075,66.134441
1076,67.938791
1077,65.907934
1078,64.765884
1079,67.483203
1080,66.653738
1081,66.176608
1082,67.66617
1083,64.552953
1084,65.028285
1085,66.952314
1086,67.191308
1087,64.575807
1088,67.470988
1089,65.3969
1090,67.225727
1091,66.874065
1092,67.20483
1093,66.747569
1094,65.228021
1095,65.017617
1096,66.135867
1097,65.221749
1098,64.689255
1099,67.017799
1100,64.609263
1101,66.115449
1102,67.222789
1103,65.010593
1104,66.504299
1105,67.946475
1106,64.26071
1107,65.71024
1108,65.026275
1109,65.564415
1110,65.109673
1111,65.300394
1112,65.325025
1113,67.544449
1114,64.212473
1115,64.14423
1116,65.375515
1117,66.666309
1118,65.341957
1119,64.753687
1120,64.658199
1121,64.856442
1122,66.995488
1123,66.126547
1124,64.860544
1125,64.03237
1126,64.867593
1127,65.007062
1128,65.977328
1129,66.45553
1130,65.966818
1131,64.483597
1132,66.201867
1133,65.097171
1134,65.984201
1135,65.475319
1136,64.077255
1137,64.105283
1138,67.345916
1139,67.038465
1140,66.683169
1141,67.10343
1142,65.562247
1143,66.275793
1144,66.331489
1145,65.989581
1146,67.160425
1147,64.967441
1148,65.199241
1149,66.753747
1150,65.480443
1151,67.468709
1152,66.566994
1153,64.339549
1154,64.36157
1155,66.30087
1156,67.675689
1157,67.866231
1158,65.185141
1159,66.075907
1160,65.296223
1161,65.579135
1162,64.451017
1163,65.995725
1164,66.485683
1165,66.975668
1166,64.975648
1167,64.144498
1168,67.574686
1169,65.209159
1170,67.179893
1171,66.885004
1172,65.410844
1173,65.568984
1174,65.998212
1175,64.597559
1176,64.983497
1177,66.653216
1178,64.465216
1179,65.139347
1180,65.478204
1181,64.10368
1182,67.725413
1183,64.201276
1184,64.723572
1185,65.86689
1186,64.836821
1187,64.099009
1188,67.44351
1189,65.935504
1190,65.601319
1191,65.136005
1192,64.98682
1193,64.084015
1194,65.069616
1195,65.413644
1196,67.455918
1197,70.111534
1198,67.029676
1199,70.251233
1200,70.849958
1201,70.680594
1202,67.914206
1203,68.906327
1204,67.754262
1205,68.185081
1206,71.341093
1207,70.400787
1208,70.656402
1209,72.404875
1210,74.135609
1211,73.548499
1212,72.879998
1213,71.883524
1214,69.338991
1215,69.876718
1216,68.068155
1217,70.019481
1218,67.515248
1219,68.340915
1220,70.143905
1221,69.535996
1222,70.602451
1223,70.515363
1224,64.078324
1225,66.277185
1226,67.342893
1227,67.285809
1228,67.822091
1229,65.149904
1230,67.954577
1231,64.033826
1232,66.057513
1233,65.467175
1234,71.259096
1235,69.10505
1236,70.300436
1237,68.209604
1238,71.131441
1239,69.745995
1240,71.02243
1241,68.071573
1242,67.773864
1243,67.366102
1244,66.842541
1245,67.283511
1246,67.827104
1247,67.287753
1248,69.386576
1249,68.203322
1250,68.455661
1251,69.074579
1252,69.500072
1253,68.879685
1254,69.628006
1255,65.913556
1256,66.290652
1257,67.042525
1258,65.902423
1259,67.76034
1260,64.535543
1261,67.683678
1262,67.181887
1263,66.685439
1264,66.421907
1265,65.151262
1266,65.643281
1267,64.202875
1268,66.785148
1269,66.199477
1270,64.136785
1271,65.804866
1272,67.888038
1273,66.620766
1274,64.584097
1275,66.08209
1276,64.503855
1277,64.295901
1278,65.976788
1279,66.899124
1280,64.902809
1281,67.859546
1282,67.931193
1283,64.72129
1284,64.231889
1285,64.199995
1286,64.983665
1287,64.359933
1288,65.205625
1289,65.117728
1290,64.410388
1291,67.011885
1292,65.722744
1293,65.990991
1294,66.462621
1295,64.642429
1296,65.038493
1297,66.443503
1298,67.442363
1299,64.373838
1300,67.687979
1301,67.446224
1302,66.977273
1303,66.133687
1304,65.240388
1305,64.203774
1306,64.034697
1307,65.105902
1308,65.483977
1309,67.234259
1310,65.313431
1311,65.96279
1312,64.093667
1313,66.326598
1314,65.701537
1315,65.060192
1316,64.125074
1317,67.24257
1318,66.515792
1319,67.55819
1320,66.401272
1321,67.722516
1322,66.371009
1323,66.861224
1324,67.187565
1325,66.400006
1326,66.845909
1327,64.297054
1328,67.959539
1329,64.860551
1330,64.256165
1331,65.263002
1332,64.993005
1333,64.145925
1334,66.496158
1335,65.184177
1336,66.916348
1337,67.109981
1338,67.163727
1339,66.395439
1340,64.516475
1341,65.13747
1342,65.645271
1343,67.370047
1344,66.947925
1345,70.04688
1346,70.032682
1347,67.20986
1348,70.26522
1349,66.903966
1350,68.791059
1351,68.81651
1352,69.262166
1353,68.356861
1354,67.878877
1355,68.635644
1356,73.091236
1357,73.844537
1358,71.209846
1359,72.471422
1360,73.24369
1361,69.601582
1362,67.608726
1363,66.883032
1364,65.805868
1365,64.920605
1366,66.578987
1367,65.353768
1368,67.525894
1369,66.212993
1370,67.831738
1371,64.580949
1372,65.928458
1373,66.941623
1374,65.01143
1375,65.227542
1376,67.094739
1377,65.403344
1378,66.857116
1379,64.708389
1380,65.8813
1381,65.606243
1382,66.500414
1383,66.883082
1384,64.781021
1385,66.28481
1386,67.273466
1387,66.89942
1388,70.88112
1389,69.920783
1390,69.545386
1391,70.100597
1392,69.236444
1393,69.854874
1394,69.175619
1395,69.22049
1396,70.317642
1397,70.635613
1398,69.011841
1399,71.055874
1400,69.66481
1401,68.476351
1402,66.997129
1403,69.889494
1404,68.776597
1405,67.552031
1406,66.651422
1407,69.022777
1408,66.977357
1409,66.71578
1410,69.265634
1411,69.000728
1412,69.114066
1413,69.848535
1414,69.078233
1415,69.164499
1416,64.24961
1417,65.801518
1418,65.771434
1419,66.994215
1420,66.679576
1421,64.642644
1422,67.803827
1423,66.368706
1424,66.350545
1425,68.037106
1426,70.66758
1427,68.396642
1428,69.047393
1429,69.875163
1430,65.499474
1431,65.813292
1432,66.493287
1433,65.767808
1434,67.599832
1435,69.419277
1436,70.367923
1437,73.415115
1438,72.962376
1439,72.880781
1440,72.025831
1441,72.045166
1442,70.614432
1443,68.456688
1444,69.871475
1445,69.732118
1446,68.025764
1447,69.760716
1448,68.419048
1449,67.631074
1450,64.193688
1451,64.60916
1452,64.795452
1453,66.168882
1454,67.722665
1455,66.986745
1456,66.933367
1457,66.417802
1458,66.06064
1459,64.011428
1460,66.364264
1461,66.604782
1462,67.367572
1463,65.562308
1464,67.930392
1465,64.891754
1466,67.201882
1467,64.95048
1468,67.165012
1469,65.386229
1470,67.345127
1471,65.367378
1472,65.962832
1473,64.49527
1474,65.767079
1475,67.599939
1476,67.810549
1477,67.102238
1478,69.584723
1479,72.16435
1480,69.394427
1481,72.954134
1482,72.09148
1483,69.957268
1484,69.121
1485,67.200546
1486,67.767939
1487,66.412603
1488,67.014492
1489,65.463125
1490,64.583343
1491,65.326273
1492,64.766376
1493,67.862156
1494,64.329434
1495,67.217415
1496,67.828212
1497,65.839864
1498,64.945438
1499,66.127654
1500,66.12413
1501,66.768126
1502,66.905007
1503,64.630166
1504,66.236111
1505,67.915596
1506,67.976649
1507,66.196607
1508,64.138008
1509,64.496812
1510,66.085787
1511,65.064708
1512,67.305415
1513,64.727705
1514,66.863003
1515,65.175849
1516,67.148928
1517,64.61896
1518,64.013759
1519,66.996562
1520,65.729466
1521,64.257756
1522,66.094603
1523,67.889259
1524,65.643456
1525,65.506235
1526,64.869899
1527,64.84395
1528,64.43031
1529,64.90122
1530,67.705145
1531,64.109427
1532,66.260682
1533,67.837188
1534,66.367612
1535,65.028626
1536,66.91939
1537,67.553834
1538,64.199136
1539,66.199465
1540,64.355955
1541,64.378025
1542,66.988395
1543,66.356643
1544,64.632095
1545,65.21357
1546,66.09998
1547,67.456621
1548,66.608443
1549,65.914118
1550,67.306081
1551,65.117084
1552,65.317367
1553,66.221537
1554,66.316027
1555,65.755753
1556,65.068037
1557,67.840884
1558,66.726716
1559,64.197643
1560,66.643459
1561,65.304055
1562,67.017796
1563,67.759215
1564,65.168455
1565,64.497975
1566,64.813245
1567,64.33566
1568,67.293904
1569,64.760949
1570,64.202954
1571,67.491893
1572,64.784033
1573,67.701498
1574,66.267251
1575,65.048441
1576,67.517462
1577,65.96097
1578,67.23251
1579,66.998098
1580,66.622481
1581,64.407082
1582,65.535895
1583,64.103955
1584,66.747302
1585,64.600509
1586,66.039325
1587,67.437084
1588,67.245086
1589,64.998925
1590,67.873383
1591,66.219004
1592,66.254252
1593,64.970039
1594,64.938824
1595,65.052224
1596,64.969397
1597,65.56897
1598,66.712976
1599,67.591427
1600,64.128863
1601,66.772329
1602,67.316962
1603,64.533788
1604,64.734393
1605,67.95427
1606,67.411928
1607,64.003974
1608,65.838981
1609,65.085356
1610,65.660557
1611,65.652268
1612,65.267222
1613,65.296798
1614,64.943088
1615,66.122245
1616,67.558171
1617,64.721969
1618,67.64933
1619,65.551686
1620,66.957942
1621,65.203926
1622,65.055506
1623,66.207604
1624,67.188632
1625,67.032786
1626,67.329789
1627,64.894723
1628,66.627211
1629,66.842737
1630,64.986312
1631,66.202114
1632,66.044952
1633,67.615788
1634,66.538733
1635,66.176119
1636,65.849508
1637,65.710808
1638,65.654109
1639,69.203361
1640,71.10666
1641,67.835231
1642,67.218758
1643,67.274584
1644,68.73797
1645,66.457
1646,64.728623
1647,66.838385
1648,66.150952
1649,67.8773
1650,67.555983
1651,64.41995
1652,67.189559
1653,67.007692
1654,64.389383
1655,67.767276
1656,67.089758
1657,67.292395
1658,64.719681
1659,67.971759
1660,65.407647
1661,65.372434
1662,66.406473
1663,67.519369
1664,67.420712
1665,65.211934
1666,66.246703
1667,67.633964
1668,66.150886
1669,66.799966
1670,65.554007
1671,67.910067
1672,65.803574
1673,69.713364
1674,67.059514
1675,68.240266
1676,67.153126
1677,67.770098
1678,70.33283
1679,66.545565
1680,67.217836
1681,68.938015
1682,69.168176
1683,69.230684
1684,67.770085
1685,68.95499
1686,66.511198
1687,69.037849
1688,65.907749
1689,67.557156
1690,66.024771
1691,67.687252
1692,66.26362
1693,67.821924
1694,65.553871
1695,67.03055
1696,67.651007
1697,65.108847
1698,65.369582
1699,67.40849
1700,65.187919
1701,65.779511
1702,67.016039
1703,65.720951
1704,67.579337
1705,65.087992
1706,66.970784
1707,64.859407
1708,65.260793
1709,64.200616
1710,65.609565
1711,66.635027
1712,66.908674
1713,65.318508
1714,66.789369
1715,65.554863
1716,64.904104
1717,66.044738
1718,66.448469
1719,65.202445
1720,65.008742
1721,64.828312
1722,65.558332
1723,66.512841
1724,64.308909
1725,64.560474
1726,66.364581
1727,65.535947
1728,64.709353
1729,66.778625
1730,67.794289
1731,65.289177
1732,65.885256
1733,67.98711
1734,64.039178
1735,66.187049
1736,66.77226
1737,66.001694
1738,66.387758
1739,64.030098
1740,64.898974
1741,64.387433
1742,67.913141
1743,66.999401
1744,67.600319
1745,66.767276
1746,64.862995
1747,67.557369
1748,64.270863
1749,67.91019
1750,66.052533
1751,66.682829
1752,64.924996
1753,67.259125
1754,65.508595
1755,65.46911
1756,66.658248
1757,66.759833
1758,67.332841
1759,66.182933
1760,69.790363
1761,70.629146
1762,67.895018
1763,69.825485
1764,68.485139
1765,69.585702
1766,68.49866
1767,70.151962
1768,70.155327
1769,69.26379
1770,70.864287
1771,67.206244
1772,70.704537
1773,69.379311
1774,70.257966
1775,67.872198
1776,68.575768
1777,68.523087
1778,70.534541
1779,64.63531
1780,67.037428
1781,64.114575
1782,65.304471
1783,64.569346
1784,66.431469
1785,66.189949
1786,65.691397
1787,66.827787
1788,67.771866
1789,64.0585
1790,66.089791
1791,66.200529
1792,66.686753
1793,65.039653
1794,65.000692
1795,65.665801
1796,66.764027
1797,65.375397
1798,65.324009
1799,66.574055
1800,66.352196
1801,67.579264
1802,66.081713
1803,65.666051
1804,65.141398
1805,65.805364
1806,65.71697
1807,66.397557
1808,65.807411
1809,64.765037
1810,64.055598
1811,64.610149
1812,64.730802
1813,66.498846
1814,67.993877
1815,66.797679
1816,64.305873
1817,64.619538
1818,67.98297
1819,66.955946
1820,67.739871
1821,65.38386
1822,64.598569
1823,67.516327
1824,67.836378
1825,65.746223
1826,67.52464
1827,67.940892
1828,68.398592
1829,69.8442
1830,68.600338
1831,69.174206
1832,70.220359
1833,66.592794
1834,68.307561
1835,69.470433
1836,70.21977
1837,67.71015
1838,68.088677
1839,67.713464
1840,66.566208
1841,68.950032
1842,68.149737
1843,68.752637
1844,68.083505
1845,65.854166
1846,64.110628
1847,67.451867
1848,67.073447
1849,64.204277
1850,65.996929
1851,67.748618
1852,67.676726
1853,66.287637
1854,65.256983
1855,65.686088
1856,66.38992
1857,64.631545
1858,67.743758
1859,64.951304
1860,67.613057
1861,66.419779
1862,67.428406
1863,66.641668
1864,66.681966
1865,67.672915
1866,65.015787
1867,66.521323
