Data Sets simulated by the Matlab function dataSetsGenerator,,
Time (s),NoLatchCurrent (mA),LatchCurrent (mA)
136,67.652954,67.652954
137,67.712208,67.712208
138,64.001341,64.001341
139,67.607735,67.607735
140,65.973654,65.973654
141,67.027308,67.027308
142,66.48607,66.48607
143,65.029907,65.029907
144,67.07402,67.07402
145,67.309624,67.309624
146,67.336223,67.336223
147,65.318534,65.318534
148,64.876308,64.876308
149,66.696784,66.696784
150,67.029944,67.029944
151,65.125287,65.125287
152,66.408233,66.408233
153,66.88536,66.88536
154,67.744513,67.744513
155,65.741167,65.741167
156,66.145071,66.145071
157,65.247517,65.247517
158,66.13259,66.13259
159,67.719895,67.719895
160,64.878638,64.878638
161,66.620416,66.620416
162,66.187645,66.187645
163,65.080846,65.080846
164,66.896701,66.896701
165,64.534902,64.534902
166,64.685952,64.685952
167,64.584111,64.584111
168,67.377507,67.377507
169,66.285795,66.285795
170,64.878739,64.878739
171,65.342695,65.342695
172,65.59518,65.59518
173,67.555315,67.555315
174,66.326177,66.326177
175,66.05608,66.05608
176,65.076056,65.076056
177,64.61008,64.61008
178,64.595455,64.595455
179,65.539677,65.539677
180,67.471536,67.471536
181,64.822535,64.822535
182,66.159348,66.159348
183,66.315416,66.315416
184,67.839417,67.839417
185,67.932839,67.932839
186,65.357353,65.357353
187,65.582805,65.582805
188,64.902291,64.902291
189,66.212025,66.212025
190,67.91837,67.91837
191,66.373509,66.373509
192,64.029386,64.029386
193,67.579145,67.579145
194,65.880247,65.880247
195,65.722237,65.722237
196,67.004834,67.004834
197,67.530305,67.530305
198,67.541478,67.541478
199,65.559706,65.559706
200,67.365272,67.365272
201,65.402108,65.402108
202,65.718402,65.718402
203,65.533366,65.533366
204,66.265903,66.265903
205,67.598453,67.598453
206,64.817322,64.817322
207,65.295027,65.295027
208,67.489382,67.489382
209,66.697951,66.697951
210,66.770704,66.770704
211,65.538854,65.538854
212,65.657271,65.657271
213,66.44745,66.44745
214,64.338433,64.338433
215,67.684516,67.684516
216,69.324729,69.324729
217,67.668067,67.668067
218,67.481195,67.481195
219,70.493731,70.493731
220,68.207189,68.207189
221,70.214392,70.214392
222,68.680036,68.680036
223,72.586934,72.586934
224,71.584037,71.584037
225,70.505326,70.505326
226,69.456595,69.456595
227,72.670873,72.670873
228,69.468924,69.468924
229,71.513658,71.513658
230,72.877626,72.877626
231,71.25862,71.25862
232,70.545943,70.545943
233,71.704856,71.704856
234,68.734461,68.734461
235,69.711919,69.711919
236,67.421472,67.421472
237,64.561173,64.561173
238,65.793762,65.793762
239,65.467158,65.467158
240,64.331034,64.331034
241,66.893726,66.893726
242,66.579228,66.579228
243,67.462688,67.462688
244,66.912294,66.912294
245,67.441836,67.441836
246,67.780827,67.780827
247,67.035194,67.035194
248,65.065551,65.065551
249,66.704441,66.704441
250,67.162884,67.162884
251,64.449705,64.449705
252,65.440486,65.440486
253,66.153781,66.153781
254,65.458221,65.458221
255,67.597706,67.597706
256,64.857939,64.857939
257,66.510724,66.510724
258,67.814298,67.814298
259,65.462681,65.462681
260,64.347792,64.347792
261,64.180787,64.180787
262,66.270397,66.270397
263,65.64229,65.64229
264,64.699213,64.699213
265,66.425532,66.425532
266,65.764321,65.764321
267,66.35367,66.35367
268,64.064882,64.064882
269,67.847577,67.847577
270,65.586864,65.586864
271,64.600285,64.600285
272,67.643747,67.643747
273,66.45588,66.45588
274,66.412412,66.412412
275,66.86511,66.86511
276,65.912944,65.912944
277,66.729967,66.729967
278,64.249913,64.249913
279,66.145445,66.145445
280,66.953552,66.953552
281,66.043467,66.043467
282,65.323952,65.323952
283,64.955009,64.955009
284,66.501479,66.501479
285,66.125295,66.125295
286,69.111418,69.111418
287,68.352901,68.352901
288,68.207611,68.207611
289,72.353825,72.353825
290,73.116176,73.116176
291,71.277173,71.277173
292,70.906187,70.906187
293,71.960237,71.960237
294,70.35499,70.35499
295,71.309738,71.309738
296,71.623916,71.623916
297,66.984363,66.984363
298,67.70327,67.70327
299,67.695689,67.695689
300,67.561741,67.561741
301,68.476867,68.476867
302,68.348244,68.348244
303,68.874474,68.874474
304,66.972947,66.972947
305,66.961262,66.961262
306,64.793493,64.793493
307,67.782227,67.782227
308,64.228088,64.228088
309,64.476604,64.476604
310,66.75869,66.75869
311,66.822558,66.822558
312,64.80087,64.80087
313,67.675336,67.675336
314,64.336229,64.336229
315,67.286057,67.286057
316,64.856602,64.856602
317,66.138552,66.138552
318,67.469531,67.469531
319,67.459969,67.459969
320,67.301926,67.301926
321,65.983692,65.983692
322,66.725818,66.725818
323,65.979179,65.979179
324,65.075981,65.075981
325,66.394816,66.394816
326,67.863853,67.863853
327,67.537635,67.537635
328,64.331718,64.331718
329,67.387085,67.387085
330,65.112631,65.112631
331,65.659258,65.659258
332,66.00688,66.00688
333,67.804429,67.804429
334,64.906948,64.906948
335,64.573935,64.573935
336,65.539689,65.539689
337,67.841688,67.841688
338,67.769189,67.769189
339,65.33318,65.33318
340,66.313933,66.313933
341,67.968019,67.968019
342,68.443478,68.443478
343,63.965727,63.965727
344,65.863487,65.863487
345,68.381249,68.381249
346,65.376917,65.376917
347,62.446656,62.446656
348,62.641274,62.641274
349,67.887835,67.887835
350,69.93562,69.93562
351,64.800015,64.800015
352,70.602696,70.602696
353,69.510017,69.510017
354,67.386327,67.386327
355,65.892251,65.892251
356,68.697513,68.697513
357,68.683246,68.683246
358,73.931487,73.931487
359,66.66924,66.66924
360,74.082902,74.082902
361,68.149921,68.149921
362,68.728588,68.728588
363,68.03378,68.03378
364,65.973,65.973
365,71.188419,71.188419
366,64.827893,64.827893
367,72.533501,72.533501
368,65.900396,65.900396
369,71.861755,71.861755
370,67.552187,67.552187
371,65.220212,65.220212
372,68.991544,68.991544
373,66.608189,66.608189
374,69.179116,69.179116
375,66.529779,66.529779
376,62.557305,62.557305
377,62.20564,62.20564
378,67.595875,67.595875
379,62.319423,62.319423
380,63.588502,63.588502
381,61.877844,61.877844
382,65.817223,65.817223
383,66.689298,66.689298
384,70.255739,70.255739
385,68.928657,68.928657
386,69.438678,69.438678
387,67.013566,67.013566
388,62.016862,62.016862
389,63.221657,63.221657
390,65.743352,65.743352
391,62.687342,62.687342
392,64.452,64.452
393,68.490477,68.490477
394,64.49946,64.49946
395,62.215864,62.215864
396,61.067162,61.067162
397,61.040278,61.040278
398,69.002227,69.002227
399,64.998618,64.998618
400,69.768908,69.768908
401,64.569672,64.569672
402,68.858112,68.858112
403,66.292094,66.292094
404,62.250938,62.250938
405,69.825222,69.825222
406,70.20526,70.20526
407,64.336742,64.336742
408,70.745624,70.745624
409,66.785799,66.785799
410,67.145857,67.145857
411,63.402601,63.402601
412,67.481794,67.481794
413,62.876786,62.876786
414,65.628244,65.628244
415,64.037436,64.037436
416,70.27115,70.27115
417,69.055338,69.055338
418,61.974545,61.974545
419,68.158995,68.158995
420,61.373832,61.373832
421,66.569266,66.569266
422,64.207176,64.207176
423,65.551953,65.551953
424,70.2642,70.2642
425,68.209136,68.209136
426,67.037861,67.037861
427,69.470555,69.470555
428,65.613002,65.613002
429,69.463561,69.463561
430,66.388381,66.388381
431,63.680299,63.680299
432,63.035371,63.035371
433,62.75038,62.75038
434,65.008064,65.008064
435,62.889194,62.889194
436,63.087368,63.087368
437,65.687383,65.687383
438,64.059912,64.059912
439,66.040875,66.040875
440,66.638745,66.638745
441,65.614235,65.614235
442,65.480619,65.480619
443,65.810198,65.810198
444,67.613852,67.613852
445,66.27373,66.27373
446,65.385962,65.385962
447,66.599197,66.599197
448,64.005974,64.005974
449,65.830944,65.830944
450,64.990471,64.990471
451,67.435517,67.435517
452,67.775522,67.775522
453,64.603459,64.603459
454,66.394164,66.394164
455,65.696299,65.696299
456,65.53972,65.53972
457,66.661429,66.661429
458,64.763422,64.763422
459,67.780077,67.780077
460,68.087603,68.087603
461,69.792484,69.792484
462,69.809517,69.809517
463,70.582004,70.582004
464,66.935482,66.935482
465,64.947166,64.947166
466,67.949433,67.949433
467,65.462725,65.462725
468,64.636178,64.636178
469,65.843811,65.843811
470,64.809833,64.809833
471,65.328628,65.328628
472,64.42479,64.42479
473,66.916323,66.916323
474,64.058426,64.058426
475,67.602007,67.602007
476,65.44828,65.44828
477,65.616854,65.616854
478,64.128695,64.128695
479,65.61582,65.61582
480,66.496808,66.496808
481,64.563281,64.563281
482,66.331668,66.331668
483,66.88249,66.88249
484,64.127118,64.127118
485,66.815064,66.815064
486,67.163144,67.163144
487,66.599258,66.599258
488,67.924153,67.924153
489,67.704423,67.704423
490,67.653391,67.653391
491,67.501314,67.501314
492,65.553892,65.553892
493,67.718751,67.718751
494,67.011807,67.011807
495,67.265357,67.265357
496,67.617319,67.617319
497,67.62281,67.62281
498,64.414799,64.414799
499,66.614817,66.614817
500,65.970368,65.970368
501,65.776686,65.776686
502,64.699129,64.699129
503,64.571275,64.571275
504,65.063218,65.063218
505,66.626203,66.626203
506,67.580057,67.580057
507,67.72719,67.72719
508,65.33303,65.33303
509,66.293876,66.293876
510,66.532234,66.532234
511,64.093478,64.093478
512,67.563649,67.563649
513,66.203944,66.203944
514,64.304835,64.304835
515,65.144546,65.144546
516,66.922237,66.922237
517,64.585627,64.585627
518,64.393163,64.393163
519,65.703432,65.703432
520,67.969747,67.969747
521,67.830573,67.830573
522,65.588382,65.588382
523,65.097097,65.097097
524,65.15046,65.15046
525,67.895295,67.895295
526,64.867481,64.867481
527,64.51106,64.51106
528,65.445962,65.445962
529,65.249919,65.249919
530,66.765507,66.765507
531,66.982276,66.982276
532,64.273481,64.273481
533,67.71779,67.71779
534,67.466879,67.466879
535,64.86502,64.86502
536,64.314073,64.314073
537,67.92264,67.92264
538,64.030911,64.030911
539,66.794283,66.794283
540,66.421699,66.421699
541,67.147536,67.147536
542,66.24315,66.24315
543,69.756216,69.756216
544,69.030373,69.030373
545,70.957991,70.957991
546,67.95102,67.95102
547,70.919903,70.919903
548,71.214709,71.214709
549,70.01459,70.01459
550,66.926812,66.926812
551,65.934632,65.934632
552,64.882318,64.882318
553,66.565603,66.565603
554,65.07961,65.07961
555,64.01629,64.01629
556,65.209676,65.209676
557,64.26615,64.26615
558,66.398798,66.398798
559,67.870159,67.870159
560,66.850374,66.850374
561,65.902796,65.902796
562,67.93225,67.93225
563,67.194485,67.194485
564,64.68626,64.68626
565,66.391958,66.391958
566,66.588792,66.588792
567,67.713243,67.713243
568,69.733362,69.733362
569,68.923078,68.923078
570,69.124177,69.124177
571,68.268712,68.268712
572,70.12387,70.12387
573,65.013517,65.013517
574,67.960467,67.960467
575,66.06176,66.06176
576,65.004648,65.004648
577,66.566432,66.566432
578,67.264262,67.264262
579,66.097833,66.097833
580,65.000818,65.000818
581,67.109746,67.109746
582,66.830334,66.830334
583,67.203565,67.203565
584,64.863199,64.863199
585,64.903564,64.903564
586,68.775798,68.775798
587,68.409629,68.409629
588,68.017501,68.017501
589,69.17164,69.17164
590,69.361212,69.361212
591,68.272389,68.272389
592,67.665064,67.665064
593,68.981645,68.981645
594,67.431856,67.431856
595,68.183915,68.183915
596,69.496722,69.496722
597,67.742067,67.742067
598,70.032225,70.032225
599,67.908051,67.908051
600,69.22911,69.22911
601,66.546349,66.546349
602,66.473919,66.473919
603,64.404815,64.404815
604,67.050748,67.050748
605,66.633476,66.633476
606,67.539256,67.539256
607,67.167867,67.167867
608,65.784142,65.784142
609,66.537708,66.537708
610,64.319967,64.319967
611,65.074611,65.074611
612,64.650986,64.650986
613,67.7516,67.7516
614,67.128594,67.128594
615,67.537157,67.537157
616,68.073016,68.073016
617,70.473365,70.473365
618,71.175511,71.175511
619,70.049963,70.049963
620,68.712695,68.712695
621,69.803385,69.803385
622,64.275331,64.275331
623,64.184742,64.184742
624,67.12029,67.12029
625,67.60008,67.60008
626,66.956892,66.956892
627,64.992396,64.992396
628,70.616823,70.616823
629,70.704348,70.704348
630,67.672441,67.672441
631,67.364721,67.364721
632,70.027585,70.027585
633,69.979212,69.979212
634,67.786827,67.786827
635,70.845917,70.845917
636,71.083848,71.083848
637,71.274795,71.274795
638,72.795477,72.795477
639,70.279304,70.279304
640,72.836433,72.836433
641,73.085662,73.085662
642,68.396198,68.396198
643,70.371692,70.371692
644,67.545685,67.545685
645,70.06007,70.06007
646,67.938861,67.938861
647,68.438269,68.438269
648,69.697793,69.697793
649,67.612442,67.612442
650,67.297113,67.297113
651,69.566617,69.566617
652,66.709415,66.709415
653,68.225496,68.225496
654,70.24219,70.24219
655,69.295496,69.295496
656,68.8792,68.8792
657,68.909927,68.909927
658,67.570808,67.570808
659,66.936869,66.936869
660,69.980671,69.980671
661,67.487047,67.487047
662,65.934479,65.934479
663,65.404634,65.404634
664,67.491323,67.491323
665,65.037051,65.037051
666,64.850264,64.850264
667,64.154763,64.154763
668,66.309453,66.309453
669,67.609323,67.609323
670,66.632746,66.632746
671,65.25708,65.25708
672,66.301744,66.301744
673,64.727946,64.727946
674,64.83678,64.83678
675,65.966055,65.966055
676,64.178545,64.178545
677,66.134175,66.134175
678,65.920675,65.920675
679,66.567581,66.567581
680,66.898843,66.898843
681,67.682742,67.682742
682,67.653592,67.653592
683,64.172505,64.172505
684,66.430584,66.430584
685,65.636736,65.636736
686,67.930189,67.930189
687,67.401872,67.401872
688,66.208182,66.208182
689,67.682164,67.682164
690,64.467476,64.467476
691,67.156063,67.156063
692,66.232402,66.232402
693,66.238938,66.238938
694,64.808908,64.808908
695,64.888092,64.888092
696,66.987081,66.987081
697,65.622205,65.622205
698,64.02647,64.02647
699,65.515711,65.515711
700,67.697815,67.697815
701,64.524012,64.524012
702,65.196562,65.196562
703,66.250645,66.250645
704,67.579974,67.579974
705,64.705464,64.705464
706,64.358975,64.358975
707,67.264546,67.264546
708,66.756616,66.756616
709,64.879701,64.879701
710,66.007863,66.007863
711,67.727571,67.727571
712,66.877376,66.877376
713,64.30947,64.30947
714,67.234002,67.234002
715,65.857182,65.857182
716,66.942354,66.942354
717,67.637581,67.637581
718,67.553263,67.553263
719,64.611832,64.611832
720,65.917606,65.917606
721,66.495548,66.495548
722,65.655849,65.655849
723,64.777411,64.777411
724,66.725112,66.725112
725,66.404337,66.404337
726,66.653513,66.653513
727,64.589134,64.589134
728,65.365648,65.365648
729,64.345087,64.345087
730,67.709077,67.709077
731,65.622285,65.622285
732,67.246831,67.246831
733,66.317622,66.317622
734,66.491338,66.491338
735,65.081715,65.081715
736,64.590128,64.590128
737,67.193206,67.193206
738,66.080047,66.080047
739,68.020837,68.020837
740,69.390491,69.390491
741,69.650019,69.650019
742,67.360029,67.360029
743,69.300535,69.300535
744,69.011667,69.011667
745,67.22085,67.22085
746,69.862812,69.862812
747,67.267196,67.267196
748,70.415506,70.415506
749,69.101836,69.101836
750,66.702678,66.702678
751,67.948452,67.948452
752,67.581799,67.581799
753,67.034864,67.034864
754,67.663875,67.663875
755,67.669789,67.669789
756,65.016019,65.016019
757,65.265696,65.265696
758,65.367804,65.367804
759,67.261397,67.261397
760,64.822146,64.822146
761,64.107368,64.107368
762,66.530021,66.530021
763,64.791448,64.791448
764,66.682588,66.682588
765,64.691458,64.691458
766,67.509409,67.509409
767,64.269533,64.269533
768,65.809304,65.809304
769,67.950037,67.950037
770,67.418416,67.418416
771,65.060672,65.060672
772,64.757027,64.757027
773,66.433654,66.433654
774,66.148967,66.148967
775,64.446248,64.446248
776,66.64243,66.64243
777,67.856685,67.856685
778,65.115009,65.115009
779,67.401746,67.401746
780,66.003604,66.003604
781,66.360759,66.360759
782,65.382909,65.382909
783,66.567081,66.567081
784,64.58891,64.58891
785,66.777293,66.777293
786,67.335089,67.335089
787,65.841264,65.841264
788,67.011942,67.011942
789,65.774076,65.774076
790,65.455996,65.455996
791,66.015125,66.015125
792,65.108091,65.108091
793,65.262722,65.262722
794,64.922144,64.922144
795,66.560605,66.560605
796,64.163514,64.163514
797,64.232786,64.232786
798,64.000878,64.000878
799,66.718855,66.718855
800,66.413173,66.413173
801,67.120172,67.120172
802,64.646135,64.646135
803,65.475852,65.475852
804,64.63518,64.63518
805,64.764447,64.764447
806,66.324466,66.324466
807,65.678114,65.678114
808,67.862343,67.862343
809,64.598261,64.598261
810,65.553507,65.553507
811,64.582913,64.582913
812,66.964217,66.964217
813,66.445481,66.445481
814,65.849821,65.849821
815,65.065889,65.065889
816,67.70575,67.70575
817,67.562703,67.562703
818,64.733272,64.733272
819,64.164961,64.164961
820,65.49155,65.49155
821,65.783106,65.783106
822,66.162945,66.162945
823,67.23292,67.23292
824,66.832715,66.832715
825,64.572172,64.572172
826,66.137,66.137
827,65.406974,65.406974
828,66.952743,66.952743
829,66.732713,66.732713
830,66.128978,66.128978
831,65.786884,65.786884
832,67.096527,67.096527
833,65.261527,65.261527
834,67.366235,67.366235
835,66.091139,66.091139
836,64.559107,64.559107
837,65.101102,65.101102
838,64.330534,64.330534
839,67.496551,67.496551
840,64.751141,64.751141
841,66.556664,66.556664
842,65.387842,65.387842
843,67.755629,67.755629
844,65.572729,65.572729
845,64.374033,64.374033
846,64.076985,64.076985
847,66.732168,66.732168
848,65.309833,65.309833
849,64.358756,64.358756
850,64.343885,64.343885
851,67.835114,67.835114
852,66.42132,66.42132
853,65.397186,65.397186
854,64.97257,64.97257
855,64.107314,64.107314
856,64.245588,64.245588
857,64.754015,64.754015
858,67.468299,67.468299
859,67.099437,67.099437
860,67.236259,67.236259
861,64.328207,64.328207
862,66.249684,66.249684
863,65.399945,65.399945
864,66.647899,66.647899
865,67.970724,67.970724
866,66.209209,66.209209
867,64.80369,64.80369
868,67.95222,67.95222
869,67.986533,67.986533
870,64.9898,64.9898
871,66.672314,66.672314
872,64.247183,64.247183
873,64.803123,64.803123
874,65.632754,65.632754
875,64.876587,64.876587
876,64.81469,64.81469
877,66.138811,66.138811
878,67.144365,67.144365
879,65.616776,65.616776
880,66.665714,66.665714
881,66.823918,66.823918
882,65.595391,65.595391
883,65.294248,65.294248
884,67.853627,67.853627
885,66.187624,66.187624
886,64.869458,64.869458
887,65.060517,65.060517
888,66.209519,66.209519
889,65.690484,65.690484
890,67.397207,67.397207
891,65.848572,65.848572
892,66.058828,66.058828
893,66.800405,66.800405
894,67.474122,67.474122
895,65.195661,65.195661
896,64.379242,64.379242
897,67.037757,67.037757
898,67.92144,67.92144
899,66.438061,66.438061
900,67.190262,67.190262
901,67.434892,67.434892
902,64.805231,64.805231
903,65.448369,65.448369
904,65.637874,65.637874
905,64.114727,64.114727
906,67.20474,67.20474
907,66.126799,66.126799
908,65.838337,65.838337
909,66.920746,66.920746
910,65.321592,65.321592
911,65.137881,65.137881
912,67.869971,67.869971
913,64.457276,64.457276
914,64.84343,64.84343
915,66.078475,66.078475
916,65.255093,65.255093
917,65.086608,65.086608
918,65.947419,65.947419
919,65.265225,65.265225
920,66.298092,66.298092
921,65.513927,65.513927
922,65.745387,65.745387
923,65.972938,65.972938
924,66.604355,66.604355
925,65.859501,65.859501
926,64.351715,64.351715
927,64.066119,64.066119
928,67.072425,67.072425
929,64.257191,64.257191
930,66.980899,66.980899
931,64.823675,64.823675
932,67.496451,67.496451
933,65.049739,65.049739
934,64.874482,64.874482
935,65.345615,65.345615
936,67.053289,67.053289
937,65.911153,65.911153
938,67.427562,67.427562
939,67.576696,67.576696
940,64.37667,64.37667
941,67.718435,67.718435
942,67.49121,67.49121
943,64.904896,64.904896
944,65.952405,65.952405
945,64.911126,64.911126
946,64.013401,64.013401
947,64.184826,64.184826
948,64.809194,64.809194
949,64.689904,64.689904
950,66.841557,66.841557
951,67.112641,67.112641
952,65.759636,65.759636
953,67.344146,67.344146
954,64.235525,64.235525
955,64.293732,64.293732
956,67.429284,67.429284
957,67.460532,67.460532
958,65.915992,65.915992
959,65.85829,65.85829
960,64.876775,64.876775
961,67.881699,67.881699
962,66.12725,66.12725
963,66.201797,66.201797
964,66.685,66.685
965,66.64206,66.64206
966,64.269308,64.269308
967,67.452591,67.452591
968,64.494773,64.494773
969,64.837393,64.837393
970,65.046601,65.046601
971,64.176353,64.176353
972,64.712591,64.712591
973,64.296289,64.296289
974,65.51297,65.51297
975,66.748908,66.748908
976,67.036684,67.036684
977,64.806617,64.806617
978,64.566635,64.566635
979,65.495034,65.495034
980,67.701317,67.701317
981,65.561633,65.561633
982,66.560396,66.560396
983,67.383184,67.383184
984,64.55065,64.55065
985,67.698843,67.698843
986,64.915351,64.915351
987,65.431525,65.431525
988,67.934428,67.934428
989,66.279563,66.279563
990,66.660676,66.660676
991,67.161919,67.161919
992,65.542257,65.542257
993,64.40194,64.40194
994,66.064333,66.064333
995,65.31977,65.31977
996,65.608026,65.608026
997,66.595589,66.595589
998,65.625436,65.625436
999,67.994927,67.994927
1000,67.115656,67.115656
1001,66.948945,66.948945
1002,66.170236,66.170236
1003,64.736292,64.736292
1004,67.036484,67.036484
1005,67.098679,67.098679
1006,65.604779,65.604779
1007,67.148715,67.148715
1008,66.02859,66.02859
1009,67.739109,67.739109
1010,67.336909,67.336909
1011,64.345078,64.345078
1012,64.341819,64.341819
1013,67.006653,67.006653
1014,67.118326,67.118326
1015,67.772028,67.772028
1016,65.468153,65.468153
1017,64.450268,64.450268
1018,65.984234,65.984234
1019,66.675776,66.675776
1020,64.430928,64.430928
1021,65.619049,65.619049
1022,66.627189,66.627189
1023,66.292686,66.292686
1024,66.337463,66.337463
1025,66.475837,66.475837
1026,64.242697,64.242697
1027,67.02608,67.02608
1028,65.780833,65.780833
1029,64.852101,64.852101
1030,67.828849,67.828849
1031,67.319428,67.319428
1032,65.714262,65.714262
1033,66.125041,66.125041
1034,66.928253,66.928253
1035,64.700799,64.700799
1036,64.417071,64.417071
1037,64.344892,64.344892
1038,66.336611,66.336611
1039,67.235424,67.235424
1040,65.092677,65.092677
1041,65.518101,65.518101
1042,65.420967,65.420967
1043,65.55651,65.55651
1044,65.080495,65.080495
1045,64.834145,64.834145
1046,65.016411,65.016411
1047,64.171332,64.171332
1048,65.146103,65.146103
1049,65.541063,65.541063
1050,65.527867,65.527867
1051,64.553526,64.553526
1052,66.855158,66.855158
1053,64.941537,64.941537
1054,65.238213,65.238213
1055,66.863481,66.863481
1056,67.95408,67.95408
1057,67.207481,67.207481
1058,66.901807,66.901807
1059,67.743994,67.743994
1060,66.224013,66.224013
1061,66.585069,66.585069
1062,64.024487,64.024487
1063,65.959847,65.959847
1064,67.291534,67.291534
1065,66.946886,66.946886
1066,67.327083,67.327083
1067,65.344726,65.344726
1068,66.77788,66.77788
1069,65.741261,65.741261
1070,65.448752,65.448752
1071,65.741982,65.741982
1072,65.159314,65.159314
1073,65.826018,65.826018
1074,65.444371,65.444371
1075,66.134441,66.134441
1076,67.938791,67.938791
1077,65.907934,65.907934
1078,64.765884,64.765884
1079,67.483203,67.483203
1080,66.653738,66.653738
1081,66.176608,66.176608
1082,67.66617,67.66617
1083,64.552953,64.552953
1084,65.028285,65.028285
1085,66.952314,66.952314
1086,67.191308,67.191308
1087,64.575807,64.575807
1088,67.470988,67.470988
1089,65.3969,65.3969
1090,67.225727,67.225727
1091,66.874065,66.874065
1092,67.20483,67.20483
1093,66.747569,66.747569
1094,65.228021,65.228021
1095,65.017617,65.017617
1096,66.135867,66.135867
1097,65.221749,65.221749
1098,64.689255,64.689255
1099,67.017799,67.017799
1100,64.609263,64.609263
1101,66.115449,66.115449
1102,67.222789,67.222789
1103,65.010593,65.010593
1104,66.504299,66.504299
1105,67.946475,67.946475
1106,64.26071,64.26071
1107,65.71024,65.71024
1108,65.026275,65.026275
1109,65.564415,65.564415
1110,65.109673,65.109673
1111,65.300394,65.300394
1112,65.325025,65.325025
1113,67.544449,67.544449
1114,64.212473,64.212473
1115,64.14423,64.14423
1116,65.375515,65.375515
1117,66.666309,66.666309
1118,65.341957,65.341957
1119,64.753687,64.753687
1120,64.658199,64.658199
1121,64.856442,64.856442
1122,66.995488,66.995488
1123,66.126547,66.126547
1124,64.860544,64.860544
1125,64.03237,64.03237
1126,64.867593,64.867593
1127,65.007062,65.007062
1128,65.977328,65.977328
1129,66.45553,66.45553
1130,65.966818,65.966818
1131,64.483597,64.483597
1132,66.201867,66.201867
1133,65.097171,65.097171
1134,65.984201,65.984201
1135,65.475319,65.475319
1136,64.077255,64.077255
1137,64.105283,64.105283
1138,67.345916,67.345916
1139,67.038465,67.038465
1140,66.683169,66.683169
1141,67.10343,67.10343
1142,65.562247,65.562247
1143,66.275793,66.275793
1144,66.331489,66.331489
1145,65.989581,65.989581
