Data Sets simulated by the Matlab function dataSetsGenerator,
478,64.071376
479,65.716413
480,64.426181
481,65.612356
482,64.428341
483,67.566041
484,65.429431
485,64.187041
486,64.452903
487,66.141098
488,64.228094
489,64.267868
490,67.252358
491,67.328606
492,66.287004
493,66.852416
494,67.286186
495,67.807569
496,66.157011
497,66.030882
498,65.100282
499,67.957664
500,66.471989
501,65.951809
502,67.650215
503,65.58443
504,64.926813
505,67.279846
506,64.419568
507,65.122528
508,64.95156
509,65.851391
510,65.607864
511,64.232957
512,65.073094
513,66.230925
514,64.952866
515,66.849354
516,67.351915
517,65.75686
518,67.198918
519,66.399325
520,65.906929
521,67.410318
522,66.793908
523,65.108619
524,66.98818
525,66.442633
526,66.921266
527,67.238633
528,65.568652
529,67.140598
530,66.843074
531,67.782148
532,65.293625
533,67.565869
534,67.535847
535,65.516796
536,65.515939
537,65.093356
538,67.582876
539,64.139593
540,66.220505
541,67.792139
542,67.641684
543,65.543493
544,64.570857
545,66.471182
546,68.583901
547,70.968305
548,67.325455
549,70.565987
550,72.852748
551,72.939758
552,70.982651
553,71.91858
554,72.622287
555,74.299489
556,72.73028
557,68.127504
558,68.9573
559,70.301347
560,64.400982
561,66.40545
562,65.14738
563,66.674702
564,65.056906
565,65.968954
566,66.227111
567,64.984556
568,67.580071
569,65.420393
570,67.469146
571,67.027814
572,66.508695
573,66.709608
574,65.074164
575,67.909656
576,65.04307
577,66.224579
578,64.564239
579,68.930865
580,72.213869
581,69.947549
582,70.697224
583,68.332908
584,72.825709
585,68.006545
586,74.216652
587,70.992939
588,72.457423
589,68.465498
590,70.839923
591,70.135619
592,65.413856
593,69.589395
594,67.316624
595,71.697751
596,72.766038
597,69.701497
598,71.642609
599,66.30671
600,67.030996
601,70.767641
602,64.874349
603,66.344757
604,71.340915
605,70.076382
606,64.863974
607,68.070355
608,68.548492
609,65.179895
610,65.40938
611,66.213475
612,63.344383
613,67.6227
614,68.497604
615,63.334294
616,64.450362
617,62.114473
618,68.926789
619,69.777147
620,64.64488
621,69.625648
622,64.023502
623,66.215638
624,65.381683
625,67.833057
626,69.509965
627,68.254085
628,69.094836
629,67.682173
630,62.055633
631,64.440771
632,66.682876
633,69.231143
634,63.621364
635,64.520456
636,62.967651
637,68.303786
638,67.111577
639,62.319094
640,68.409799
641,66.714052
642,65.948512
643,66.345634
644,67.382952
645,64.71126
646,67.353898
647,64.548121
648,65.994411
649,66.568043
650,65.259015
651,68.214739
652,69.203113
653,63.508848
654,62.223558
655,63.475764
656,64.398169
657,69.126354
658,65.743348
659,66.311347
660,65.748349
661,67.552691
662,65.030921
663,66.363863
664,64.371837
665,67.973962
666,64.604641
667,64.604898
668,64.466238
669,64.964942
670,64.010634
671,66.561812
672,65.334963
673,64.426616
674,64.248705
675,67.381287
676,65.180368
677,64.321209
678,65.782012
679,64.535917
680,67.359521
681,65.834414
682,64.579813
683,66.585289
684,67.371933
685,66.141204
686,64.672752
687,67.566084
688,66.633628
689,66.784846
690,66.626822
691,67.650371
692,64.192732
693,65.105725
694,65.459457
695,64.982138
696,66.528141
697,66.840523
698,66.276293
699,64.259439
700,64.198323
701,67.36269
702,65.145986
703,66.691568
704,64.001147
705,64.740347
706,67.343937
707,64.584271
708,65.374822
709,66.294237
710,67.071265
711,68.431188
712,68.930309
713,69.81872
714,68.732074
715,69.782153
716,68.163228
717,69.829551
718,67.538545
719,70.306715
720,67.894223
721,66.103323
722,66.11954
723,64.334048
724,67.091689
725,67.778811
726,67.729247
727,64.275124
728,66.223141
729,65.58039
730,67.561192
731,64.290424
732,67.637782
733,67.798142
734,67.090419
735,65.95514
736,66.181334
737,64.311967
738,66.616309
739,65.16668
740,65.216289
741,64.366589
742,65.898925
743,66.742114
744,64.813243
745,66.072159
746,66.711416
747,67.981114
748,67.102368
749,67.181978
750,66.226645
751,67.274698
752,66.31576
753,65.966535
754,66.556098
755,65.871366
756,65.24446
757,66.554731
758,64.483612
759,64.677534
760,65.079738
761,66.642819
762,65.32718
763,66.440043
764,66.718324
765,64.897345
766,67.245146
767,65.597647
768,65.717197
769,65.45073
770,66.732665
771,64.893087
772,64.572645
773,67.63667
774,65.657237
775,64.410771
776,65.886783
777,65.863856
778,65.452651
779,64.911169
780,66.88527
781,65.261164
782,66.602048
783,67.637964
784,64.917465
785,67.192441
786,66.213479
787,65.766642
788,64.964538
789,66.499633
790,67.394647
791,67.233412
792,67.285905
793,66.80761
794,64.149059
795,65.554234
796,66.267738
797,65.093239
798,67.066331
799,66.463209
800,64.047301
801,66.864715
802,64.131269
803,66.612807
804,65.74046
805,67.175465
806,64.331001
807,65.680875
808,66.369064
809,66.91169
810,67.18095
811,67.459577
812,67.457036
813,64.465902
814,66.358494
815,66.090926
816,67.236803
817,64.358342
818,67.192585
819,66.128604
820,64.567779
821,64.199218
822,65.095486
823,66.202732
824,67.485684
825,66.946156
826,66.226464
827,67.511748
828,64.293984
829,67.997138
830,66.337927
831,67.042011
832,64.988201
833,64.050749
834,67.784485
835,65.113882
836,69.525227
837,71.129207
838,67.781999
839,69.723426
840,67.228968
841,70.409615
842,70.24907
843,65.663217
844,64.637208
845,66.980442
846,67.638628
847,64.254723
848,65.092957
849,65.580764
850,64.018754
851,66.557301
852,65.733444
853,67.585561
854,66.85723
855,66.899261
856,64.40765
857,64.049098
858,65.047426
859,64.873716
860,64.580452
861,64.045743
862,66.90703
863,64.105254
864,65.638939
865,66.953796
866,64.837252
867,66.001809
868,67.984964
869,66.073064
870,67.051972
871,67.110664
872,66.692015
873,67.607463
874,64.054884
875,66.89213
876,66.871881
877,65.300904
878,66.712564
879,66.47396
880,65.590365
881,66.177626
882,67.424753
883,67.824478
884,64.5986
885,65.147769
886,67.107041
887,64.79861
888,67.448094
889,65.590701
890,64.086506
891,67.06181
892,65.823091
893,67.773846
894,65.850015
895,65.278104
896,66.4384
897,66.941435
898,65.5451
899,65.760034
900,67.400837
901,66.134421
902,67.356978
903,67.34127
904,65.172201
905,66.110198
906,67.174233
907,65.878951
908,66.646625
909,65.506309
910,66.975201
911,67.237829
912,67.68933
913,66.48473
914,64.580802
915,67.27488
916,65.5215
917,67.631357
918,68.987552
919,62.922896
920,65.133003
921,66.694615
922,63.006903
923,62.843609
924,63.474263
925,67.515408
926,62.663061
927,64.302506
928,64.188785
929,65.72401
930,66.549496
931,67.377601
932,64.22286
933,63.722927
934,66.303083
935,68.814504
936,64.132675
937,64.500464
938,62.222002
939,66.415932
940,63.724972
941,67.098307
942,64.152707
943,68.734592
944,63.745436
945,69.900115
946,66.157598
947,63.361071
948,62.990889
949,69.630773
950,64.836494
951,67.400154
952,65.17475
953,67.92844
954,66.198031
955,67.052928
956,65.414382
957,64.71899
958,69.523402
959,69.817207
960,63.478092
961,68.745893
962,64.107918
963,62.578083
964,63.791716
965,66.549435
966,63.17518
967,69.403704
968,66.612231
969,66.016294
970,66.75473
971,67.890448
972,62.799425
973,65.806543
974,62.527611
975,63.525485
976,67.865298
977,67.853583
978,62.809938
979,62.387612
980,69.193485
981,64.572618
982,67.688628
983,69.238668
984,62.005717
985,69.13067
986,68.081924
987,65.755253
988,63.779165
989,68.403705
990,65.138576
991,62.945876
992,64.998605
993,63.945021
994,62.246462
995,66.304687
996,65.859138
997,62.328105
998,68.906216
999,62.952018
1000,68.850058
1001,68.654268
1002,69.534609
1003,68.426893
1004,65.291019
1005,69.863959
1006,62.276151
1007,62.078997
1008,62.664894
1009,66.572105
1010,62.289898
1011,64.512158
1012,67.537433
1013,63.745411
1014,66.776383
1015,66.157145
1016,66.019246
1017,62.145881
1018,62.606572
1019,66.892747
1020,67.340538
1021,68.411243
1022,62.487423
1023,64.176821
1024,66.819887
1025,66.624981
1026,65.394636
1027,64.06142
1028,67.264711
1029,65.962714
1030,64.271356
1031,65.147454
1032,65.996625
1033,64.682487
1034,67.502309
1035,64.237216
1036,67.779137
1037,65.907063
1038,66.564948
1039,64.019219
1040,66.034971
1041,64.478079
1042,67.717549
1043,66.122583
1044,65.94275
1045,67.887834
1046,64.467609
1047,64.821938
1048,66.892812
1049,67.338222
1050,65.706706
1051,65.647388
1052,67.137039
1053,66.01214
1054,64.750629
1055,66.876505
1056,65.702654
1057,69.589113
1058,68.344541
1059,68.852542
1060,69.482252
1061,69.22068
1062,72.520694
1063,70.568597
1064,71.644994
1065,71.319999
1066,73.590297
1067,71.590998
1068,69.583369
1069,68.002352
1070,66.765325
1071,66.422967
1072,65.829114
1073,67.215725
1074,67.22882
1075,64.145228
1076,67.902055
1077,67.220924
1078,65.819601
1079,67.913791
1080,65.136192
1081,65.406219
1082,65.206216
1083,64.662841
1084,67.128954
1085,67.99747
1086,64.143262
1087,65.937581
1088,64.33857
1089,65.086187
1090,67.89603
1091,67.027945
1092,64.401047
1093,65.7616
1094,65.959827
1095,66.497414
1096,64.9579
1097,64.273975
1098,66.506825
1099,64.482969
1100,67.14975
1101,67.818453
1102,67.170779
1103,66.749975
1104,64.711086
1105,64.789621
1106,65.790481
1107,66.78586
1108,67.408107
1109,65.660743
1110,66.594485
1111,66.71038
1112,67.229968
1113,64.858923
1114,66.864816
1115,66.748966
1116,65.803937
1117,66.803152
1118,66.982143
1119,64.894488
1120,66.283835
1121,65.850213
1122,66.226569
1123,65.191652
1124,65.777864
1125,66.54851
1126,64.277201
1127,66.84042
1128,66.923123
1129,65.555862
1130,64.301999
1131,67.727762
1132,65.924104
1133,67.78541
1134,70.297213
1135,69.627894
1136,71.308808
1137,70.61691
1138,67.673368
1139,68.446411
1140,69.156542
1141,66.915679
1142,67.660432
1143,66.107021
1144,67.691518
1145,67.760331
1146,66.700081
1147,66.019661
1148,64.645058
1149,66.624877
1150,64.236844
1151,64.205724
1152,68.881835
1153,68.176008
1154,69.670744
1155,69.624534
1156,72.169402
1157,72.145393
1158,71.994101
1159,72.91313
1160,73.640325
1161,73.723399
1162,71.401653
1163,71.260721
1164,70.847444
1165,72.758061
1166,73.144697
1167,70.500399
1168,73.388712
1169,67.784262
1170,69.42339
1171,69.610441
1172,67.035354
1173,67.995769
1174,67.347182
1175,65.549646
1176,65.732748
1177,65.646326
1178,65.008975
1179,67.546647
1180,66.500645
1181,69.330092
1182,67.735536
1183,67.376893
1184,68.594587
1185,64.152828
1186,67.327556
1187,67.67563
1188,66.637387
1189,65.790524
1190,64.798865
1191,65.184065
1192,67.536979
1193,65.704005
1194,65.113515
1195,66.002436
1196,67.325501
1197,66.185459
1198,65.131434
1199,67.193258
1200,67.155464
1201,67.214204
1202,67.381908
1203,65.701278
1204,66.06716
1205,66.844014
1206,66.160297
1207,66.990187
1208,66.897694
1209,65.129342
1210,67.14793
1211,65.502883
1212,66.122461
1213,66.214301
1214,64.672831
1215,65.304297
1216,66.020665
1217,64.187238
1218,64.23864
1219,66.899487
1220,66.019403
1221,65.616684
1222,66.083825
1223,66.77757
1224,65.665065
1225,65.036682
1226,67.518108
1227,64.808278
1228,65.227942
1229,65.81411
1230,64.656832
1231,67.669483
1232,66.459548
1233,67.937537
1234,67.958331
1235,67.453121
1236,64.899486
1237,64.151802
1238,65.132067
1239,67.409291
1240,65.422939
1241,67.62902
1242,64.606703
1243,70.328732
1244,69.190858
1245,69.688249
1246,68.742011
1247,68.420007
1248,71.221339
1249,71.294542
1250,71.24425
1251,68.329663
1252,70.95028
1253,68.768845
1254,71.393444
1255,65.135541
1256,66.371955
1257,65.96665
1258,66.305651
1259,65.310221
1260,66.804511
1261,64.371558
1262,64.903798
1263,66.090192
1264,66.161521
1265,69.571879
1266,68.378514
1267,70.678503
1268,71.718822
1269,67.873228
1270,70.404027
1271,65.418643
1272,65.728436
1273,66.44886
1274,64.611499
1275,64.408811
1276,67.534953
1277,65.028516
1278,66.334774
1279,66.370568
1280,66.772656
1281,66.229456
1282,67.605499
1283,67.827226
1284,69.752992
1285,70.087176
1286,68.726844
1287,69.32381
1288,67.204424
1289,67.393856
1290,70.215069
1291,70.265434
1292,69.84025
1293,70.980389
1294,70.631358
1295,69.182478
1296,68.488589
1297,70.600888
1298,67.400492
1299,65.65521
1300,66.879151
1301,67.313062
1302,65.640103
1303,67.365329
1304,65.771873
1305,67.873954
1306,66.78708
1307,64.917569
1308,64.903351
1309,65.746193
1310,69.671046
1311,68.313236
1312,66.713412
1313,68.917271
1314,67.547948
1315,68.336305
1316,69.663517
1317,67.509641
1318,66.750419
1319,69.456748
1320,69.89579
1321,71.068543
1322,73.45156
1323,70.525087
1324,70.984035
1325,73.532122
1326,70.08598
1327,67.576347
1328,65.788353
1329,67.410843
1330,64.209383
1331,64.036818
1332,67.176769
1333,67.050617
1334,65.835417
1335,64.142098
1336,67.023181
1337,65.528659
1338,67.03768
1339,67.000238
1340,64.959613
1341,64.163943
1342,65.014395
1343,65.007451
1344,64.126896
1345,66.902255
1346,64.476231
1347,66.472537
1348,65.654567
1349,67.910072
1350,65.625971
1351,67.535861
1352,64.336118
1353,66.202392
1354,67.855602
1355,66.607283
1356,67.630211
1357,67.065436
1358,66.414103
1359,66.308049
1360,64.128071
1361,66.340288
1362,67.381272
1363,66.03382
1364,67.488059
1365,66.830551
1366,65.455633
1367,65.640745
1368,66.250943
1369,67.678875
1370,64.126153
1371,66.538517
1372,65.66788
1373,65.026506
1374,67.842549
1375,65.13125
1376,67.297337
1377,65.752847
1378,67.345807
1379,69.280722
1380,69.037418
1381,68.961345
1382,69.549552
1383,72.426425
1384,72.365254
1385,73.910544
1386,71.039687
1387,71.445329
1388,73.926042
1389,72.992939
1390,70.937934
1391,71.212968
1392,71.619025
1393,74.755106
1394,71.604665
1395,73.848726
1396,74.458482
1397,67.381086
1398,68.260155
1399,67.165063
1400,64.886921
1401,66.860574
1402,64.540425
1403,66.235667
1404,64.989951
1405,64.10972
1406,65.872586
1407,66.116525
1408,64.731696
1409,64.276875
1410,66.674767
1411,65.056705
1412,67.207529
1413,65.624646
1414,67.01619
1415,65.191868
1416,67.307034
1417,65.078143
1418,67.340036
1419,66.227292
1420,65.61907
1421,66.692433
1422,64.968082
1423,64.110703
1424,67.451907
1425,67.407043
1426,65.953852
1427,66.998652
1428,65.254509
1429,65.320925
1430,67.909917
1431,66.517942
1432,67.073721
1433,66.511716
1434,67.163765
1435,64.376534
1436,64.027001
1437,64.733636
1438,64.45891
1439,64.003676
1440,64.074463
1441,65.841047
1442,65.372288
1443,66.695149
1444,67.935529
1445,66.868326
1446,66.462422
1447,64.166785
1448,67.142529
1449,68.879015
1450,66.649144
1451,70.019045
1452,67.271931
1453,66.577482
1454,66.512763
1455,69.735039
1456,68.258916
1457,67.018164
1458,67.952739
1459,67.888714
1460,66.35607
1461,65.381316
1462,65.835033
1463,66.943129
1464,65.409288
1465,66.175696
1466,64.666178
1467,66.187988
1468,67.686731
1469,66.828313
1470,66.72698
1471,67.149353
1472,64.820876
1473,65.131602
1474,66.763295
1475,67.269296
1476,65.836348
1477,64.871763
1478,64.413108
1479,66.052746
1480,65.002053
1481,66.595633
1482,67.661937
1483,64.744336
1484,66.840798
1485,65.821446
1486,66.984894
1487,66.949193
1488,65.396499
1489,64.887008
1490,65.119155
1491,66.538237
1492,66.475567
1493,67.941997
1494,67.172524
1495,64.099445
1496,65.161541
1497,66.575541
1498,65.956095
1499,66.230813
1500,66.02224
1501,66.253023
1502,66.768942
1503,64.626033
1504,65.827926
1505,65.154042
1506,66.574492
1507,66.502026
1508,68.024699
1509,67.201797
1510,70.339459
1511,69.048492
1512,68.265294
1513,69.260442
1514,67.130868
1515,70.061515
1516,67.157895
1517,65.559398
1518,67.647649
1519,67.522356
1520,66.774747
1521,66.775272
1522,64.592582
1523,67.635483
1524,66.970848
1525,65.601964
1526,66.287052
1527,67.079382
1528,64.588609
1529,65.62613
1530,67.26741
1531,67.939509
1532,66.197862
1533,64.650046
1534,66.72409
1535,64.262763
1536,65.389363
1537,67.103287
1538,64.935171
1539,64.828726
1540,65.116548
1541,66.284645
1542,65.392623
1543,66.589471
1544,65.004591
1545,64.252914
1546,67.845714
1547,64.68376
1548,66.413488
1549,66.447071
1550,64.213897
1551,66.656173
1552,67.074559
1553,64.358077
1554,66.762198
1555,69.548101
1556,68.09653
1557,68.168473
1558,69.622487
1559,67.048274
1560,67.531333
1561,66.962376
1562,70.157246
1563,70.121686
1564,67.255819
1565,67.84101
1566,65.746614
1567,65.663813
1568,65.259115
1569,65.929555
1570,66.157334
1571,66.241082
1572,66.929076
1573,65.568046
1574,64.460921
1575,65.078767
1576,64.020586
1577,66.43912
1578,64.581603
1579,65.082129
1580,64.783978
1581,67.111446
1582,64.558273
1583,65.220698
1584,67.375993
1585,67.126474
1586,64.04586
1587,66.358263
1588,65.291352
1589,67.622607
1590,67.015238
1591,67.242387
1592,65.317617
1593,66.65955
1594,64.508162
1595,64.643781
1596,66.879915
1597,66.542693
1598,64.414256
1599,64.463719
1600,66.596725
1601,65.909601
1602,65.148272
1603,67.827854
1604,64.470824
1605,66.0532
1606,64.200983
1607,67.095955
1608,66.32271
1609,65.182018
1610,65.508846
1611,65.043822
1612,64.52682
1613,67.282766
1614,67.828367
1615,67.046889
1616,65.722545
1617,66.126368
1618,65.163717
1619,66.326363
1620,65.854826
1621,66.926883
1622,67.297944
1623,66.358363
1624,64.961741
1625,65.286466
1626,64.640581
1627,67.399146
1628,65.963305
1629,66.855649
1630,65.988133
1631,65.706913
1632,64.931179
1633,67.024189
1634,67.263297
1635,65.798702
1636,65.551549
1637,65.566275
1638,65.330559
1639,64.192243
1640,64.838973
1641,65.689091
1642,65.163326
1643,64.928949
1644,65.574669
1645,67.392728
1646,66.542067
1647,65.610307
1648,66.160232
1649,65.723689
1650,65.060045
1651,66.368641
1652,66.54496
1653,67.223443
1654,67.09481
1655,69.404994
1656,69.847923
1657,70.772287
1658,70.598985
1659,70.21532
1660,68.506279
1661,70.694509
1662,67.744418
1663,67.697372
1664,65.378755
1665,65.439701
1666,67.459582
1667,64.571848
1668,64.346557
1669,67.61711
1670,67.910184
1671,64.370263
1672,66.161005
1673,64.438469
1674,65.694883
1675,67.213987
1676,64.449548
1677,64.181127
1678,64.615019
1679,66.412411
1680,67.150457
1681,64.473801
1682,67.153244
1683,66.925539
1684,67.918862
1685,66.514276
1686,65.317568
1687,67.525872
1688,64.442044
1689,65.404365
1690,66.599926
1691,67.131681
1692,64.854236
1693,67.706086
1694,67.034269
1695,65.101018
1696,65.171837
1697,65.944234
1698,66.545915
1699,67.821463
1700,66.86691
1701,64.716379
1702,64.019875
1703,67.38967
1704,66.065247
1705,67.289131
1706,67.197929
1707,65.243273
1708,65.588124
1709,67.196424
1710,67.012116
1711,67.621686
1712,66.229354
1713,67.737822
1714,66.053051
1715,66.475152
1716,66.26049
1717,64.833086
1718,67.430376
1719,64.59572
1720,67.772281
1721,69.337337
1722,67.570856
1723,69.749981
1724,67.818545
1725,68.403522
1726,70.349135
1727,68.56488
1728,66.713521
1729,71.821811
1730,71.200649
1731,73.652828
1732,74.104062
1733,74.414081
1734,71.599458
1735,72.818353
1736,72.660769
1737,68.130124
1738,69.676498
1739,69.718216
1740,70.907934
1741,71.581463
1742,70.679065
1743,69.217547
1744,68.426865
1745,69.433225
1746,64.409787
1747,66.9746
1748,65.859916
1749,64.647949
1750,64.103929
1751,65.667167
1752,67.414107
1753,70.102548
1754,68.361097
1755,70.633605
1756,68.881881
1757,70.706282
1758,65.392405
1759,67.464688
1760,65.867045
1761,66.639807
1762,64.995623
1763,65.425072
1764,66.405704
1765,66.959827
1766,66.926831
1767,66.126239
1768,65.714548
1769,65.84031
1770,66.748485
1771,67.131499
1772,65.761634
1773,64.152135
1774,64.498567
1775,64.681115
1776,67.407347
1777,64.604787
1778,65.147277
1779,64.19756
1780,64.001287
1781,68.618046
1782,69.920519
1783,70.21693
1784,67.144146
1785,68.205486
1786,70.647404
1787,69.266734
1788,68.378578
1789,69.171451
1790,68.986194
1791,70.2595
1792,70.196733
1793,67.094524
1794,64.952241
1795,64.648259
1796,64.875366
1797,71.660523
1798,67.99199
1799,70.781339
1800,70.441082
1801,70.409488
1802,70.438958
1803,68.872362
1804,68.748213
1805,70.978066
1806,65.762004
1807,65.743674
1808,66.945179
1809,67.64935
1810,65.695792
1811,66.160271
1812,64.453851
1813,67.55813
1814,66.159494
1815,65.445663
1816,65.797148
1817,66.097615
1818,65.492877
1819,64.918671
1820,67.395932
1821,65.981944
1822,67.173117
1823,65.933375
1824,65.705883
1825,67.057761
1826,64.232385
1827,66.957255
1828,65.666071
1829,66.711944
1830,66.836218
1831,67.690791
1832,66.791486
1833,67.340301
1834,64.546566
1835,65.889885
1836,65.141185
1837,66.663692
1838,65.52985
1839,64.467378
1840,65.482834
1841,64.56303
1842,66.074105
1843,66.186824
1844,67.879676
1845,64.454302
1846,67.221162
1847,67.510407
1848,64.979523
1849,64.863501
1850,65.118391
1851,66.90275
1852,65.677286
1853,65.201843
1854,67.977791
1855,66.965771
1856,65.038158
1857,65.899405
1858,64.663589
1859,66.902377
1860,64.819164
1861,64.400412
1862,65.924243
1863,66.311491
1864,65.93316
1865,65.624785
1866,65.370366
