Data Sets simulated by the Matlab function dataSetsGenerator,
166,107.946
167,108.3113
168,107.6596
169,110.6124
170,107.74
171,109.602
172,113.6936
173,112.5064
174,111.6361
175,111.9467
176,112.59
177,112.7403
178,113.066
179,111.6727
180,110.5774
181,111.2344
182,113.4985
183,113.1482
184,112.35
185,111.8108
186,66.97258
187,69.45867
188,67.47119
189,65.9849
190,64.81748
191,67.63149
192,64.33954
193,67.67352
194,65.36849
195,64.35133
196,65.24199
197,67.02716
198,64.42376
199,65.2809
200,66.67019
201,66.42419
202,70.07129
203,61.75161
204,65.90844
205,64.29702
206,65.82
207,72.87533
208,63.6658
209,71.20211
210,71.71999
211,64.47538
212,71.7035
213,72.70778
214,65.47137
215,70.98526
216,69.23088
217,72.44956
218,70.19251
219,69.39837
220,67.99697
221,68.63099
222,68.76398
223,61.04749
224,62.87119
225,65.1045
226,61.84988
227,61.69195
228,66.18983
229,65.12853
230,70.3457
231,65.86564
232,64.04199
233,68.23195
234,68.42122
235,64.67909
236,70.35966
237,69.17943
238,64.70244
239,65.19966
240,68.83641
241,66.70071
242,67.39936
243,67.84352
244,64.20582
245,69.99011
246,61.63072
247,66.93856
248,62.33663
249,67.58578
250,65.32055
251,67.85562
252,61.24418
253,62.10279
254,70.13029
255,68.09582
256,69.49252
257,70.9357
258,64.90859
259,69.92181
260,65.41646
261,62.1799
262,68.78425
263,67.67511
264,63.29495
265,68.60113
266,69.32736
267,61.9564
268,62.45379
269,68.99449
270,65.94408
271,62.76403
272,62.03289
273,64.76878
274,62.29443
275,63.22878
276,67.141
277,61.06943
278,66.22564
279,69.6307
280,64.20025
281,66.02891
282,69.29673
283,62.41792
284,62.70805
285,61.4608
286,62.72617
287,64.13582
288,69.29325
289,64.24065
290,65.29895
291,111.9436
292,109.0949
293,106.8994
294,115.6422
295,108.7243
296,111.2647
297,108.9109
298,106.8956
299,108.1875
300,113.3835
301,106.3606
302,112.7008
303,114.1539
304,106.1791
305,114.8392
306,112.2156
307,108.9101
308,110.3159
309,110.7175
310,111.9811
311,109.9378
312,109.051
313,112.9949
314,113.6351
315,113.4423
316,70.71487
317,67.94963
318,69.29393
319,69.92356
320,71.64193
321,72.39598
322,72.05618
323,74.58694
324,71.09255
325,67.97402
326,67.78964
327,64.81265
328,65.76078
329,66.87772
330,67.00472
331,64.4022
332,64.51909
333,65.07313
334,65.2102
335,66.34728
336,67.94793
337,64.70037
338,64.73018
339,64.45443
340,66.72282
341,67.15268
342,64.1944
343,67.14204
344,64.27342
345,65.67815
346,64.05385
347,64.22394
348,67.23559
349,67.27198
350,66.97656
351,65.76505
352,67.17919
353,65.43143
354,64.60489
355,64.77905
356,65.52163
357,64.33464
358,64.07753
359,64.84661
360,64.673
361,67.59243
362,112.7267
363,110.735
364,110.2229
365,110.3564
366,112.1918
367,115.296
368,112.9324
369,115.1431
370,112.0822
371,115.204
372,111.8817
373,112.8533
374,111.6912
375,112.7722
376,109.8159
377,112.9133
378,111.0689
379,111.5912
380,112.7723
381,112.9271
382,112.4778
383,109.6788
384,110.744
385,111.0449
386,111.8532
387,109.6518
388,110.9759
389,113.2645
390,113.1843
391,66.00715
392,64.83175
393,67.65101
394,66.92136
395,64.61104
396,65.17296
397,66.94748
398,67.11183
399,67.70256
400,66.21133
401,65.08061
402,66.96954
403,65.46555
404,67.9073
405,66.98221
406,67.9086
407,67.23415
408,66.3857
409,66.94438
410,64.69251
411,65.55428
412,66.68795
413,64.55445
414,67.9861
415,67.22314
416,67.08131
417,66.64999
418,66.6582
419,65.75836
420,65.2768
421,66.9518
422,66.49756
423,65.4946
424,64.50811
425,67.25565
426,64.96324
427,67.70906
428,65.07187
429,66.35986
430,65.64165
431,65.77022
432,67.75679
433,67.50272
434,64.11517
435,64.90385
436,65.35801
437,66.28897
438,65.44901
439,65.28078
440,64.92826
441,66.03202
442,64.36137
443,66.19601
444,67.74122
445,65.03057
446,65.71801
447,65.38083
448,65.22049
449,65.6015
450,67.45009
451,65.77651
452,66.92682
453,65.46972
454,67.67251
455,67.44779
456,64.88209
457,65.27402
458,64.36228
459,64.53726
460,64.44703
461,67.32011
462,64.46623
463,66.66839
464,67.04192
465,65.33844
466,65.59792
467,64.49157
468,69.93754
469,67.01778
470,66.26424
471,69.4024
472,66.44015
473,67.76972
474,66.72681
475,68.42465
476,69.66976
477,66.9113
478,65.80042
479,64.56594
480,64.91172
481,64.66817
482,64.76469
483,64.29543
484,66.49944
485,65.73357
486,64.0481
487,66.44967
488,64.64055
489,64.66693
490,64.43488
491,64.42871
492,70.51842
493,67.79197
494,69.27569
495,68.15574
496,70.24282
497,70.07813
498,64.94833
499,66.40285
500,65.99591
501,67.63415
502,68.72046
503,68.44224
504,66.75985
505,69.6587
506,71.40306
507,71.39351
508,72.37642
509,72.91984
510,69.94487
511,70.71347
512,71.49627
513,73.10421
514,72.56333
515,70.45579
516,68.06144
517,68.93106
518,70.52778
519,69.09693
520,69.92685
521,69.07708
522,65.48069
523,65.38318
524,70.00173
525,67.91154
526,67.12257
527,67.3455
528,70.02305
529,68.28624
530,68.07668
531,67.03816
532,66.89902
533,67.41615
534,70.09814
535,70.24118
536,65.06795
537,66.6748
538,64.00567
539,66.83417
540,65.64578
541,67.9758
542,64.79643
543,66.30275
544,67.82528
545,64.55506
546,67.88524
547,67.37412
548,65.25328
549,66.40473
550,66.9095
551,67.08666
552,64.27387
553,67.22475
554,65.97249
555,64.52376
556,67.07384
557,67.31091
558,67.61104
559,67.01079
560,65.16241
561,64.02701
562,66.25739
563,65.69368
564,65.69939
565,64.31728
566,65.44686
567,64.85665
568,64.6088
569,66.29152
570,66.65049
571,66.65621
572,64.01848
573,67.94396
574,64.78655
575,67.38885
576,67.06475
577,66.46038
578,65.76704
579,67.03822
580,64.02627
581,66.27245
582,64.07407
583,65.60091
584,66.99235
585,65.57607
586,64.68827
587,64.30662
588,66.09865
589,66.00648
590,67.53665
591,65.95102
592,65.90879
593,65.36421
594,67.32042
595,65.91062
596,66.65329
597,67.58849
598,66.47847
599,65.01767
600,66.98563
601,65.40494
602,64.39716
603,67.68123
604,67.75634
605,66.36047
606,66.08097
607,67.89501
608,65.13838
609,65.32126
610,64.01935
611,67.15606
612,64.64978
613,66.17003
614,66.18552
615,67.29742
616,65.96454
617,66.74915
618,67.17858
619,66.87277
620,66.51439
621,66.93733
622,64.9465
623,65.97161
624,65.74605
625,64.39155
626,65.0911
627,64.70415
628,67.46264
629,66.43205
630,67.67944
631,64.98044
632,65.96639
633,66.35306
634,67.36328
635,64.88784
636,66.60147
637,67.82482
638,66.82817
639,64.77696
640,66.81578
641,69.41463
642,68.30265
643,69.92134
644,61.36029
645,64.94763
646,62.07377
647,65.31046
648,67.99197
649,63.09015
650,67.20618
651,66.21085
652,68.05644
653,64.0239
654,62.97802
655,70.0486
656,63.08455
657,65.08569
658,68.06955
659,61.87188
660,66.74066
661,66.2684
662,65.60827
663,65.64517
664,66.5683
665,65.93482
666,63.03263
667,64.44843
668,62.54888
669,69.34176
670,64.02829
671,65.70434
672,65.40156
673,66.87075
674,63.4082
675,63.78359
676,66.46356
677,68.9735
678,63.90429
679,66.02869
680,65.46016
681,69.41293
682,65.94203
683,61.84416
684,70.65189
685,65.41508
686,65.39028
687,61.55929
688,64.22341
689,64.5196
690,61.32376
691,112.0373
692,114.2175
693,115.3202
694,110.7501
695,116.7452
696,114.9583
697,112.5053
698,118.0648
699,119.4944
700,117.078
701,115.1727
702,120.3473
703,111.1621
704,118.3196
705,113.6583
706,117.727
707,114.0575
708,118.9309
709,117.3283
710,119.773
711,117.8331
712,117.8682
713,115.3906
714,61.79827
715,63.70318
716,69.40524
717,64.1445
718,67.86426
719,109.9196
720,108.1572
721,112.6759
722,106.2427
723,103.6562
724,103.3773
725,104.5389
726,107.8403
727,109.1076
728,105.496
729,105.8484
730,105.3235
731,110.6744
732,110.5501
733,103.8871
734,107.4688
735,107.9035
736,105.3153
737,106.2535
738,110.2778
739,108.7567
740,62.76875
741,63.51736
742,62.70975
743,62.08532
744,62.56599
745,70.94531
746,63.45722
747,67.63768
748,111.6505
749,114.5404
750,110.9086
751,107.3015
752,109.081
753,118.4576
754,119.0947
755,114.1868
756,118.7233
757,113.0283
758,113.674
759,112.7706
760,116.3582
761,118.528
762,111.2151
763,111.458
764,118.643
765,116.4195
766,115.5106
767,109.5794
768,112.8137
769,106.899
770,112.1954
771,113.2902
772,111.0855
773,113.9707
774,115.8052
775,111.6353
776,113.6482
777,109.6659
778,107.0202
779,62.34739
780,67.5739
781,65.58251
782,67.17905
783,64.81128
784,67.97679
785,65.45319
786,65.59432
787,64.45097
788,66.47191
789,66.29532
790,67.1864
791,64.73756
792,65.48373
793,66.4827
794,66.44793
795,64.83434
796,67.18838
797,65.80758
798,67.92414
799,66.51866
800,67.22654
801,66.35486
802,66.25864
803,65.83896
804,66.16208
805,65.42351
806,64.68254
807,64.55309
808,66.23831
809,64.37914
810,67.16566
811,64.48676
812,67.0572
813,69.26028
814,69.84828
815,69.62287
816,68.31211
817,69.95979
818,68.50765
819,68.59919
820,69.16666
821,64.49726
822,65.76714
823,64.09244
824,66.45827
825,64.47575
826,65.83141
827,65.60849
828,70.14347
829,74.21055
830,74.36346
831,73.46309
832,71.47687
833,72.33754
834,70.65886
835,72.4587
836,70.76447
837,73.61599
838,70.89455
839,73.86548
840,68.65155
841,69.01052
842,70.54015
843,68.69708
844,64.05097
845,66.63775
846,64.20235
847,65.89559
848,66.89893
849,65.4074
850,66.69589
851,67.2264
852,66.30831
853,65.33939
854,65.61149
855,66.5526
856,64.19839
857,65.14869
858,70.60001
859,70.58746
860,68.15979
861,71.52864
862,70.46261
863,69.59959
864,68.61818
865,69.88012
866,68.74161
867,70.33894
868,69.02279
869,66.24038
870,64.45253
871,65.97788
872,67.36971
873,69.51153
874,69.86673
875,69.82414
876,68.77176
877,69.97843
878,70.56806
879,70.32391
880,67.66913
881,67.78549
882,69.76029
883,67.7275
884,68.348
885,67.37439
886,67.30805
887,70.82149
888,68.51381
889,67.69944
890,66.39816
891,64.13695
892,66.90066
893,65.74171
894,69.11908
895,66.9806
896,68.97168
897,67.47005
898,69.26866
899,67.06679
900,70.72271
901,68.31889
902,70.58543
903,67.83978
904,70.2839
905,70.55475
906,68.62901
907,65.86376
908,67.34362
909,65.27168
910,67.10679
911,65.44252
912,66.56515
913,66.52637
914,66.7056
915,65.04287
916,66.89025
917,67.86721
918,65.07126
919,67.52902
920,65.53816
921,69.22693
922,66.52277
923,66.53534
924,69.51529
925,67.50022
926,67.248
927,68.40709
928,69.84354
929,67.89672
930,70.2973
931,68.56625
932,68.14797
933,70.19695
934,70.78457
935,69.34679
936,69.73494
937,69.19638
938,68.90168
939,69.64052
940,67.08096
941,69.23708
942,66.71323
943,66.57466
944,69.13632
945,69.67095
946,69.37718
947,66.76362
948,68.26925
949,69.87442
950,66.94883
951,70.32219
952,67.16767
953,64.40488
954,66.5211
955,66.82698
956,66.08471
957,65.90455
958,67.63016
959,66.90251
960,65.11245
961,65.31831
962,66.84856
963,64.894
964,64.12222
965,64.78024
966,66.23829
967,65.11044
968,66.57309
969,66.09955
970,64.55495
971,66.54023
972,68.04189
973,67.85338
974,70.17628
975,68.2688
976,67.94134
977,69.56682
978,70.68207
979,68.15758
980,66.94251
981,64.2595
982,65.72349
983,66.56913
984,65.17287
985,66.73225
986,67.18934
987,64.46297
988,65.54123
989,66.29195
990,66.8905
991,66.45268
992,66.09688
993,64.27446
994,64.20001
995,67.3761
996,66.70675
997,67.69543
998,68.5972
999,69.45043
1000,65.08427
