Data Sets simulated by the Matlab function dataSetsGenerator,
910,65.155484
911,64.18319
912,66.562358
913,64.942098
914,65.034189
915,64.276896
916,65.652265
917,67.294756
918,65.719733
919,65.439019
920,64.387149
921,67.902714
922,67.304969
923,64.585016
924,67.680733
925,65.352271
926,66.680907
927,65.742668
928,66.131308
929,66.257547
930,67.717824
931,64.675874
932,66.945754
933,67.026924
934,65.259497
935,64.354217
936,65.450297
937,67.174098
938,65.277058
939,67.022264
940,64.766266
941,66.608349
942,66.771621
943,65.662984
944,65.653584
945,66.404394
946,66.119786
947,64.222451
948,66.722074
949,66.096697
950,67.244792
951,65.149934
952,67.422087
953,67.079038
954,65.884288
955,66.907937
956,67.763327
957,65.435539
958,65.119219
959,65.212146
960,64.025955
961,65.48901
962,65.418786
963,65.881838
964,67.577022
965,65.170525
966,67.772175
967,66.783725
968,65.067371
969,66.419858
970,65.714882
971,66.653786
972,66.439185
973,64.202147
974,66.768717
975,65.562604
976,64.363137
977,65.829778
978,67.28936
979,65.240943
980,65.648254
981,65.055639
982,66.131117
983,69.626276
984,67.481365
985,68.492503
986,68.767125
987,68.471291
988,67.409798
989,68.481474
990,67.372963
991,69.807574
992,65.887678
993,66.685241
994,67.483469
995,66.743085
996,66.373646
997,65.489928
998,64.925615
999,64.644458
1000,66.172129
1001,65.154209
1002,67.728549
1003,67.269021
1004,67.851999
1005,65.758188
1006,64.999321
1007,64.726784
1008,65.812069
1009,68.296869
1010,64.787716
1011,69.923447
1012,62.875013
1013,67.14573
1014,68.509986
1015,69.02415
1016,67.566173
1017,62.219344
1018,62.51663
1019,65.87844
1020,64.166577
1021,68.317617
1022,63.381647
1023,63.326924
1024,62.292452
1025,63.760525
1026,63.077405
1027,62.749064
1028,63.134988
1029,62.586769
1030,66.86007
1031,65.456228
1032,67.98898
1033,62.297286
1034,62.750655
1035,68.763246
1036,66.389914
1037,66.158665
1038,68.839605
1039,63.358179
1040,69.072845
1041,69.312223
1042,62.689847
1043,69.29641
1044,68.389909
1045,65.415066
1046,62.877687
1047,68.135603
1048,63.812066
1049,68.062995
1050,63.061648
1051,62.908782
1052,64.168086
1053,67.867007
1054,63.925569
1055,65.258077
1056,62.707668
1057,65.549847
1058,68.003416
1059,65.760974
1060,65.148016
1061,67.730766
1062,69.680157
1063,65.121904
1064,68.752574
1065,62.12528
1066,67.301211
1067,69.766127
1068,64.931864
1069,68.025585
1070,62.658477
1071,66.045165
1072,67.697261
1073,69.70129
1074,68.660562
1075,67.31903
1076,66.270928
1077,63.26427
1078,62.340265
1079,64.942522
1080,69.661821
1081,67.704939
1082,69.138544
1083,68.974318
1084,63.429637
1085,64.809938
1086,65.449131
1087,69.185827
1088,66.229726
1089,62.648639
1090,69.269483
1091,69.274328
1092,69.583886
1093,64.376166
1094,70.686609
1095,67.287152
1096,66.113829
1097,71.955656
1098,64.428136
1099,64.837182
1100,66.956053
1101,70.678584
1102,66.59532
1103,67.031513
1104,67.298124
1105,67.88869
1106,65.944358
1107,67.762419
1108,67.07042
1109,65.319517
1110,67.152235
1111,65.440378
1112,67.380165
1113,66.012832
1114,66.936921
1115,67.095415
1116,67.324976
1117,67.118319
1118,67.264389
1119,65.881105
1120,65.009391
1121,64.013562
1122,65.385089
1123,66.592649
1124,67.049226
1125,64.990419
1126,67.840999
1127,66.344639
1128,65.928854
1129,66.801778
1130,66.226787
1131,66.274799
1132,65.099334
1133,66.253174
1134,65.733783
1135,67.004207
1136,67.670173
1137,64.555763
1138,65.406934
1139,71.152596
1140,70.803195
1141,71.183574
1142,69.171754
1143,70.553192
1144,68.66595
1145,71.008502
1146,70.458817
1147,68.568561
1148,66.872977
1149,67.020999
1150,64.678732
1151,67.674855
1152,65.136249
1153,67.573975
1154,64.141125
1155,64.758838
1156,66.919451
1157,64.732426
1158,66.289479
1159,65.619499
1160,66.465466
1161,65.631661
1162,65.857114
1163,67.547306
1164,67.358538
1165,65.432646
1166,67.113628
1167,66.218826
1168,67.546168
1169,67.444618
1170,64.785122
1171,66.603991
1172,67.757836
1173,64.351817
1174,67.292163
1175,65.996434
1176,66.820052
1177,66.713855
1178,64.816018
1179,65.733003
1180,65.902864
1181,64.827824
1182,71.67646
1183,68.31024
1184,70.224913
1185,68.949483
1186,69.428887
1187,70.243807
1188,70.434749
1189,69.879579
1190,68.759977
1191,69.700726
1192,70.144857
1193,71.392483
1194,70.556165
1195,69.5735
1196,71.633666
1197,70.182267
1198,69.509464
1199,64.601841
1200,64.552604
1201,67.220823
1202,65.396573
1203,66.398385
1204,65.398594
1205,67.746112
1206,70.917019
1207,69.125506
1208,69.466088
1209,68.639965
1210,68.176582
1211,69.710961
1212,70.332901
1213,69.54175
1214,68.634055
1215,71.102376
1216,70.038403
1217,70.619078
1218,67.913165
1219,69.011548
1220,68.449889
1221,64.346225
1222,65.739507
1223,66.010731
1224,65.456992
1225,67.500067
1226,67.625704
1227,65.65366
1228,64.753714
1229,66.115612
1230,64.183741
1231,67.275483
1232,67.097081
1233,68.989347
1234,69.120931
1235,70.022716
1236,68.285283
1237,67.345852
1238,68.403557
1239,67.687059
1240,68.047632
1241,69.527149
1242,64.612855
1243,65.239508
1244,67.67249
1245,65.157256
1246,66.448754
1247,66.856429
1248,67.700163
1249,64.58659
1250,64.091476
1251,67.939286
1252,67.247413
1253,67.359564
1254,64.25944
1255,65.9545
1256,66.249399
1257,64.660551
1258,65.388745
1259,64.716624
1260,64.13224
1261,64.977318
1262,67.14833
1263,67.243665
1264,65.253125
1265,67.422841
1266,65.693412
1267,65.982347
1268,65.39697
1269,66.184862
1270,67.956225
1271,64.333346
1272,67.403729
1273,64.899514
1274,66.950925
1275,66.107272
1276,67.987938
1277,69.336256
1278,68.575217
1279,67.589512
1280,69.7447
1281,67.452674
1282,70.920672
1283,65.368301
1284,64.920266
1285,65.099407
1286,65.596168
1287,67.867481
1288,66.912595
1289,64.079167
1290,65.180136
1291,67.196292
1292,65.487864
1293,67.414331
1294,66.041467
1295,67.617762
1296,65.7597
1297,67.470354
1298,67.667267
1299,69.214769
1300,70.094047
1301,69.705864
1302,69.941382
1303,70.748435
1304,67.431879
1305,70.881008
1306,68.550673
1307,67.754536
1308,70.303621
1309,68.370482
1310,68.53044
1311,70.868487
1312,70.529207
1313,69.625492
1314,70.151751
1315,67.496259
1316,65.816444
1317,65.634254
1318,66.324316
1319,67.510355
1320,65.854419
1321,67.530016
1322,67.678088
1323,67.530373
1324,66.61122
1325,67.466318
1326,65.890205
1327,66.490516
1328,66.694587
1329,64.022692
1330,65.288997
1331,65.692282
1332,66.263238
1333,67.571173
1334,66.12642
1335,66.232994
1336,64.01377
1337,66.618403
1338,66.348993
1339,65.500122
1340,65.413355
1341,64.586438
1342,64.14937
1343,64.619784
1344,64.959648
1345,64.332005
1346,66.526689
1347,65.133145
1348,66.952649
1349,67.365249
1350,64.689152
1351,62.149523
1352,64.716766
1353,68.222871
1354,65.803858
1355,69.366451
1356,62.447859
1357,66.162639
1358,62.725156
1359,66.175267
1360,62.833586
1361,68.537667
1362,64.850758
1363,64.451691
1364,68.884233
1365,64.961444
1366,67.400095
1367,67.263077
1368,68.962404
1369,62.893169
1370,66.124854
1371,72.1035
1372,65.830642
1373,66.407962
1374,66.619907
1375,71.114054
1376,67.864655
1377,67.964648
1378,70.2975
1379,71.076059
1380,72.614869
1381,64.057156
1382,65.257219
1383,63.114629
1384,66.112851
1385,67.313363
1386,63.256789
1387,64.809371
1388,69.669733
1389,67.862009
1390,65.365367
1391,63.646519
1392,63.630633
1393,64.239661
1394,67.595758
1395,63.083116
1396,66.498237
1397,66.936103
1398,63.493459
1399,68.088598
1400,67.93872
1401,69.906113
1402,63.724507
1403,67.748692
1404,68.067516
1405,64.282457
1406,69.684745
1407,67.26392
1408,66.775885
1409,66.196285
1410,69.947165
1411,66.91809
1412,63.434741
1413,63.199849
1414,68.157062
1415,67.710732
1416,66.02217
1417,65.785656
1418,69.599536
1419,66.291663
1420,68.121357
1421,69.210715
1422,65.70352
1423,65.187938
1424,66.219984
1425,71.558628
1426,69.029154
1427,68.472056
1428,71.660462
1429,70.446307
1430,70.94014
1431,71.005586
1432,70.407884
1433,67.963539
1434,69.028397
1435,69.75287
1436,68.09286
1437,65.897184
1438,65.815071
1439,66.936914
1440,67.573161
1441,65.315183
1442,65.268985
1443,66.315751
1444,67.839941
1445,65.492624
1446,65.085447
1447,66.796674
1448,65.597863
1449,65.169923
1450,65.113762
1451,65.242043
1452,64.930884
1453,64.606735
1454,65.485134
1455,65.01097
1456,66.601139
1457,66.135346
1458,66.365412
1459,65.936051
1460,66.806685
1461,67.456967
1462,67.404136
1463,64.405148
1464,65.249481
1465,65.616306
1466,66.800299
1467,67.150947
1468,66.810191
1469,66.023843
1470,66.427619
1471,64.920663
1472,67.924946
1473,64.159198
1474,65.079698
1475,66.406293
1476,67.800048
1477,65.761804
1478,66.692191
1479,67.96818
1480,65.085873
1481,66.668369
1482,64.679963
1483,64.554799
1484,67.156457
1485,66.004297
1486,67.688465
1487,64.792991
1488,65.226607
1489,64.241382
1490,69.916803
1491,70.03304
1492,68.289966
1493,67.080851
1494,68.710032
1495,69.345953
1496,69.17091
1497,67.788386
1498,67.12982
1499,70.781949
1500,70.358596
1501,69.747313
1502,69.805049
1503,70.828933
1504,69.828861
1505,69.707037
1506,67.400655
1507,70.769085
1508,65.216795
1509,66.250881
1510,65.166181
1511,67.551502
1512,66.943152
1513,67.680408
1514,65.837125
1515,66.921056
1516,64.474297
1517,64.862805
1518,66.70054
1519,65.007559
1520,65.252949
1521,67.029934
1522,64.106648
1523,65.548795
1524,67.257706
1525,65.745776
1526,64.498256
1527,66.538591
1528,67.252107
1529,64.445534
1530,67.270339
1531,67.550105
1532,65.758332
1533,67.73303
1534,67.383236
1535,64.605179
1536,67.941466
1537,67.049396
1538,64.510472
1539,64.677435
1540,67.190284
1541,67.27016
1542,66.617961
1543,65.890568
1544,64.385719
1545,65.816469
1546,67.124497
1547,67.323846
1548,66.809276
1549,67.82629
1550,67.962772
1551,64.18064
1552,67.904266
1553,65.321307
1554,65.774162
1555,64.420316
1556,67.532631
1557,65.251178
1558,64.103334
1559,64.897392
1560,64.346125
1561,65.382549
1562,67.052226
1563,64.095304
1564,64.222261
1565,66.541912
1566,64.402587
1567,67.349416
1568,67.82875
1569,66.282532
1570,66.541419
1571,66.182675
1572,65.105318
1573,65.058205
1574,65.812108
1575,67.55174
1576,66.193059
1577,67.192001
1578,67.198646
1579,67.923669
1580,64.258977
1581,64.909719
1582,67.908253
1583,66.591864
1584,67.089329
1585,66.018673
1586,67.207372
1587,66.889106
1588,64.408653
1589,64.128569
1590,65.900167
1591,67.717248
1592,67.239213
1593,64.551125
1594,65.016158
1595,67.54138
1596,65.69599
1597,65.576052
1598,67.784054
1599,67.76462
1600,65.912648
1601,65.776909
1602,66.815972
1603,67.852223
1604,67.712946
1605,65.503652
1606,66.102992
1607,65.482019
1608,67.152886
1609,65.078507
1610,65.008357
1611,66.198345
1612,67.02529
1613,67.554729
1614,67.167139
1615,64.196046
1616,64.608734
1617,66.242839
1618,67.847444
1619,64.136629
1620,67.038941
1621,65.546633
1622,65.483918
1623,64.437444
1624,65.731812
1625,67.438669
1626,66.280028
1627,67.684384
1628,64.432969
1629,64.22522
1630,64.282626
1631,67.659063
1632,68.053495
1633,69.403773
1634,67.790756
1635,70.785376
1636,74.536302
1637,73.25879
1638,74.169034
1639,71.635345
1640,73.374369
1641,73.91232
1642,70.746713
1643,74.042189
1644,73.930229
1645,71.223889
1646,72.563451
1647,70.406644
1648,71.602495
1649,68.529095
1650,71.076688
1651,68.324911
1652,71.204085
1653,70.902255
1654,64.752525
1655,66.40642
1656,67.016181
1657,64.312598
1658,66.500405
1659,67.186415
1660,69.654435
1661,69.21371
1662,67.796898
1663,67.20097
1664,68.574858
1665,68.754959
1666,67.179204
1667,66.384335
1668,70.073214
1669,67.096521
1670,68.068656
1671,68.254069
1672,68.208893
1673,69.643587
1674,65.47456
1675,64.005466
1676,65.803314
1677,67.660416
1678,67.688732
1679,65.609195
1680,67.795507
1681,65.362896
1682,64.06886
1683,66.552218
1684,66.236561
1685,65.221132
1686,66.589237
1687,68.694339
1688,69.898701
1689,68.264095
1690,71.780999
1691,69.158508
1692,70.245549
1693,71.504428
1694,70.5052
1695,70.459912
1696,70.776944
1697,68.380022
1698,70.108203
1699,69.361336
1700,70.699125
1701,69.531022
1702,69.80041
1703,71.343659
1704,65.345455
1705,65.754226
1706,65.046291
1707,64.397647
1708,65.178346
1709,64.752854
1710,64.341733
1711,65.533647
1712,65.126552
1713,67.078809
1714,65.329577
1715,66.970084
1716,67.355895
1717,65.31211
1718,67.403128
1719,66.442978
1720,67.973275
1721,66.276879
1722,65.459818
1723,64.166207
1724,67.873538
1725,66.50513
1726,72.396106
1727,70.439602
1728,69.937495
1729,70.277825
1730,70.203029
1731,70.316677
1732,72.524769
1733,71.415407
1734,68.681116
1735,75.599455
1736,73.144889
1737,74.278883
1738,72.526624
1739,73.363326
1740,72.25057
1741,73.979107
1742,70.320218
1743,70.73608
1744,64.201334
1745,65.247531
1746,67.931415
1747,66.644791
1748,66.624325
1749,67.677617
1750,64.195897
1751,66.541305
1752,65.99817
1753,66.607158
1754,66.349388
1755,67.785892
1756,67.288773
1757,64.048421
1758,65.457214
1759,64.510867
1760,64.489724
1761,64.389274
1762,67.211655
1763,66.510999
1764,66.409443
1765,64.250149
1766,64.257131
1767,64.927191
1768,64.471718
1769,67.125957
1770,66.788955
1771,66.269916
1772,66.905851
1773,66.732076
1774,65.769587
1775,67.068723
1776,67.532349
1777,67.719963
1778,64.571151
1779,67.652879
1780,65.617697
1781,67.268466
1782,65.535981
1783,69.16565
1784,66.336384
1785,66.257706
1786,69.306979
1787,69.322495
1788,67.828076
1789,66.385159
1790,69.046007
1791,67.565416
1792,68.972032
1793,68.999809
1794,69.818371
1795,68.028342
1796,66.536128
1797,65.272172
1798,67.2714
1799,66.573233
1800,67.215874
1801,64.747217
1802,66.80814
1803,64.050417
1804,65.104316
1805,66.164653
1806,65.847941
1807,67.675911
1808,65.427911
1809,64.22708
1810,64.995191
1811,66.841251
1812,66.193306
1813,64.692622
1814,64.029434
1815,64.709655
1816,66.634294
1817,64.703336
1818,66.362294
1819,65.537511
1820,66.462872
1821,64.644933
1822,67.156729
1823,66.420979
1824,66.968781
1825,65.330894
1826,64.239846
1827,65.49452
1828,67.44418
1829,67.950883
1830,64.796424
1831,64.13684
1832,65.528848
1833,66.378866
1834,64.69893
1835,64.974639
1836,65.771679
1837,67.825087
1838,65.049987
1839,65.303192
1840,68.141932
1841,70.229165
1842,70.63021
1843,68.104799
1844,67.721267
1845,70.027272
1846,69.592184
1847,70.45366
1848,70.764114
1849,68.103226
1850,70.703721
1851,68.635098
1852,68.648197
1853,69.254316
1854,68.683774
1855,67.515443
1856,68.450341
1857,67.62317
1858,70.974156
1859,65.42762
1860,66.66467
1861,67.27169
1862,67.710451
1863,67.861183
1864,67.357323
1865,67.296566
1866,64.109406
