Data Sets simulated by the Matlab function dataSetsGenerator,
225,67.03799
226,64.84205
227,64.06077
228,67.12761
229,65.05936
230,65.39342
231,66.61633
232,64.54138
233,67.38216
234,65.16706
235,64.85145
236,64.03793
237,65.58563
238,65.17385
239,64.22635
240,67.9262
241,64.85407
242,65.87616
243,65.95584
244,66.06263
245,65.25521
246,67.15096
247,67.41094
248,65.58778
249,66.59036
250,67.4621
251,65.65732
252,66.8475
253,68.86186
254,69.01806
255,67.16688
256,68.65125
257,68.09849
258,70.1931
259,73.30502
260,71.35467
261,70.97359
262,70.94508
263,73.597
264,69.94587
265,68.37358
266,70.91832
267,66.76332
268,66.83517
269,67.27043
270,67.5771
271,66.62319
272,66.9325
273,64.42951
274,64.83119
275,65.87361
276,66.45493
277,64.23397
278,65.46853
279,64.66927
280,66.65605
281,64.45229
282,65.06084
283,64.55099
284,64.67606
285,64.60106
286,66.64099
287,65.22487
288,67.63939
289,65.68374
290,67.48078
291,67.29997
292,64.02416
293,66.12119
294,65.50625
295,64.53172
296,66.68635
297,67.7691
298,66.32671
299,65.13678
300,67.26043
301,70.10348
302,63.91661
303,62.92712
304,63.49348
305,61.90052
306,65.54353
307,68.76323
308,61.39631
309,65.40648
310,62.49217
311,66.25525
312,65.28755
313,70.77146
314,66.41108
315,68.46863
316,70.96083
317,65.53274
318,63.40468
319,61.92147
320,65.44755
321,65.02982
322,70.39265
323,67.26931
324,69.94801
325,62.98549
326,70.01317
327,63.0764
328,67.52042
329,62.96479
330,61.08264
331,70.22185
332,66.80144
333,69.93598
334,65.69038
335,65.04035
336,66.93512
337,63.29245
338,65.28493
339,68.65777
340,68.56197
341,69.9669
342,61.63089
343,66.35633
344,62.97893
345,64.83668
346,70.5768
347,64.31685
348,61.46028
349,66.68011
350,68.82458
351,68.37543
352,63.72328
353,63.13525
354,69.60353
355,61.11626
356,67.47994
357,66.6999
358,62.79629
359,62.87458
360,69.58887
361,69.07096
362,64.22112
363,61.55002
364,61.60526
365,63.46298
366,67.20977
367,68.65942
368,68.45859
369,70.48531
370,66.71125
371,61.19539
372,62.55429
373,66.72655
374,62.53367
375,61.76089
376,69.21346
377,69.82516
378,64.93265
379,65.26923
380,64.64152
381,72.02766
382,67.95928
383,70.52125
384,66.96661
385,63.87224
386,68.77668
387,70.95396
388,71.25104
389,76.46517
390,76.69256
391,71.26642
392,76.80349
393,67.70867
394,66.73866
395,64.48899
396,65.42953
397,61.84553
398,66.46874
399,69.94157
400,68.25635
401,65.59086
402,65.3183
403,66.59334
404,63.98705
405,69.95374
406,63.09127
407,65.71695
408,65.81261
409,66.86445
410,66.04087
411,64.50045
412,64.86113
413,64.17967
414,65.95835
415,64.17325
416,67.24825
417,66.44187
418,67.47259
419,67.5769
420,64.29829
421,65.17485
422,65.51978
423,65.88944
424,66.70163
425,65.17916
426,66.67421
427,66.61276
428,69.33194
429,69.09994
430,69.36004
431,67.59553
432,70.45169
433,67.76373
434,68.33278
435,66.19681
436,67.9061
437,65.05039
438,66.4891
439,67.16971
440,64.36825
441,70.51675
442,67.52843
443,70.47439
444,71.01092
445,69.4432
446,68.69833
447,67.48987
448,67.60895
449,68.36557
450,69.59248
451,69.44243
452,70.58616
453,66.32012
454,66.33499
455,64.05557
456,64.34653
457,67.97327
458,65.07206
459,64.12579
460,66.72574
461,65.96603
462,67.8052
463,67.42809
464,65.18998
465,66.51079
466,67.40648
467,72.58307
468,70.92738
469,71.0426
470,71.84745
471,71.91668
472,72.3834
473,72.23473
474,74.28293
475,73.88221
476,68.42151
477,70.41297
478,68.01564
479,69.7506
480,68.06948
481,69.30485
482,67.79668
483,67.96951
484,66.58924
485,64.54946
486,65.65635
487,67.73645
488,65.04201
489,66.00012
490,64.03016
491,65.37632
492,67.07703
493,67.80465
494,65.93485
495,65.59316
496,65.60975
497,68.81005
498,68.39164
499,68.77274
500,67.49383
501,69.86715
502,69.76564
503,67.87697
504,70.19365
505,69.76218
506,68.5799
507,71.02331
508,71.10273
509,70.80849
510,70.94813
511,67.72784
512,70.4163
513,66.42855
514,64.69313
515,67.58257
516,67.11793
517,64.84554
518,64.80227
519,65.97809
520,64.40024
521,65.81756
522,65.39561
523,67.62812
524,64.72384
525,67.03338
526,67.47217
527,66.72107
528,67.51964
529,67.79864
530,64.90591
531,66.58758
532,66.89674
533,67.82782
534,64.03336
535,64.51688
536,67.90427
537,65.36106
538,64.29163
539,64.77573
540,64.06198
541,64.0247
542,67.03404
543,67.46879
544,67.31987
545,66.35577
546,65.63601
547,66.8725
548,67.18961
549,66.48288
550,64.95126
551,64.48284
552,64.00071
553,66.4087
554,65.12703
555,66.387
556,66.64418
557,65.49271
558,64.68795
559,65.84257
560,65.40618
561,66.02335
562,67.59848
563,65.90564
564,67.22013
565,66.85526
566,65.60617
567,67.96349
568,66.69186
569,64.63308
570,67.93863
571,67.51538
572,66.5557
573,65.46043
574,64.09497
575,64.07356
576,66.97447
577,68.83003
578,67.59014
579,68.36743
580,67.88636
581,67.81903
582,68.33567
583,65.29091
584,65.69448
585,64.35761
586,66.60185
587,66.72365
588,65.45963
589,66.99396
590,66.57156
591,64.69104
592,64.12258
593,64.35294
594,66.96262
595,66.81202
596,67.23842
597,65.58519
598,64.89092
599,64.56178
600,65.26189
601,64.47211
602,67.20831
603,64.33488
604,67.81221
605,67.88162
606,67.25543
607,67.22378
608,65.61828
609,65.39152
610,67.78004
611,65.88617
612,64.86494
613,66.09724
614,67.35433
615,64.35611
616,65.5197
617,64.10425
618,65.45791
619,64.35376
620,67.71079
621,67.09572
622,64.82879
623,65.27954
624,66.96649
625,66.81261
626,64.80926
627,64.24534
628,64.38788
629,66.68044
630,65.08608
631,66.16347
632,69.20854
633,67.63308
634,68.94716
635,67.98318
636,69.09582
637,67.49172
638,67.18652
639,69.30762
640,73.06998
641,72.52954
642,67.98456
643,74.60084
644,68.15797
645,71.1746
646,70.8013
647,72.53219
648,67.7274
649,70.15674
650,68.74522
651,73.86462
652,71.05098
653,67.39748
654,73.17943
655,73.7258
656,73.74534
657,62.89313
658,68.22712
659,63.77209
660,68.86357
661,66.07237
662,63.88025
663,62.3474
664,64.57606
665,62.33152
666,65.91885
667,66.76365
668,62.77986
669,66.65947
670,67.55717
671,65.50022
672,66.96566
673,69.56724
674,68.79402
675,65.20152
676,66.77018
677,62.32243
678,68.47217
679,67.61085
680,61.71009
681,67.20834
682,69.44724
683,61.39005
684,61.68338
685,69.74672
686,66.20262
687,70.77852
688,67.29488
689,68.90372
690,67.08775
691,62.8715
692,68.22222
693,64.81026
694,67.3862
695,64.4104
696,64.43077
697,64.95038
698,65.47732
699,64.11229
700,65.44626
701,66.21141
702,63.3684
703,68.26463
704,67.33842
705,61.7123
706,64.91184
707,65.5545
708,64.61776
709,64.0826
710,62.4734
711,68.71018
712,68.2435
713,70.32469
714,64.10604
715,65.21691
716,70.52839
717,61.72429
718,67.17564
719,69.97438
720,69.5215
721,70.4519
722,70.80916
723,66.53958
724,64.23912
725,65.94306
726,69.45461
727,69.96526
728,67.18534
729,61.08056
730,63.46755
731,66.64497
732,65.35472
733,69.45476
734,61.35304
735,70.90148
736,62.01382
737,68.48321
738,69.00883
739,61.29769
740,67.74442
741,68.77811
742,65.19869
743,73.34209
744,67.68822
745,66.75355
746,70.49087
747,64.75698
748,66.44141
749,68.74883
750,73.83826
751,73.03041
752,72.44045
753,71.85062
754,74.91631
755,69.8495
756,69.04052
757,64.22668
758,75.54567
759,75.47529
760,74.48104
761,73.82408
762,68.00813
763,73.81538
764,69.87016
765,73.46652
766,74.84984
767,69.63882
768,69.9745
769,72.60951
770,67.53889
771,68.36875
772,67.82002
773,70.64833
774,62.31186
775,70.8284
776,68.80532
777,68.07816
778,62.86947
779,62.61164
780,63.16506
781,66.82297
782,66.28544
783,66.90721
784,66.78724
785,61.20087
786,63.79446
787,65.93644
788,62.73676
789,63.51132
790,69.67557
791,67.11865
792,66.54347
793,61.47341
794,62.97499
795,67.04303
796,70.81505
797,68.70586
798,66.93117
799,69.24979
800,67.44124
801,67.33951
802,65.1225
803,69.43929
804,65.59453
805,70.43434
806,67.61249
807,71.53966
808,70.61688
809,67.04836
810,66.55251
811,69.17592
812,64.22947
813,67.4061
814,69.11749
815,66.89323
816,64.84658
817,67.70421
818,65.38307
819,66.22979
820,67.49079
821,65.81466
822,67.02751
823,66.04673
824,66.30128
825,66.68424
826,64.76634
827,65.3275
828,65.77931
829,67.23657
830,67.33155
831,64.28991
832,67.88349
833,64.64798
834,67.68261
835,65.87813
836,67.72483
837,66.64007
838,66.18307
839,67.59709
840,66.2444
841,64.51304
842,66.01509
843,65.95543
844,64.15434
845,64.22771
846,66.80351
847,66.02916
848,64.11607
849,66.32763
850,66.14386
851,66.64184
852,66.13643
853,64.82053
854,66.29071
855,65.71682
856,67.34543
857,67.78154
858,64.6143
859,64.70384
860,64.38578
861,66.48306
862,64.59416
863,67.91853
864,66.53941
865,70.30283
866,71.5453
867,71.42562
868,68.45582
869,68.00558
870,70.76012
871,69.68863
872,69.90613
873,70.89766
874,68.80883
875,69.41898
876,67.99512
877,67.7387
878,71.35286
879,69.6234
880,70.575
881,67.94224
882,73.12228
883,74.12008
884,68.42072
885,72.77342
886,72.7134
887,71.81629
888,72.01201
889,72.99879
890,70.81229
891,70.11228
892,66.15709
893,66.16355
894,65.9318
895,64.67132
896,64.26743
897,65.39245
898,67.4476
899,68.64873
900,67.91635
901,67.93289
902,68.23803
903,69.09972
904,67.7235
905,69.66615
906,66.71582
907,68.28301
908,66.05945
909,65.74253
910,66.51262
911,64.76112
912,66.81469
913,65.72509
914,67.15595
915,65.46852
916,64.92983
917,64.17091
918,66.55524
919,64.73331
920,64.02954
921,66.89589
922,64.95666
923,64.24907
924,67.54324
925,67.09724
926,66.08313
927,64.52318
928,66.23288
929,64.76148
930,66.23873
931,65.42695
932,67.10546
933,65.64867
934,66.03928
935,65.8825
936,66.09506
937,66.74286
938,65.10891
939,64.25147
940,64.68088
941,65.75413
942,65.05318
943,65.38058
944,65.09493
945,67.70246
946,65.44851
947,66.60953
948,64.11059
949,64.74888
950,67.46164
951,64.24967
952,65.80497
953,65.12689
954,64.8319
955,67.5162
956,66.67752
957,66.83317
958,67.78264
959,67.47447
960,64.77067
961,65.17206
962,67.72193
963,67.9906
964,65.39815
965,64.08127
966,66.12739
967,66.42022
968,65.10121
969,66.88965
970,67.46941
971,65.20717
972,67.41652
973,64.33029
974,64.74726
975,67.01568
976,67.76372
977,64.89044
978,65.01707
979,66.10624
980,67.19873
981,67.84973
982,65.32211
983,64.66259
984,64.22281
985,66.72142
986,67.85932
987,64.90048
988,65.83546
989,66.35255
990,66.48942
991,64.7479
992,66.34624
993,66.62936
994,67.72298
995,67.39292
996,64.69154
997,66.54796
998,67.6857
999,64.06777
1000,67.57356
