Data Sets simulated by the Matlab function dataSetsGenerator,,
Time (s),NoLatchCurrent (mA),LatchCurrent (mA)
491,64.75234,64.75234
492,66.08144,66.08144
493,67.53164,67.53164
494,65.6868,65.6868
495,64.58033,64.58033
496,65.95017,65.95017
497,65.63724,65.63724
498,66.97729,66.97729
499,66.94507,66.94507
500,64.72489,64.72489
501,64.05164,64.05164
502,64.41675,64.41675
503,64.09699,64.09699
504,64.52483,64.52483
505,67.17002,67.17002
506,67.75902,67.75902
507,65.86139,65.86139
508,67.00919,67.00919
509,67.11222,67.11222
510,65.88925,65.88925
511,67.48326,67.48326
512,67.47942,67.47942
513,67.44484,67.44484
514,67.52124,67.52124
515,65.62883,65.62883
516,65.2086,65.2086
517,66.35112,66.35112
518,66.64975,66.64975
519,65.17919,65.17919
520,65.34769,65.34769
521,66.24375,66.24375
522,64.70439,64.70439
523,67.42157,67.42157
524,67.39984,67.39984
525,64.85818,64.85818
526,67.67542,67.67542
527,66.30059,66.30059
528,67.5362,67.5362
529,67.83884,67.83884
530,66.4035,66.4035
531,68.89264,68.89264
532,68.24131,68.24131
533,68.36969,68.36969
534,67.86669,67.86669
535,73.80751,73.80751
536,69.95129,69.95129
537,73.28784,73.28784
538,70.21291,70.21291
539,73.37401,73.37401
540,73.52468,73.52468
541,72.00875,72.00875
542,70.29446,70.29446
543,71.01361,71.01361
544,68.66635,68.66635
545,69.18366,69.18366
546,64.36124,64.36124
547,64.18698,64.18698
548,66.39367,66.39367
549,67.28217,67.28217
550,64.15021,64.15021
551,64.77397,64.77397
552,67.57399,67.57399
553,67.07684,67.07684
554,66.91811,66.91811
555,67.59645,67.59645
556,64.64287,64.64287
557,64.27114,64.27114
558,65.00271,65.00271
559,65.53001,65.53001
560,65.85417,65.85417
561,65.58201,65.58201
562,66.91887,66.91887
563,67.89525,67.89525
564,64.39584,64.39584
565,66.54406,66.54406
566,67.6737,67.6737
567,65.95382,65.95382
568,65.04914,65.04914
569,64.48192,64.48192
570,65.93055,65.93055
571,71.07484,71.07484
572,68.5234,68.5234
573,68.17894,68.17894
574,68.39705,68.39705
575,70.22356,70.22356
576,67.76014,67.76014
577,67.72649,67.72649
578,70.03755,70.03755
579,68.82269,68.82269
580,70.61881,70.61881
581,67.5608,67.5608
582,70.07784,70.07784
583,70.75372,70.75372
584,68.43146,68.43146
585,67.315,67.315
586,67.58406,67.58406
587,64.71925,64.71925
588,65.47088,65.47088
589,66.90584,108.3378
590,67.40322,108.8352
591,67.40561,108.8376
592,67.68747,109.1195
593,64.78139,106.2134
594,67.6031,109.0351
595,65.75479,107.1868
596,67.06971,108.5017
597,64.71585,106.1478
598,65.3099,106.7419
599,67.10952,108.5415
600,67.89088,109.3229
601,65.33869,106.7707
602,65.87459,107.3066
603,66.71222,108.1442
604,64.18412,105.6161
605,65.94935,107.3813
606,64.26976,105.7017
607,67.48673,108.9187
608,67.5291,108.9611
609,64.10881,105.5408
610,67.81103,109.243
611,65.31466,106.7466
612,65.10363,106.5356
613,65.47347,106.9055
614,65.56219,106.9942
615,67.00439,108.4364
616,65.98034,107.4123
617,66.48661,107.9186
618,64.15431,105.5863
619,65.59191,107.0239
620,67.28103,67.28103
621,65.58728,65.58728
622,66.43628,66.43628
623,65.87489,65.87489
624,66.02912,66.02912
625,66.92765,66.92765
626,67.49216,67.49216
627,64.82222,64.82222
628,65.32055,65.32055
629,65.35424,65.35424
630,65.34669,65.34669
631,66.94608,66.94608
632,67.62244,67.62244
633,67.13724,67.13724
634,69.79017,69.79017
635,67.46477,67.46477
636,68.34317,68.34317
637,66.39194,66.39194
638,68.06879,68.06879
639,68.47106,68.47106
640,68.03233,68.03233
641,66.13732,66.13732
642,67.152,67.152
643,67.91739,67.91739
644,66.9374,66.9374
645,66.02051,66.02051
646,66.34784,66.34784
647,66.11809,66.11809
648,64.10171,64.10171
649,67.55291,67.55291
650,66.5757,66.5757
651,67.558,67.558
652,66.52105,66.52105
653,65.82858,65.82858
654,68.5238,68.5238
655,71.03473,71.03473
656,69.72955,69.72955
657,73.27658,73.27658
658,71.35536,71.35536
659,73.86025,73.86025
660,74.44465,74.44465
661,71.43342,71.43342
662,71.66312,71.66312
663,75.1504,75.1504
664,74.5986,74.5986
665,73.02991,73.02991
666,73.4247,73.4247
667,70.31367,70.31367
668,70.74801,70.74801
669,69.51164,69.51164
670,72.17568,72.17568
671,71.78014,71.78014
672,71.94467,71.94467
673,70.49273,70.49273
674,70.8001,70.8001
675,67.54553,67.54553
676,68.46302,68.46302
677,68.45407,68.45407
678,70.44452,70.44452
679,70.12065,70.12065
680,67.32159,67.32159
681,69.90973,69.90973
682,66.84803,66.84803
683,69.24971,69.24971
684,70.27707,70.27707
685,67.08199,67.08199
686,70.14476,70.14476
687,64.48195,64.48195
688,65.7408,65.7408
689,66.82524,66.82524
690,66.29531,66.29531
691,65.15453,65.15453
692,66.23123,66.23123
693,65.19058,65.19058
694,64.08452,64.08452
695,65.80578,65.80578
696,65.946,65.946
697,65.16125,65.16125
698,65.04738,65.04738
699,65.33903,65.33903
700,67.82413,67.82413
701,66.48963,66.48963
702,64.77426,64.77426
703,69.12236,69.12236
704,70.09402,70.09402
705,67.40557,67.40557
706,66.73261,66.73261
707,67.30091,67.30091
708,69.98222,69.98222
709,66.5821,66.5821
710,69.05972,69.05972
711,68.43628,68.43628
712,69.89178,69.89178
713,68.60517,68.60517
714,66.37956,66.37956
715,66.77079,66.77079
716,65.40328,65.40328
717,64.75129,64.75129
718,65.27504,65.27504
719,66.51396,66.51396
720,64.82137,64.82137
721,65.81299,65.81299
722,65.85044,65.85044
723,66.53737,107.7984
724,66.77476,108.0358
725,67.80156,109.0626
726,66.40101,107.6621
727,67.14093,108.402
728,65.52525,106.7863
729,65.87744,107.1385
730,65.2527,106.5138
731,67.43785,108.6989
732,64.02527,105.2863
733,66.78495,108.046
734,64.4176,105.6787
735,65.23285,106.4939
736,64.19023,105.4513
737,65.32907,106.5901
738,67.09784,108.3589
739,67.29071,108.5518
740,64.24657,105.5076
741,66.97582,108.2369
742,66.10327,107.3643
743,64.48067,105.7417
744,67.07568,108.3367
745,64.26178,105.5228
746,66.32523,107.5863
747,67.34812,108.6092
748,65.84059,107.1016
749,66.62295,107.884
750,64.46123,105.7223
751,65.81096,107.072
752,66.45252,107.7136
753,65.42356,106.6846
754,66.39302,107.6541
755,64.91671,106.1778
756,66.73275,107.9938
757,66.81379,108.0749
758,64.03808,105.2991
759,64.75309,106.0142
760,67.64223,67.64223
761,66.63714,66.63714
762,64.94646,64.94646
763,66.2281,66.2281
764,65.93168,65.93168
765,66.8187,66.8187
766,66.34911,66.34911
767,67.12553,67.12553
768,66.55988,66.55988
769,64.25762,64.25762
770,64.27089,64.27089
771,67.36333,67.36333
772,62.14609,62.14609
773,66.69997,66.69997
774,65.12909,65.12909
775,64.78418,64.78418
776,68.74324,68.74324
777,65.80123,115.6319
778,67.66373,117.4944
779,68.21787,118.0486
780,65.09638,114.9271
781,67.19324,117.024
782,62.75518,112.5859
783,64.08402,113.9147
784,62.75308,112.5838
785,67.64646,117.4772
786,64.06847,113.8992
787,63.46321,113.2939
788,69.84785,119.6786
789,64.15574,113.9865
790,64.09719,158.4908
791,62.61775,157.0114
792,68.4949,162.8885
793,64.78727,159.1809
794,65.827,160.2206
795,63.3264,157.72
796,69.95042,164.3441
797,68.16822,162.5619
798,64.47134,158.865
799,64.74937,159.143
800,69.04891,163.4425
801,69.21398,163.6076
802,66.13938,160.533
803,66.14176,160.5354
804,69.2118,163.6054
805,66.40546,160.7991
806,68.11575,162.5094
807,68.54238,162.936
808,67.88871,162.2823
809,65.81509,110.378
810,68.77865,161.7461
811,66.72682,159.6943
812,63.83331,156.8008
813,66.78781,159.7553
814,65.84578,158.8132
815,66.78972,159.7572
816,63.21847,156.1859
817,69.52213,162.4896
818,68.12133,161.0888
819,68.65001,161.6175
820,65.99261,114.3972
821,67.80511,116.2097
822,69.68581,118.0904
823,67.49299,115.8976
824,67.12573,115.5303
825,69.04352,117.4481
826,71.27502,119.6796
827,71.51064,119.9152
828,69.07747,117.482
829,71.41868,119.8232
830,71.95906,120.3636
831,75.49658,123.9011
832,73.95953,122.3641
833,71.14401,119.5486
834,67.955,116.3596
835,74.58506,122.9896
836,73.03607,121.4406
837,64.95586,113.3604
838,66.98878,115.3933
839,65.5217,113.9263
840,72.53931,120.9439
841,73.2634,73.2634
842,72.46808,72.46808
843,73.10087,73.10087
844,65.93631,65.93631
845,66.86444,66.86444
846,66.5833,66.5833
847,66.46989,66.46989
848,72.64707,72.64707
849,72.32823,72.32823
850,69.47403,69.47403
851,70.05623,70.05623
852,70.53705,70.53705
853,67.54598,67.54598
854,72.1177,72.1177
855,70.4167,70.4167
856,65.47374,65.47374
857,68.94509,68.94509
858,65.99725,65.99725
859,64.32968,64.32968
860,67.75323,67.75323
861,69.96088,69.96088
862,69.2752,69.2752
863,70.55916,70.55916
864,69.13141,69.13141
865,67.55155,67.55155
866,67.0554,67.0554
867,65.86503,65.86503
868,67.14589,67.14589
869,72.52372,72.52372
870,65.45428,65.45428
871,71.75571,71.75571
872,66.32537,66.32537
873,62.05094,62.05094
874,67.86176,67.86176
875,64.38434,64.38434
876,69.88578,69.88578
877,66.36388,66.36388
878,63.2534,63.2534
879,69.33912,69.33912
880,63.01751,63.01751
881,62.70323,62.70323
882,67.97726,67.97726
883,69.49639,69.49639
884,65.4,65.4
885,68.1981,68.1981
886,68.27908,68.27908
887,65.21721,65.21721
888,66.5221,66.5221
889,63.89922,63.89922
890,63.89831,63.89831
891,65.88557,65.88557
892,63.62826,63.62826
893,62.09096,62.09096
894,64.57075,64.57075
895,63.85401,63.85401
896,65.02484,65.02484
897,66.81124,66.81124
898,67.7352,67.7352
899,66.18866,66.18866
900,64.28924,64.28924
901,65.10722,65.10722
902,64.69261,64.69261
903,67.62834,67.62834
904,67.63009,67.63009
905,65.71821,65.71821
906,67.94199,67.94199
907,64.48499,64.48499
908,64.36832,64.36832
909,65.25507,65.25507
910,65.12879,65.12879
911,67.60445,67.60445
912,66.58897,66.58897
913,66.02554,66.02554
914,64.35244,64.35244
915,64.292,64.292
916,67.39002,67.39002
917,64.0581,64.0581
918,64.1244,64.1244
919,64.30989,64.30989
920,64.05527,64.05527
921,66.03717,66.03717
922,64.3919,64.3919
923,65.28746,65.28746
924,64.29069,64.29069
925,64.94365,64.94365
926,65.40712,65.40712
927,65.43041,65.43041
928,67.61757,67.61757
929,67.16541,67.16541
930,67.95824,67.95824
931,64.30496,64.30496
932,69.52975,69.52975
933,66.59232,66.59232
934,69.37862,69.37862
935,66.5071,66.5071
936,70.1871,70.1871
937,68.81237,68.81237
938,70.19143,70.19143
939,69.47895,69.47895
940,69.21194,69.21194
941,69.00426,69.00426
942,68.11175,68.11175
943,69.48919,69.48919
944,67.94721,67.94721
945,66.59632,66.59632
946,67.7298,67.7298
947,65.84064,65.84064
948,67.85192,67.85192
949,65.44454,65.44454
950,66.81829,66.81829
951,65.17926,65.17926
952,66.70709,66.70709
953,65.42276,65.42276
954,65.48675,65.48675
955,70.38233,70.38233
956,68.64156,68.64156
957,71.10502,71.10502
958,68.16596,68.16596
959,73.46346,73.46346
960,71.37961,71.37961
961,70.43444,70.43444
962,73.45253,73.45253
963,72.90762,72.90762
964,72.64483,72.64483
965,70.0361,70.0361
966,72.06462,72.06462
967,73.16375,73.16375
968,73.10325,73.10325
969,69.22517,69.22517
970,68.39937,68.39937
971,69.42539,69.42539
972,69.04658,69.04658
973,68.20072,68.20072
974,70.07011,70.07011
975,68.51018,68.51018
976,64.50649,64.50649
977,65.03386,65.03386
978,67.3318,67.3318
979,66.75665,66.75665
980,66.7503,66.7503
981,64.05506,64.05506
982,65.70818,65.70818
983,64.91576,64.91576
984,64.12716,64.12716
985,67.97582,67.97582
986,65.29741,65.29741
987,65.1154,65.1154
988,64.65319,64.65319
989,64.93486,64.93486
990,67.14768,67.14768
991,66.90656,66.90656
992,64.74708,64.74708
993,64.66786,64.66786
994,66.88066,66.88066
995,65.13934,65.13934
996,66.14074,66.14074
997,67.61734,67.61734
998,65.26824,65.26824
999,67.09015,67.09015
1000,67.23257,67.23257
