Data Sets simulated by the Matlab function dataSetsGenerator,
365,67.91167
366,66.43291
367,67.5756
368,69.89712
369,68.65399
370,70.40638
371,69.05984
372,65.06507
373,66.20207
374,67.12172
375,65.05939
376,67.56542
377,65.64425
378,67.07986
379,66.85853
380,65.4311
381,65.07682
382,67.268
383,65.48063
384,66.16394
385,67.46648
386,67.89151
387,66.90823
388,66.49206
389,67.2048
390,66.87347
391,65.78038
392,65.46551
393,67.28754
394,65.78231
395,67.68774
396,66.60343
397,67.56251
398,64.01864
399,64.60185
400,67.16424
401,64.9662
402,65.55942
403,67.54504
404,65.01892
405,65.67688
406,64.03093
407,65.77463
408,65.60138
409,66.12724
410,65.39221
411,64.03403
412,64.08394
413,67.75548
414,64.44873
415,67.20227
416,67.5403
417,65.58479
418,66.20132
419,64.21534
420,66.63417
421,65.39883
422,66.08304
423,65.27666
424,67.53848
425,67.80727
426,64.55062
427,64.34663
428,64.73632
429,65.16023
430,64.70248
431,65.67141
432,65.12664
433,65.91654
434,66.35062
435,67.32783
436,66.34328
437,65.90173
438,65.15912
439,66.31024
440,64.45117
441,67.3639
442,67.82925
443,66.81188
444,64.28466
445,66.47838
446,65.18683
447,66.8285
448,69.53099
449,67.33008
450,67.8133
451,67.29759
452,66.81801
453,66.6592
454,69.94407
455,67.55008
456,66.94299
457,66.99717
458,67.91431
459,68.04234
460,68.22885
461,67.54972
462,70.22733
463,68.87682
464,67.06303
465,64.31696
466,67.51721
467,66.92193
468,67.68844
469,65.5486
470,67.41236
471,64.63265
472,64.83762
473,64.73845
474,64.30285
475,66.90104
476,67.29635
477,65.16556
478,64.47129
479,64.79121
480,67.56316
481,66.11306
482,66.22533
483,65.85533
484,64.6311
485,64.94439
486,65.37319
487,66.26899
488,65.26896
489,66.53946
490,64.93254
491,64.75234
492,66.08144
493,67.53164
494,65.6868
495,64.58033
496,65.95017
497,65.63724
498,66.97729
499,66.94507
500,64.72489
501,64.05164
502,64.41675
503,64.09699
504,64.52483
505,67.17002
506,67.75902
507,65.86139
508,67.00919
509,67.11222
510,65.88925
511,67.48326
512,67.47942
513,67.44484
514,67.52124
515,65.62883
516,65.2086
517,66.35112
518,66.64975
519,65.17919
520,65.34769
521,66.24375
522,64.70439
523,67.42157
524,67.39984
525,64.85818
526,67.67542
527,66.30059
528,67.5362
529,67.83884
530,66.4035
531,68.89264
532,68.24131
533,68.36969
534,67.86669
535,73.80751
536,69.95129
537,73.28784
538,70.21291
539,73.37401
540,73.52468
541,72.00875
542,70.29446
543,71.01361
544,68.66635
545,69.18366
546,64.36124
547,64.18698
548,66.39367
549,67.28217
550,64.15021
551,64.77397
552,67.57399
553,67.07684
554,66.91811
555,67.59645
556,64.64287
557,64.27114
558,65.00271
559,65.53001
560,65.85417
561,65.58201
562,66.91887
563,67.89525
564,64.39584
565,66.54406
566,67.6737
567,65.95382
568,65.04914
569,64.48192
570,65.93055
571,71.07484
572,68.5234
573,68.17894
574,68.39705
575,70.22356
576,67.76014
577,67.72649
578,70.03755
579,68.82269
580,70.61881
581,67.5608
582,70.07784
583,70.75372
584,68.43146
585,67.315
586,67.58406
587,64.71925
588,65.47088
589,108.3378
590,108.8352
591,108.8376
592,109.1195
593,106.2134
594,109.0351
595,107.1868
596,108.5017
597,106.1478
598,106.7419
599,108.5415
600,109.3229
601,106.7707
602,107.3066
603,108.1442
604,105.6161
605,107.3813
606,105.7017
607,108.9187
608,108.9611
609,105.5408
610,109.243
611,106.7466
612,106.5356
613,106.9055
614,106.9942
615,108.4364
616,107.4123
617,107.9186
618,105.5863
619,107.0239
620,67.28103
621,65.58728
622,66.43628
623,65.87489
624,66.02912
625,66.92765
626,67.49216
627,64.82222
628,65.32055
629,65.35424
630,65.34669
631,66.94608
632,67.62244
633,67.13724
634,69.79017
635,67.46477
636,68.34317
637,66.39194
638,68.06879
639,68.47106
640,68.03233
641,66.13732
642,67.152
643,67.91739
644,66.9374
645,66.02051
646,66.34784
647,66.11809
648,64.10171
649,67.55291
650,66.5757
651,67.558
652,66.52105
653,65.82858
654,68.5238
655,71.03473
656,69.72955
657,73.27658
658,71.35536
659,73.86025
660,74.44465
661,71.43342
662,71.66312
663,75.1504
664,74.5986
665,73.02991
666,73.4247
667,70.31367
668,70.74801
669,69.51164
670,72.17568
671,71.78014
672,71.94467
673,70.49273
674,70.8001
675,67.54553
676,68.46302
677,68.45407
678,70.44452
679,70.12065
680,67.32159
681,69.90973
682,66.84803
683,69.24971
684,70.27707
685,67.08199
686,70.14476
687,64.48195
688,65.7408
689,66.82524
690,66.29531
691,65.15453
692,66.23123
693,65.19058
694,64.08452
695,65.80578
696,65.946
697,65.16125
698,65.04738
699,65.33903
700,67.82413
701,66.48963
702,64.77426
703,69.12236
704,70.09402
705,67.40557
706,66.73261
707,67.30091
708,69.98222
709,66.5821
710,69.05972
711,68.43628
712,69.89178
713,68.60517
714,66.37956
715,66.77079
716,65.40328
717,64.75129
718,65.27504
719,66.51396
720,64.82137
721,65.81299
722,65.85044
723,107.7984
724,108.0358
725,109.0626
726,107.6621
727,108.402
728,106.7863
729,107.1385
730,106.5138
731,108.6989
732,105.2863
733,108.046
734,105.6787
735,106.4939
736,105.4513
737,106.5901
738,108.3589
739,108.5518
740,105.5076
741,108.2369
742,107.3643
743,105.7417
744,108.3367
745,105.5228
746,107.5863
747,108.6092
748,107.1016
749,107.884
750,105.7223
751,107.072
752,107.7136
753,106.6846
754,107.6541
755,106.1778
756,107.9938
757,108.0749
758,105.2991
759,106.0142
760,67.64223
761,66.63714
762,64.94646
763,66.2281
764,65.93168
765,66.8187
766,66.34911
767,67.12553
768,66.55988
769,64.25762
770,64.27089
771,67.36333
772,62.14609
773,66.69997
774,65.12909
775,64.78418
776,68.74324
777,115.6319
778,117.4944
779,118.0486
780,114.9271
781,117.024
782,112.5859
783,113.9147
784,112.5838
785,117.4772
786,113.8992
787,113.2939
788,119.6786
789,113.9865
790,158.4908
791,157.0114
792,162.8885
793,159.1809
794,160.2206
795,157.72
796,164.3441
797,162.5619
798,158.865
799,159.143
800,163.4425
801,163.6076
802,160.533
803,160.5354
804,163.6054
805,160.7991
806,162.5094
807,162.936
808,162.2823
809,110.378
810,161.7461
811,159.6943
812,156.8008
813,159.7553
814,158.8132
815,159.7572
816,156.1859
817,162.4896
818,161.0888
819,161.6175
820,114.3972
821,116.2097
822,118.0904
823,115.8976
824,115.5303
825,117.4481
826,119.6796
827,119.9152
828,117.482
829,119.8232
830,120.3636
831,123.9011
832,122.3641
833,119.5486
834,116.3596
835,122.9896
836,121.4406
837,113.3604
838,115.3933
839,113.9263
840,120.9439
841,73.2634
842,72.46808
843,73.10087
844,65.93631
845,66.86444
846,66.5833
847,66.46989
848,72.64707
849,72.32823
850,69.47403
851,70.05623
852,70.53705
853,67.54598
854,72.1177
855,70.4167
856,65.47374
857,68.94509
858,65.99725
859,64.32968
860,67.75323
861,69.96088
862,69.2752
863,70.55916
864,69.13141
865,67.55155
866,67.0554
867,65.86503
868,67.14589
869,72.52372
870,65.45428
871,71.75571
872,66.32537
873,62.05094
874,67.86176
875,64.38434
876,69.88578
877,66.36388
878,63.2534
879,69.33912
880,63.01751
881,62.70323
882,67.97726
883,69.49639
884,65.4
885,68.1981
886,68.27908
887,65.21721
888,66.5221
889,63.89922
890,63.89831
891,65.88557
892,63.62826
893,62.09096
894,64.57075
895,63.85401
896,65.02484
897,66.81124
898,67.7352
899,66.18866
900,64.28924
901,65.10722
902,64.69261
903,67.62834
904,67.63009
905,65.71821
906,67.94199
907,64.48499
908,64.36832
909,65.25507
910,65.12879
911,67.60445
912,66.58897
913,66.02554
914,64.35244
915,64.292
916,67.39002
917,64.0581
918,64.1244
919,64.30989
920,64.05527
921,66.03717
922,64.3919
923,65.28746
924,64.29069
925,64.94365
926,65.40712
927,65.43041
928,67.61757
929,67.16541
930,67.95824
931,64.30496
932,69.52975
933,66.59232
934,69.37862
935,66.5071
936,70.1871
937,68.81237
938,70.19143
939,69.47895
940,69.21194
941,69.00426
942,68.11175
943,69.48919
944,67.94721
945,66.59632
946,67.7298
947,65.84064
948,67.85192
949,65.44454
950,66.81829
951,65.17926
952,66.70709
953,65.42276
954,65.48675
955,70.38233
956,68.64156
957,71.10502
958,68.16596
959,73.46346
960,71.37961
961,70.43444
962,73.45253
963,72.90762
964,72.64483
965,70.0361
966,72.06462
967,73.16375
968,73.10325
969,69.22517
970,68.39937
971,69.42539
972,69.04658
973,68.20072
974,70.07011
975,68.51018
976,64.50649
977,65.03386
978,67.3318
979,66.75665
980,66.7503
981,64.05506
982,65.70818
983,64.91576
984,64.12716
985,67.97582
986,65.29741
987,65.1154
988,64.65319
989,64.93486
990,67.14768
991,66.90656
992,64.74708
993,64.66786
994,66.88066
995,65.13934
996,66.14074
997,67.61734
998,65.26824
999,67.09015
1000,67.23257
