Data Sets simulated by the Matlab function dataSetsGenerator,
885,68.1981
886,68.27908
887,65.21721
888,66.5221
889,63.89922
890,63.89831
891,65.88557
892,63.62826
893,62.09096
894,64.57075
895,63.85401
896,65.02484
897,66.81124
898,67.7352
899,66.18866
900,64.28924
901,65.10722
902,64.69261
903,67.62834
904,67.63009
905,65.71821
906,67.94199
907,64.48499
908,64.36832
909,65.25507
910,65.12879
911,67.60445
912,66.58897
913,66.02554
914,64.35244
915,64.292
916,67.39002
917,64.0581
918,64.1244
919,64.30989
920,64.05527
921,66.03717
922,64.3919
923,65.28746
924,64.29069
925,64.94365
926,65.40712
927,65.43041
928,67.61757
929,67.16541
930,67.95824
931,64.30496
932,69.52975
933,66.59232
934,69.37862
935,66.5071
936,70.1871
937,68.81237
938,70.19143
939,69.47895
940,69.21194
941,69.00426
942,68.11175
943,69.48919
944,67.94721
945,66.59632
946,67.7298
947,65.84064
948,67.85192
949,65.44454
950,66.81829
951,65.17926
952,66.70709
953,65.42276
954,65.48675
955,70.38233
956,68.64156
957,71.10502
958,68.16596
959,73.46346
960,71.37961
961,70.43444
962,73.45253
963,72.90762
964,72.64483
965,70.0361
966,72.06462
967,73.16375
968,73.10325
969,69.22517
970,68.39937
971,69.42539
972,69.04658
973,68.20072
974,70.07011
975,68.51018
976,64.50649
977,65.03386
978,67.3318
979,66.75665
980,66.7503
981,64.05506
982,65.70818
983,64.91576
984,64.12716
985,67.97582
986,65.29741
987,65.1154
988,64.65319
989,64.93486
990,67.14768
991,66.90656
992,64.74708
993,64.66786
994,66.88066
995,65.13934
996,66.14074
997,67.61734
998,65.26824
999,67.09015
1000,67.23257
