Data Sets simulated by the Matlab function dataSetsGenerator,
551,66.84354
552,67.07109
553,67.40151
554,64.84684
555,66.85552
556,67.26614
557,64.64573
558,67.07622
559,64.40959
560,64.72179
561,64.75575
562,65.19408
563,67.69664
564,68.15549
565,68.95069
566,68.58808
567,69.13829
568,67.45182
569,70.53843
570,71.05849
571,68.58684
572,67.84372
573,69.4676
574,67.7009
575,68.52773
576,68.8403
577,67.65567
578,67.50324
579,70.42796
580,65.88354
581,65.03529
582,64.66296
583,69.91411
584,69.06594
585,70.55519
586,70.734
587,70.20056
588,70.54121
589,69.28827
590,69.46918
591,69.92728
592,69.83992
593,68.18507
594,64.73543
595,66.90884
596,65.0507
597,64.49254
598,65.28682
599,64.36442
600,64.85374
601,66.2731
602,65.93588
603,64.67914
604,67.27709
605,67.82045
606,67.72554
607,66.20124
608,67.26312
609,64.25711
610,64.17633
611,65.36003
612,64.65501
613,65.81215
614,65.74031
615,67.20866
616,66.49106
617,65.12782
618,67.89436
619,65.70117
620,65.89616
621,67.08505
622,66.34003
623,66.34644
624,64.55649
625,66.73727
626,67.27768
627,65.0257
628,66.087
629,65.88552
630,64.90223
631,69.1782
632,69.42669
633,68.70383
634,67.96893
635,69.97932
636,67.5967
637,70.6366
638,67.60172
639,67.10357
640,68.01372
641,70.18659
642,69.37928
643,67.96309
644,69.91561
645,70.39506
646,69.17629
647,69.42621
648,64.29389
649,64.80363
650,67.75639
651,67.30382
652,65.74232
653,65.47379
654,73.22931
655,71.39964
656,72.01503
657,73.40483
658,72.27393
659,73.16857
660,70.39371
661,71.24606
662,73.1607
663,70.17811
664,72.70257
665,70.90095
666,73.20038
667,71.44216
668,73.56598
669,70.78285
670,70.26459
671,72.54143
672,75.5645
673,73.46673
674,75.56847
675,76.95706
676,72.39412
677,75.57373
678,69.08317
679,68.56199
680,71.31871
681,69.18727
682,66.70199
683,65.41498
684,63.07876
685,69.4676
686,65.25218
687,65.44553
688,64.89723
689,64.65939
690,67.46763
691,62.35668
692,66.68519
693,66.22349
694,69.70109
695,67.75805
696,65.37245
697,65.78842
698,69.60528
699,63.43725
700,65.68374
701,66.38291
702,66.95168
703,63.88989
704,66.53387
705,62.71702
706,66.52456
707,63.92132
708,68.67472
709,65.43477
710,73.00441
711,70.97106
712,67.9283
713,72.39751
714,69.99989
715,72.2692
716,65.16527
717,68.57847
718,65.76469
719,62.21868
720,67.44453
721,67.17666
722,69.06698
723,69.59912
724,66.65791
725,69.8001
726,68.35548
727,62.38245
728,68.06656
729,68.47159
730,62.60362
731,65.65061
732,62.06401
733,62.66387
734,67.68866
735,69.98109
736,66.30571
737,67.28626
738,68.80023
739,67.83744
740,69.98991
741,65.86334
742,63.4744
743,65.01609
744,63.89265
745,64.69178
746,62.96649
747,67.73028
748,63.76597
749,71.98075
750,65.70879
751,67.62416
752,69.42241
753,70.45678
754,67.70132
755,71.61404
756,70.06668
757,64.86326
758,65.33692
759,65.96812
760,65.48742
761,66.2488
762,68.11405
763,66.67351
764,68.49182
765,70.15752
766,68.23056
767,66.50956
768,68.89496
769,66.20941
770,64.58828
771,62.88062
772,66.96902
773,63.40858
774,66.6185
775,62.10479
776,63.15987
777,68.07557
778,63.90646
779,64.4517
780,67.97224
781,64.11411
782,65.43967
783,64.00954
784,67.40104
785,67.52947
786,64.92609
787,67.09237
788,64.27694
789,66.87837
790,66.07024
791,66.21132
792,65.32198
793,66.16452
794,65.18092
795,65.38952
796,65.49796
797,66.20029
798,64.32004
799,64.85021
800,67.22602
801,65.65079
802,67.11167
803,65.66311
804,64.33239
805,65.52776
806,67.3783
807,66.44695
808,65.53601
809,66.55638
810,67.20792
811,65.59227
812,65.5736
813,64.53713
814,64.14357
815,66.02515
816,71.67418
817,70.08198
818,68.03758
819,71.50214
820,70.71074
821,68.11071
822,68.75178
823,67.51284
824,64.18712
825,69.85304
826,68.67977
827,64.31015
828,69.11611
829,68.00845
830,64.96628
831,63.20974
832,64.93591
833,64.74243
834,68.23437
835,62.78435
836,68.23756
837,65.80364
838,68.39766
839,62.57525
840,62.04771
841,67.36181
842,65.00928
843,67.70103
844,67.7087
845,67.50748
846,62.42084
847,64.70363
848,69.77574
849,65.01089
850,70.96286
851,69.66018
852,69.11862
853,69.21383
854,66.25335
855,70.42524
856,69.60657
857,68.41667
858,74.22855
859,73.89293
860,71.62939
861,72.0213
862,72.66144
863,72.49143
864,69.95627
865,77.32088
866,80.04585
867,74.44586
868,73.2464
869,72.54555
870,76.70965
871,77.47261
872,77.24048
873,71.2094
874,69.99069
875,68.96684
876,72.25429
877,73.62782
878,66.89473
879,73.81041
880,74.05828
881,69.05376
882,71.55346
883,71.68108
884,72.71208
885,75.71806
886,77.7307
887,74.40745
888,73.59472
889,72.37015
890,70.52134
891,71.45774
892,75.45085
893,69.51504
894,69.7171
895,74.18841
896,69.7965
897,68.17438
898,72.79912
899,69.52836
900,72.83706
901,72.26075
902,69.62791
903,70.52432
904,71.61137
905,69.29326
906,66.41736
907,65.58539
908,63.73496
909,64.41402
910,64.98688
911,67.52499
912,68.51189
913,67.83519
914,70.44766
915,67.24729
916,67.58924
917,67.4118
918,68.01473
919,67.76412
920,70.57986
921,70.1366
922,67.2701
923,66.33366
924,65.47975
925,67.34154
926,65.92623
927,66.30752
928,67.65445
929,66.30321
930,67.68356
931,66.19043
932,64.9853
933,64.77102
934,66.5636
935,65.24727
936,67.62374
937,67.9913
938,65.97182
939,65.27983
940,67.87065
941,65.60239
942,65.45994
943,65.52889
944,64.83979
945,65.46091
946,64.85979
947,66.89935
948,64.7109
949,65.10851
950,64.1525
951,66.23765
952,65.88726
953,66.92472
954,65.16565
955,67.58132
956,64.95865
957,65.51046
958,66.35822
959,67.34565
960,67.90918
961,66.81133
962,67.7761
963,67.27174
964,66.93149
965,64.63345
966,67.86096
967,64.02195
968,66.31168
969,67.43238
970,66.8116
971,67.12343
972,66.7853
973,64.73974
974,66.97208
975,66.48842
976,65.96332
977,66.7852
978,64.20857
979,65.34474
980,67.92114
981,64.1128
982,66.35784
983,64.46706
984,67.37699
985,64.50797
986,64.21061
987,67.55969
988,64.30446
989,69.51901
990,67.37673
991,68.78075
992,67.11537
993,69.68396
994,70.68912
995,69.46068
996,69.00981
997,68.5785
998,70.33148
999,69.97478
1000,66.20951
