Data Sets simulated by the Matlab function dataSetsGenerator,
158,65.098644
159,65.912751
160,66.966845
161,67.888635
162,65.281412
163,65.249783
164,64.513699
165,64.335005
166,67.436885
167,64.704157
168,66.721374
169,67.097867
170,67.167834
171,67.482896
172,67.564495
173,64.6847
174,64.237821
175,66.146538
176,66.018333
177,67.601565
178,67.308867
179,67.702052
180,66.969505
181,64.05172
182,67.115672
183,66.912353
184,64.537884
185,65.278727
186,67.710305
187,66.952292
188,64.30494
189,65.033853
190,66.289048
191,66.144895
192,64.070947
193,64.727786
194,67.470448
195,64.384952
196,67.551516
197,66.467065
198,67.990284
199,64.99351
200,65.712102
201,64.429208
202,66.923596
203,64.198681
204,65.640508
205,67.610651
206,67.066713
207,66.349941
208,66.34839
209,67.758944
210,71.0524
211,72.925393
212,74.990063
213,74.856848
214,72.82507
215,74.143771
216,72.873509
217,71.59535
218,75.001754
219,72.158603
220,74.167384
221,73.382431
222,74.073288
223,72.413163
224,72.215418
225,75.216572
226,67.754579
227,68.856737
228,70.557958
229,66.643636
230,65.367315
231,67.582498
232,67.16542
233,67.274657
234,67.793671
235,67.214887
236,66.474595
237,65.389979
238,66.850177
239,65.949722
240,67.98746
241,69.490757
242,68.997794
243,70.251594
244,69.393959
245,69.848691
246,69.547498
247,69.112727
248,70.577958
249,69.900626
250,70.886804
251,68.173706
252,68.771177
253,70.151074
254,68.695565
255,67.409863
256,70.878035
257,64.96265
258,66.547502
259,66.949771
260,67.644252
261,65.38012
262,67.468201
263,65.596599
264,67.073931
265,64.828852
266,65.285901
267,69.769058
268,67.088497
269,68.863249
270,67.168097
271,69.089048
272,66.799381
273,67.428545
274,68.066774
275,65.465029
276,67.150621
277,65.240181
278,67.560975
279,67.569936
280,65.242632
281,66.79246
282,65.21244
283,66.390444
284,67.199821
285,65.073946
286,65.389174
287,64.513784
288,65.626633
289,67.128928
290,68.298236
291,70.446998
292,69.28678
293,67.164994
294,68.092265
295,66.960318
296,69.471088
297,67.30347
298,67.075941
299,66.835463
300,68.267669
301,69.986441
302,68.839264
303,68.414867
304,67.706816
305,66.874622
306,70.405576
307,69.299384
308,65.613741
309,65.630491
310,64.885455
311,66.209927
312,64.771535
313,66.621782
314,64.045433
315,64.897604
316,65.246168
317,64.196679
318,64.016717
319,64.318749
320,64.808345
321,66.517972
322,67.06707
323,64.726216
324,71.607584
325,72.516224
326,72.190007
327,74.513997
328,72.767815
329,73.043038
330,72.112555
331,74.561614
332,74.429124
333,72.93985
334,65.129378
335,65.554996
336,66.556331
337,64.054353
338,66.537216
339,66.938428
340,65.359799
341,65.585741
342,64.303483
343,67.44371
344,67.658943
345,66.738816
346,67.152794
347,67.718262
348,66.372236
349,66.768144
350,67.304264
351,65.251891
352,65.001213
353,62.045
354,65.617822
355,62.725083
356,64.866155
357,68.173784
358,66.228507
359,62.137978
360,67.202259
361,68.178233
362,65.454799
363,68.651826
364,65.928141
365,68.472277
366,68.887385
367,67.020154
368,69.90659
369,63.82839
370,62.07242
371,67.64709
372,67.556346
373,66.507738
374,69.875616
375,65.91509
376,68.834064
377,64.663412
378,69.165559
379,66.388635
380,65.704642
381,64.255889
382,65.418647
383,65.116953
384,65.557565
385,62.266229
386,64.573511
387,66.412347
388,62.220815
389,68.026348
390,62.659768
391,63.170134
392,67.915372
393,68.660663
394,66.435562
395,62.764844
396,69.552834
397,72.86847
398,70.120725
399,66.340671
400,69.510805
401,69.772368
402,72.490405
403,65.817329
404,71.387771
405,68.510434
406,71.276454
407,69.036874
408,69.912036
409,72.735897
410,69.889898
411,73.474789
412,72.617582
413,70.992617
414,66.963213
415,69.646484
416,66.370249
417,62.363575
418,64.64459
419,66.662629
420,64.315274
421,68.720687
422,64.940365
423,62.625735
424,66.268313
425,62.866164
426,65.492483
427,63.934583
428,67.314422
429,67.519304
430,62.767523
431,66.680676
432,63.840668
433,62.815818
434,63.219861
435,63.634355
436,69.372732
437,63.16522
438,62.599894
439,62.143176
440,64.080076
441,65.707891
442,65.490408
443,67.01726
444,64.674601
445,62.7071
446,69.512288
447,63.069553
448,64.458227
449,62.66924
450,63.772352
451,69.160806
452,69.210624
453,69.898881
454,67.598562
455,62.921323
456,64.274435
457,63.245211
458,67.229435
459,65.247153
460,64.337252
461,66.547009
462,64.229978
463,66.028258
464,66.960968
465,64.408714
466,65.999328
467,66.575393
468,67.978725
469,64.605757
470,64.839974
471,65.252684
472,64.467454
473,64.557048
474,67.012192
475,64.802307
476,67.193156
477,64.703793
478,67.815087
479,67.333351
480,65.921335
481,64.725436
482,67.467384
483,65.703979
484,64.256269
485,66.609426
486,64.837787
487,67.988934
488,65.176302
489,66.486213
490,64.835332
491,65.279338
492,66.735908
493,64.443659
494,66.361297
495,66.822624
496,65.995902
497,70.640705
498,70.275142
499,70.54358
500,71.27557
501,71.284861
502,69.569051
503,69.02298
504,64.87341
505,67.208838
506,66.041357
507,66.35507
508,64.030986
509,64.396768
510,66.870932
511,64.727605
512,64.890101
513,67.169109
514,66.851075
515,69.505999
516,68.488741
517,70.36848
518,67.332663
519,70.403076
520,68.117199
521,67.963139
522,70.029122
523,65.877629
524,64.684242
525,66.414331
526,65.929825
527,64.733294
528,66.307202
529,67.519612
530,65.413325
531,66.607277
532,65.05954
533,67.684221
534,66.865986
535,66.002963
536,66.34022
537,67.729011
538,67.238111
539,64.086351
540,66.37118
541,67.735848
542,66.190705
543,66.435337
544,66.402809
545,64.120048
546,64.276043
547,64.933295
548,67.871145
549,65.552627
550,65.84184
551,67.113102
552,64.219057
553,66.406679
554,64.432073
555,64.42116
556,64.410413
557,65.923319
558,67.165819
559,66.722784
560,67.870178
561,66.644586
562,64.617085
563,65.951758
564,70.582447
565,72.066707
566,72.511638
567,73.735471
568,71.927149
569,73.524983
570,67.927328
571,68.955967
572,68.14741
573,71.010622
574,70.47212
575,69.548541
576,70.699523
577,70.690672
578,69.33114
579,66.785923
580,66.408834
581,65.542507
582,66.134874
583,65.333414
584,64.043064
585,67.420674
586,67.855795
587,66.809211
588,66.845249
589,67.760701
590,67.074775
591,66.921082
592,65.210221
593,65.488845
594,64.851604
595,66.341037
596,66.660254
597,67.354021
598,66.389286
599,65.124757
600,66.275851
601,64.22209
602,66.545422
603,70.042432
604,68.341544
605,70.670011
606,68.829538
607,68.956821
608,70.652926
609,66.98228
610,70.338621
611,68.48582
612,66.905511
613,68.873616
614,65.180964
615,67.899101
616,65.521259
617,64.94667
618,64.170901
619,67.460819
620,67.723107
621,67.681125
622,66.544658
623,66.900161
624,65.657762
625,67.485057
626,67.050966
627,66.286707
628,66.691097
629,64.398782
630,67.14915
631,67.482261
632,65.547477
633,66.058501
634,64.487604
635,67.456354
636,67.46729
637,65.534126
638,64.694658
639,65.419981
640,67.20507
641,66.20253
642,64.622499
643,65.908908
644,64.986621
645,65.790624
646,64.712807
647,67.830663
648,64.016573
649,66.305625
650,65.051077
651,66.74764
652,65.863597
653,67.477828
654,64.6515
655,66.91768
656,64.050153
657,64.363899
658,64.141279
659,67.38508
660,64.308504
661,67.166357
662,67.127974
663,66.326434
664,64.959455
665,64.168766
666,66.151413
667,64.190058
668,66.167237
669,66.350584
670,65.195215
671,65.47791
672,65.97911
673,65.820483
674,66.838894
675,65.177596
676,65.489931
677,67.123636
678,64.55404
679,64.665978
680,65.959047
681,64.670045
682,65.427782
683,67.854867
684,66.149835
685,67.199941
686,66.609442
687,67.752599
688,64.579959
689,64.204582
690,64.843485
691,65.441815
692,66.02449
693,67.724863
694,67.314026
695,64.821282
696,67.055241
697,66.145375
698,65.310543
699,65.537386
700,65.808535
701,64.736291
702,66.177996
703,64.389125
704,64.87672
705,64.373442
706,66.822874
707,65.121012
708,66.778427
709,65.48774
710,64.334205
711,66.751565
712,64.385616
713,66.569377
714,67.197639
715,65.893613
716,65.466025
717,67.200107
718,66.957329
719,67.224344
720,66.867355
721,64.232094
722,66.412328
723,67.515906
724,67.771901
725,67.05526
726,67.06841
727,67.926714
728,66.840399
729,64.121063
730,67.35617
731,67.555787
732,65.868046
733,64.21752
734,65.59489
735,67.138353
736,65.802214
737,67.990057
738,66.520543
739,67.489487
740,64.761106
741,64.733545
742,66.554759
743,64.948158
744,64.161387
745,64.071058
746,64.905979
747,65.375924
748,66.607621
749,65.465258
750,64.028881
751,64.916283
752,67.997291
753,64.328857
754,64.220923
755,64.322747
756,66.888202
757,64.44736
758,65.031119
759,65.882209
760,66.709896
761,65.104952
762,64.761182
763,67.34678
764,66.035115
765,66.155214
766,65.182541
767,68.773248
768,68.381016
769,68.963166
770,69.12515
771,67.842847
772,68.610531
773,68.367282
774,69.908351
775,70.66762
776,65.084523
777,67.947387
778,66.23951
779,65.39735
780,66.024368
781,64.065696
782,64.624204
783,64.450429
784,67.136767
785,64.812988
786,64.707533
787,66.109557
788,64.085796
789,65.492943
790,67.702577
791,67.406396
792,66.542009
793,64.06884
794,67.804268
795,64.634803
796,65.043328
797,66.856542
798,67.408302
799,70.188118
800,66.389024
801,69.432289
802,70.205837
803,68.664682
804,70.382367
805,67.933223
806,70.290499
807,69.102163
808,69.164768
809,70.168931
810,67.005176
811,66.554603
812,70.187962
813,70.080756
814,67.371824
815,69.103315
816,68.864652
817,67.541527
818,67.881915
819,67.54838
820,66.812334
821,68.251946
822,67.949183
823,70.3411
824,69.873007
825,70.132823
826,68.544714
827,71.031444
828,68.027472
829,71.147249
830,67.553915
831,68.227365
832,70.354689
833,70.555444
834,70.305075
835,68.147268
836,69.287733
837,70.289578
838,70.795378
839,68.941303
840,64.181503
841,65.742444
842,66.073044
843,67.378102
844,65.446456
845,67.106668
846,65.378145
847,64.818755
848,67.251126
849,67.477253
850,64.634031
851,65.3969
852,66.716302
853,66.127982
854,67.655276
855,65.582718
856,65.788929
857,64.411194
858,69.458822
859,69.859433
860,68.541004
861,68.547053
862,66.824387
863,67.105722
864,70.009164
865,68.823953
866,64.921746
867,62.811835
868,67.586928
869,63.803288
870,64.31985
871,64.921455
872,62.214305
873,66.807736
874,68.818993
875,68.7659
876,65.0576
877,66.641836
878,62.083092
879,67.93375
880,65.253123
881,68.365084
882,65.639889
883,68.682555
884,64.278115
885,66.40938
886,69.7867
887,62.043971
888,63.229667
889,63.916786
890,62.647299
891,66.751981
892,68.775663
893,68.770115
894,68.792818
895,64.005724
896,69.186994
897,69.819144
898,68.849174
899,66.115104
900,65.691281
901,69.941138
902,62.901405
903,69.033305
904,69.222505
905,66.431903
906,62.44381
907,66.404791
908,65.181708
909,65.802253
910,67.072581
911,69.706246
912,66.553488
913,62.039323
914,66.345904
915,67.465121
916,63.440001
917,69.517982
918,68.494721
919,65.040208
920,65.312302
921,67.490928
922,67.875866
923,68.943423
924,65.25755
925,69.201067
926,62.799026
927,69.869971
928,69.346721
929,66.148041
930,62.37009
931,67.930868
932,67.38577
933,62.107203
934,63.381514
935,67.924292
936,62.799836
937,62.930739
938,66.416557
939,69.999316
940,64.157761
941,67.40503
942,68.518455
943,69.691471
944,68.356212
945,67.241105
946,69.213558
947,66.069055
948,68.806246
949,69.460428
950,66.478506
951,62.852456
952,68.341882
953,63.344472
954,63.841202
955,63.409255
956,66.433976
957,66.006839
958,62.450611
959,65.414547
960,68.608228
961,64.250612
962,66.140462
963,63.541774
964,62.354147
965,68.284289
966,69.782672
967,67.16223
968,69.455255
969,65.441039
970,69.72206
971,63.812252
972,62.595504
973,64.485776
974,62.989726
975,66.268031
976,62.251153
977,67.83876
978,64.597287
979,65.568314
980,66.82661
981,64.084295
982,63.682887
983,62.447441
984,67.304586
985,66.894939
986,68.853716
987,67.008608
988,66.537833
989,65.288952
990,67.165718
991,64.898083
992,67.647178
993,63.663258
994,65.47131
995,68.266313
996,64.398278
997,67.808605
998,67.027946
999,63.473509
1000,67.039985
1001,66.464577
1002,69.01917
1003,71.687498
1004,66.748966
1005,64.9055
1006,70.535097
1007,65.341053
1008,72.003389
1009,67.238124
1010,66.219289
1011,66.902133
1012,68.449888
1013,68.095646
1014,67.563569
1015,64.798727
1016,64.013342
1017,64.251797
1018,64.575603
1019,64.896593
1020,64.567339
1021,66.919137
1022,66.953062
1023,66.163552
1024,65.745218
1025,65.76604
1026,65.88581
1027,67.772149
1028,66.671651
1029,65.824659
1030,65.807556
1031,65.681697
1032,66.123343
1033,64.598657
1034,66.277889
1035,66.153111
1036,69.560303
1037,68.847054
1038,69.363287
1039,69.94229
1040,69.949347
1041,68.075655
1042,70.826426
1043,64.521449
1044,64.114662
1045,67.259345
1046,64.612226
1047,64.404856
1048,64.567283
1049,65.268985
1050,67.289733
1051,66.956013
1052,65.54874
1053,65.605826
1054,65.707154
1055,65.044023
1056,64.181488
1057,67.982773
1058,64.237155
1059,65.712882
1060,66.409143
1061,64.241479
1062,65.701369
1063,65.507697
1064,66.735146
1065,65.614429
1066,65.753181
1067,65.961075
1068,64.397637
1069,65.405746
1070,67.153237
1071,67.565872
1072,65.196778
1073,66.772241
1074,66.461672
1075,67.705519
1076,65.699553
1077,67.399127
1078,65.84621
1079,69.106575
1080,67.009287
1081,69.035134
1082,69.267336
1083,68.30256
1084,66.546815
1085,69.489919
1086,68.571286
1087,71.621721
1088,66.566616
1089,69.842678
1090,68.641561
1091,72.215853
1092,66.585704
1093,69.697536
1094,69.22067
1095,68.79421
1096,69.053738
1097,63.595364
1098,68.984749
1099,64.101904
1100,63.812149
1101,68.830471
1102,63.315056
1103,64.154377
1104,66.085262
1105,65.593781
1106,69.987044
1107,64.0467
1108,67.702648
1109,65.27981
1110,66.776656
1111,64.862581
1112,64.466021
1113,64.303944
1114,67.796584
1115,68.906947
1116,71.991938
1117,66.208988
1118,71.706143
1119,72.705823
1120,74.615368
1121,70.154799
1122,73.352667
1123,76.158477
1124,74.530958
1125,73.75947
1126,68.819938
1127,69.170496
1128,75.465357
1129,64.075452
1130,63.27555
1131,65.17341
1132,66.163975
1133,62.917173
1134,67.601856
1135,63.880574
1136,69.048169
1137,66.770342
1138,69.52504
1139,68.039478
1140,65.613274
1141,68.486194
1142,62.529688
1143,66.564773
1144,64.057477
1145,66.180353
1146,64.593779
1147,67.509971
1148,64.043179
1149,69.499399
1150,69.063315
1151,64.809322
1152,68.841194
1153,68.712959
1154,63.64075
1155,65.052251
1156,66.840109
1157,62.88167
1158,67.8236
1159,62.176052
1160,68.479533
1161,65.584084
1162,69.216911
1163,66.63872
1164,64.018542
1165,67.511914
1166,66.503333
1167,65.605868
1168,62.812799
1169,67.648139
1170,68.912516
1171,71.920908
1172,66.080321
1173,66.099134
1174,65.512772
1175,70.670927
1176,64.475371
1177,67.441999
1178,64.307979
1179,69.397679
1180,65.193953
1181,63.578331
1182,64.560917
1183,69.050253
1184,62.908236
1185,65.997944
1186,67.670084
1187,62.738379
1188,68.953117
1189,62.914777
1190,65.561099
1191,62.499536
1192,66.466002
1193,63.667174
1194,62.816278
1195,68.191984
1196,62.389916
1197,65.84584
1198,64.169641
1199,66.949417
1200,64.532174
1201,67.837542
1202,65.662469
1203,66.332161
1204,65.535677
1205,67.924771
1206,67.070293
1207,70.046828
1208,67.122839
1209,66.72633
1210,68.098547
1211,66.993923
1212,64.437845
1213,64.778356
1214,66.33732
1215,66.199795
1216,66.0828
1217,65.309642
1218,67.34046
1219,66.111703
1220,67.295387
1221,66.516769
1222,64.903012
1223,64.639887
1224,64.077487
1225,67.820556
1226,64.427239
1227,65.080862
1228,65.178622
1229,66.616729
1230,65.22325
1231,67.111881
1232,65.964005
1233,66.829206
1234,66.762559
1235,67.162951
1236,65.051208
1237,65.664914
1238,67.43962
1239,66.111798
1240,66.478501
1241,66.330127
1242,64.404881
1243,66.351879
1244,65.721868
1245,65.043798
1246,67.090299
1247,64.108697
1248,66.940567
1249,67.822626
1250,66.623989
1251,66.451348
1252,65.362149
1253,64.80705
1254,64.974188
1255,65.120317
1256,66.510413
1257,65.730225
1258,65.299868
1259,66.205052
1260,66.394167
1261,65.841606
1262,65.317767
1263,64.137947
1264,65.253855
1265,65.858915
1266,67.232862
1267,65.617596
1268,66.795415
1269,65.62573
1270,67.27154
1271,66.344818
1272,65.705549
1273,64.289202
1274,67.451158
1275,67.642714
1276,67.323322
1277,65.400667
1278,66.448507
1279,65.723522
1280,65.20829
1281,66.13733
1282,65.284854
1283,66.982421
1284,64.459155
1285,64.9557
1286,65.060783
1287,64.962569
1288,64.976128
1289,66.753122
1290,65.567989
1291,64.401308
1292,67.089403
1293,64.898869
1294,64.112765
1295,66.226698
1296,67.622752
1297,66.855497
1298,67.912879
1299,66.776365
1300,65.956569
1301,66.638539
1302,65.273641
1303,65.431529
1304,65.541085
1305,66.16553
1306,67.226036
1307,65.710861
1308,66.366024
1309,67.095238
1310,64.239904
1311,67.39168
1312,65.095955
1313,67.011082
1314,66.159826
1315,65.438337
1316,65.90869
1317,64.01304
1318,66.789149
1319,64.635774
1320,64.239417
1321,64.110153
1322,69.252453
1323,70.357659
1324,71.193925
1325,70.803267
1326,67.871856
1327,67.874996
1328,71.080048
1329,69.153334
1330,70.399665
1331,67.468594
1332,69.930789
1333,68.271636
1334,68.665539
1335,67.430914
1336,67.655926
1337,70.685997
1338,70.279981
1339,70.985684
1340,69.720207
1341,70.041542
1342,65.948074
1343,65.707461
1344,65.265459
1345,64.92007
1346,66.466604
1347,64.165189
1348,67.975318
1349,65.012275
1350,67.254464
1351,65.24821
1352,65.542823
1353,65.510765
1354,65.962459
1355,66.809927
1356,64.804038
1357,67.765412
1358,65.467586
1359,67.063096
1360,70.792308
1361,69.303137
1362,70.340421
1363,69.689467
1364,70.18896
1365,67.93412
1366,70.733469
1367,66.898127
1368,64.589912
1369,66.175101
1370,65.417307
1371,67.178437
1372,67.525918
1373,67.459037
1374,64.291124
1375,66.682638
1376,65.973271
1377,66.016493
1378,65.875549
1379,66.02137
1380,66.812229
1381,65.016211
1382,66.211379
1383,66.663595
1384,64.218811
1385,64.708751
1386,65.77923
1387,67.25682
1388,64.199597
1389,65.89986
1390,64.510527
1391,64.178357
1392,65.108768
1393,71.208728
1394,70.048287
1395,70.711534
1396,71.428467
1397,70.446925
1398,67.924006
1399,71.056593
1400,71.104762
1401,71.566703
1402,69.082695
1403,67.927149
1404,68.25237
1405,68.903247
1406,70.716881
1407,64.089459
1408,64.242914
1409,66.955116
1410,67.754093
1411,67.317462
1412,67.75493
1413,65.215197
1414,66.978133
1415,65.986381
1416,64.243997
1417,67.455544
1418,67.040204
1419,67.783623
1420,64.306658
1421,64.685794
1422,65.855208
1423,64.563909
1424,66.545729
1425,65.416462
1426,67.325633
1427,67.622115
1428,66.423256
1429,64.165057
1430,67.674538
1431,64.003599
1432,65.940669
1433,66.520698
1434,66.203083
1435,67.160529
1436,65.03191
1437,67.076669
1438,65.791669
1439,67.174545
1440,64.236054
1441,66.948771
1442,67.600194
1443,67.550635
1444,67.758593
1445,65.789908
1446,67.126997
1447,66.554696
1448,67.291825
1449,64.659037
1450,65.507698
1451,66.659441
1452,64.53106
1453,67.262204
1454,66.813772
1455,65.803352
1456,66.010809
1457,64.010593
1458,67.651354
1459,63.897455
1460,69.899309
1461,69.070454
1462,64.951185
1463,63.980234
1464,62.83908
1465,65.230449
1466,65.335619
1467,68.927267
1468,67.93927
1469,68.894271
1470,66.704597
1471,69.95817
1472,64.404495
1473,67.686245
1474,65.991928
1475,67.004528
1476,67.643025
1477,68.696911
1478,65.521705
1479,65.943413
1480,68.940323
1481,64.161807
1482,64.187043
1483,68.980482
1484,69.262704
1485,73.250115
1486,71.49901
1487,72.508474
1488,69.704197
1489,65.561339
1490,69.727694
1491,65.320965
1492,66.280318
1493,66.19051
1494,70.612534
1495,71.942953
1496,73.171909
1497,68.710676
1498,69.992203
1499,62.867208
1500,68.359516
1501,63.837444
1502,68.037106
1503,63.859052
1504,65.779177
1505,69.545332
1506,69.94714
1507,62.731591
1508,68.051752
1509,62.931492
1510,69.681164
1511,62.864257
1512,63.911082
1513,68.397155
1514,67.279931
1515,68.281265
1516,64.439528
1517,66.645267
1518,64.036435
1519,65.385381
1520,68.3517
1521,67.170176
1522,65.397305
1523,62.188253
1524,63.593363
1525,69.276936
1526,69.760451
1527,66.105572
1528,69.05512
1529,66.848574
1530,67.452192
1531,66.47562
1532,64.794632
1533,64.951856
1534,64.566608
1535,65.84048
1536,63.368537
1537,66.275179
1538,62.264645
1539,67.788367
1540,64.975534
1541,64.610471
1542,63.248996
1543,66.680123
1544,69.142657
1545,67.642564
1546,65.904524
1547,68.404128
1548,64.193598
1549,66.810064
1550,67.350788
1551,63.734293
1552,68.392251
1553,65.171316
1554,65.400205
1555,67.056754
1556,68.734735
1557,65.799272
1558,69.377034
1559,69.850798
1560,68.304116
1561,66.929999
1562,67.335792
1563,69.398539
1564,69.822719
1565,67.577956
1566,69.947738
1567,62.461266
1568,68.603079
1569,67.025025
1570,67.63275
1571,66.28792
1572,64.146474
1573,64.091127
1574,67.013439
1575,66.417225
1576,66.497473
1577,66.973979
1578,66.204897
1579,64.798702
1580,67.641381
1581,64.900189
1582,67.574329
1583,67.989929
1584,66.671138
1585,65.116355
1586,66.117276
1587,64.266071
1588,67.911348
1589,67.661228
1590,67.388606
1591,64.876283
1592,66.732836
1593,65.443163
1594,67.257355
1595,66.087373
1596,67.424724
1597,66.74729
1598,66.626082
1599,65.811142
1600,66.871911
1601,67.123529
1602,65.862322
1603,66.352263
1604,67.441066
1605,67.39089
1606,66.036032
1607,64.365876
1608,67.152117
1609,67.803291
1610,64.027699
1611,64.289221
1612,66.184402
1613,66.592373
1614,65.976893
1615,67.638704
1616,65.537533
1617,67.961287
1618,64.839699
1619,64.529496
1620,67.193391
1621,70.534912
1622,70.684654
1623,68.19862
1624,70.45034
1625,70.446136
1626,69.41414
1627,68.960593
1628,68.827816
1629,68.016063
1630,71.131988
1631,70.69887
1632,70.694434
1633,70.335914
1634,69.892917
1635,68.496324
1636,67.924688
1637,67.219589
1638,67.22908
1639,64.39133
1640,66.963562
1641,65.971522
1642,65.118023
1643,64.279113
1644,64.204822
1645,65.405943
1646,64.027805
1647,67.111056
1648,67.167908
1649,66.578492
1650,64.714354
1651,64.87233
1652,65.31641
1653,65.103743
1654,67.554751
1655,66.502913
1656,65.356939
1657,66.653033
1658,64.65851
1659,67.66444
1660,67.50779
1661,65.592974
1662,67.436148
1663,65.800987
1664,64.397541
1665,67.28552
1666,65.483478
1667,65.65368
1668,65.90923
1669,67.259346
1670,67.660667
1671,67.423829
1672,65.865985
1673,67.381476
1674,64.410637
1675,65.495073
1676,64.466477
1677,67.195276
1678,66.510029
1679,67.892611
1680,67.418858
1681,64.625825
1682,66.211851
1683,66.778877
1684,67.062774
1685,67.836489
1686,68.732539
1687,70.218179
1688,67.995219
1689,68.184575
1690,71.337962
1691,71.348892
1692,69.908151
1693,70.958829
1694,69.39423
1695,68.098408
1696,69.207046
1697,69.164005
1698,68.532395
1699,69.664056
1700,68.471903
1701,64.138201
1702,67.723378
1703,67.499362
1704,64.484771
1705,65.592202
1706,66.864545
1707,67.822431
1708,64.22056
1709,67.952513
1710,64.705681
1711,67.689566
1712,64.712764
1713,65.012328
1714,66.410996
1715,64.264622
1716,66.037977
1717,66.502165
1718,65.890207
1719,66.888463
1720,66.378637
1721,67.052779
1722,65.145369
1723,67.945604
1724,64.367403
1725,67.190067
1726,64.824305
1727,65.98671
1728,64.055469
1729,66.784048
1730,67.593641
1731,65.443537
1732,67.023712
1733,70.013125
1734,69.070847
1735,69.301018
1736,69.9091
1737,68.590919
1738,69.36993
1739,69.762649
1740,67.511417
1741,67.169412
1742,64.031492
1743,67.760653
1744,65.00036
1745,66.822447
1746,64.138758
1747,65.748926
1748,65.265412
1749,64.638278
1750,64.907577
1751,65.183911
1752,64.036035
1753,67.130758
1754,67.350344
1755,64.938054
1756,66.661855
1757,65.358245
1758,64.558418
1759,65.445584
1760,64.826206
1761,65.926992
1762,66.807701
1763,66.463739
1764,66.226412
1765,65.299837
1766,67.589293
1767,64.383151
1768,65.481133
1769,65.71807
1770,65.413614
1771,66.983443
1772,67.080363
1773,64.327144
1774,66.381301
1775,64.708936
1776,66.20848
1777,67.038112
1778,66.519208
1779,67.886727
1780,69.368465
1781,70.096085
1782,71.685208
1783,69.859622
1784,72.398998
1785,70.056042
1786,71.556189
1787,72.239184
1788,70.947944
1789,72.983644
1790,72.235857
1791,69.22867
1792,69.509824
1793,67.313744
1794,68.268623
1795,69.594211
1796,67.176557
1797,64.205376
1798,64.663693
1799,66.344051
1800,64.151242
1801,67.82962
1802,67.167592
1803,65.54588
1804,67.204625
1805,64.912736
1806,67.773748
1807,67.736984
1808,68.131396
1809,67.714556
1810,71.249704
1811,70.348693
1812,69.321587
1813,68.253484
1814,70.32713
1815,70.064201
1816,69.412893
1817,68.319961
1818,70.805655
1819,69.057104
1820,73.587938
1821,71.163355
1822,74.495096
1823,72.900056
1824,71.808044
1825,72.536772
1826,68.037733
1827,67.523428
1828,66.219312
1829,65.600171
1830,65.758898
1831,67.892738
1832,64.453194
1833,65.347383
1834,64.014896
1835,64.367498
1836,64.473026
1837,66.586811
1838,66.466703
1839,64.683694
1840,64.822376
1841,66.288596
1842,64.563595
1843,65.139792
1844,64.68902
1845,64.884334
1846,67.734626
1847,64.473303
1848,66.814642
1849,67.55084
1850,64.150116
1851,67.756238
1852,65.498522
1853,64.880799
1854,65.647405
1855,64.225228
1856,65.671362
1857,65.710458
1858,64.715443
1859,66.797527
1860,66.144801
1861,65.518057
1862,66.610889
1863,64.703014
1864,67.905285
1865,65.041631
1866,66.038695
