Data Sets simulated by the Matlab function dataSetsGenerator,
702,64.713858
703,67.9218
704,65.738161
705,64.450682
706,65.409469
707,67.177251
708,67.683611
709,66.086793
710,65.269536
711,66.43969
712,65.421564
713,64.368482
714,64.744057
715,68.142816
716,70.850822
717,71.490095
718,70.722393
719,70.628249
720,68.912395
721,70.347851
722,68.04514
723,69.803062
724,70.79924
725,73.486678
726,73.791934
727,69.554064
728,69.877741
729,67.648411
730,70.46211
731,68.95287
732,67.843786
733,70.474025
734,68.428356
735,69.493235
736,69.967326
737,68.697784
738,67.356684
739,70.617746
740,67.389127
741,65.326643
742,67.859409
743,64.799956
744,67.946529
745,66.70086
746,67.948527
747,70.149986
748,71.769071
749,72.817356
750,69.970977
751,69.222536
752,70.894026
753,71.169044
754,68.805692
755,68.710137
756,69.593551
757,70.779119
758,70.598231
759,68.367862
760,68.17063
761,65.423963
762,69.183709
763,68.571292
764,68.217293
765,67.525906
766,68.517492
767,69.805663
768,69.274373
769,71.735727
770,72.269385
771,71.305033
772,71.56541
773,70.658392
774,70.806743
775,71.756569
776,67.287605
777,69.42452
778,68.406511
779,67.6401
780,68.469509
781,70.785582
782,70.328117
783,69.167564
784,65.048894
785,70.600453
786,68.83772
787,66.894618
788,66.607649
789,68.733205
790,69.187307
791,69.897103
792,69.49898
793,70.02697
794,66.613598
795,67.416508
796,65.400715
797,67.940856
798,71.589832
799,71.788267
800,69.087368
801,69.740365
802,71.647254
803,67.969512
804,69.231327
805,68.949028
806,68.132432
807,69.654484
808,68.997236
809,68.125879
810,70.986846
811,71.358549
812,70.220312
813,71.071276
814,68.759044
815,69.212671
816,68.240909
817,71.548405
818,66.971371
819,65.89025
820,64.670992
821,67.41287
822,64.946919
823,64.427288
824,64.543274
825,66.179891
826,65.329827
827,66.245227
828,64.954346
829,67.934761
830,66.139446
831,64.439043
832,64.607482
833,65.068283
834,66.842374
835,66.543257
836,67.324146
837,65.800139
838,65.555797
839,66.400303
840,67.924538
841,66.618913
842,66.923793
843,66.289537
844,64.885624
845,66.321449
846,66.833249
847,66.883497
848,67.100072
849,65.087503
850,64.672836
851,64.187085
852,66.640034
853,65.130109
854,64.09673
855,67.119197
856,65.423206
857,64.848059
858,65.520357
859,67.219909
860,65.108255
861,66.334699
862,65.847349
863,67.831009
864,65.438692
865,65.543255
866,66.736301
867,67.556957
868,64.297225
869,67.630271
870,65.565407
871,67.930813
872,64.23715
873,66.574518
874,64.560703
875,64.175496
876,67.027607
877,64.003191
878,67.239256
879,64.69263
880,70.262611
881,69.525737
882,67.09938
883,73.882656
884,72.795121
885,74.095968
886,72.699896
887,72.696151
888,68.120019
889,71.380436
890,71.862242
891,75.094368
892,72.814903
893,70.895643
894,68.97486
895,70.622504
896,67.618955
897,69.386504
898,67.082981
899,69.589583
900,67.86814
901,67.198494
902,70.097458
903,68.641791
904,66.929956
905,72.427793
906,70.580598
907,69.311612
908,67.924184
909,69.840379
910,70.439643
911,70.422579
912,68.109097
913,66.165024
914,67.52834
915,65.62515
916,67.136538
917,65.073757
918,64.773686
919,64.71068
920,67.183914
921,71.593786
922,70.626477
923,67.813398
924,68.445431
925,68.896899
926,68.303661
927,65.470517
928,66.110431
929,64.593267
930,64.878204
931,65.453013
932,67.806243
933,66.416574
934,67.593317
935,67.951198
936,68.551047
937,68.583392
938,71.690696
939,69.618135
940,69.7793
941,70.470266
942,68.668016
943,69.528916
944,71.510138
945,71.322012
946,69.390596
947,69.796044
948,66.102799
949,65.245268
950,65.045528
951,67.907378
952,67.175635
953,64.502038
954,64.299439
955,64.818114
956,66.301271
957,65.280431
958,67.374597
959,67.111576
960,67.907657
961,66.653074
962,64.376669
963,67.197816
964,64.464953
965,66.43485
966,64.082702
967,64.498292
968,64.447421
969,67.643353
970,66.092453
971,67.290428
972,65.746011
973,67.255043
974,65.570382
975,67.125467
976,64.7035
977,66.670886
978,67.402067
979,65.225511
980,66.725738
981,66.424076
982,64.499614
983,67.70035
984,65.648377
985,64.2114
986,66.146884
987,66.442353
988,65.607477
989,67.072694
990,64.789433
991,64.273079
992,66.322535
993,66.196897
994,67.705183
995,67.77879
996,67.140867
997,67.214525
998,64.275296
999,66.342156
1000,67.453997
1001,64.429059
1002,64.744125
1003,64.948577
1004,64.300965
1005,66.662603
1006,67.954418
1007,65.396612
1008,66.273667
1009,67.881947
1010,66.826514
1011,66.620219
1012,67.365828
1013,67.536777
1014,66.387309
1015,67.593915
1016,65.696089
1017,64.289319
1018,64.572898
1019,66.293648
1020,65.687855
1021,66.68764
1022,65.7384
1023,64.06455
1024,64.385375
1025,65.67953
1026,67.306595
1027,67.148703
1028,64.767394
1029,67.894245
1030,67.353516
1031,67.635054
1032,65.248798
1033,65.064225
1034,67.291798
1035,64.424787
1036,66.370745
1037,67.400971
1038,66.532782
1039,66.371003
1040,66.282451
1041,64.92211
1042,65.815842
1043,66.608285
1044,65.725711
1045,64.25651
1046,64.634846
1047,64.022244
1048,66.868414
1049,67.093415
1050,64.951903
1051,68.40937
1052,69.952911
1053,68.972445
1054,67.82229
1055,68.779722
1056,67.992929
1057,69.640287
1058,66.656554
1059,65.614061
1060,65.890017
1061,67.340559
1062,66.579374
1063,64.957138
1064,66.384977
1065,65.072408
1066,65.340538
1067,65.448937
1068,67.201275
1069,64.653507
1070,67.000493
1071,66.797925
1072,67.877421
1073,66.715512
1074,64.3672
1075,65.126779
1076,64.10744
1077,65.62366
1078,67.798087
1079,64.8752
1080,67.969531
1081,67.408582
1082,66.787956
1083,64.04816
1084,64.570591
1085,66.929758
1086,67.839262
1087,67.255539
1088,67.939069
1089,66.099504
1090,64.332638
1091,67.263282
1092,64.660207
1093,65.743699
1094,67.331623
1095,64.496015
1096,66.635258
1097,64.045348
1098,65.414615
1099,64.008319
1100,65.926829
1101,65.128173
1102,65.998143
1103,66.095628
1104,66.208871
1105,67.955709
1106,66.656429
1107,66.566324
1108,65.491287
1109,66.464484
1110,66.281913
1111,67.651497
1112,64.234616
1113,66.40552
1114,65.282101
1115,64.877805
1116,66.007468
1117,65.893347
1118,66.099458
1119,65.487282
1120,65.712717
1121,67.811186
1122,66.376691
1123,67.92727
1124,64.126162
1125,67.116317
1126,67.604934
1127,67.69101
1128,70.2519
1129,68.949118
1130,68.460671
1131,66.700018
1132,66.791885
1133,68.168556
1134,69.139911
1135,68.388431
1136,68.452066
1137,69.088515
1138,70.091482
1139,69.330694
1140,64.634418
1141,67.863037
1142,66.534295
1143,65.495694
1144,66.642482
1145,66.495609
1146,65.156027
1147,64.44651
1148,67.261376
1149,64.57978
1150,67.277213
1151,66.192186
1152,65.826371
1153,67.793402
1154,67.127294
1155,67.439643
1156,66.384695
1157,64.399783
1158,65.736412
1159,64.562454
1160,65.913281
1161,65.890008
1162,64.550263
1163,67.600986
1164,66.556301
1165,64.288297
1166,67.543766
1167,65.607819
1168,66.113579
1169,66.677955
1170,65.921668
1171,64.166301
1172,65.14628
1173,66.132657
1174,64.44706
1175,64.153006
1176,65.296034
1177,64.388959
1178,67.575474
1179,64.959363
1180,65.620404
1181,65.282509
1182,64.672949
1183,67.547171
1184,66.396202
1185,67.15473
1186,65.688127
1187,65.926192
1188,67.261993
1189,66.878769
1190,64.838879
1191,67.753553
1192,64.680848
1193,67.766707
1194,67.139299
1195,67.605305
1196,66.20223
1197,64.932353
1198,65.124875
1199,65.790214
1200,65.616621
1201,72.222899
1202,71.841299
1203,71.760176
1204,71.58877
1205,72.580556
1206,72.212737
1207,69.109471
1208,70.167753
1209,70.234138
1210,68.622685
1211,65.825556
1212,64.507268
1213,64.668063
1214,66.387883
1215,67.808546
1216,65.670767
1217,66.619943
1218,66.292726
1219,67.984161
1220,64.848742
1221,66.281726
1222,66.225544
1223,65.946317
1224,65.423077
1225,64.424874
1226,64.420742
1227,64.105902
1228,65.367726
1229,66.688574
1230,67.351198
1231,67.636566
1232,67.380878
1233,69.049305
1234,71.744103
1235,72.215405
1236,70.255086
1237,72.799548
1238,70.52725
1239,71.536395
1240,70.327477
1241,69.090784
1242,69.47399
1243,70.01301
1244,66.786534
1245,65.818136
1246,66.559481
1247,65.314371
1248,64.046173
1249,66.46559
1250,66.147453
1251,64.67236
1252,65.42725
1253,65.40069
1254,67.022575
1255,67.292489
1256,66.522201
1257,64.630461
1258,67.696326
1259,67.903428
1260,66.67655
1261,66.231898
1262,65.951718
1263,65.574226
1264,66.500606
1265,65.596623
1266,67.599046
1267,66.604834
1268,66.220338
1269,65.373205
1270,67.177448
1271,67.808168
1272,67.274003
1273,65.631077
1274,66.926362
1275,66.526806
1276,65.499222
1277,64.900307
1278,64.06652
1279,67.415805
1280,64.612547
1281,64.523036
1282,65.885007
1283,65.507267
1284,65.084873
1285,66.324172
1286,67.236243
1287,67.771733
1288,68.116232
1289,69.60398
1290,66.476368
1291,68.910314
1292,68.896666
1293,68.522571
1294,66.35189
1295,68.530596
1296,67.781958
1297,66.941824
1298,68.278031
1299,69.358487
1300,68.387996
1301,66.931317
1302,64.426182
1303,66.864685
1304,66.153475
1305,64.00828
1306,70.324765
1307,68.348825
1308,69.162378
1309,70.66125
1310,70.407214
1311,70.896461
1312,69.198482
1313,67.624011
1314,67.074875
1315,70.320425
1316,68.29358
1317,70.386875
1318,68.109704
1319,66.969067
1320,69.037631
1321,64.396747
1322,66.52558
1323,66.634845
1324,67.733008
1325,66.123383
1326,65.67836
1327,66.448096
1328,64.471863
1329,65.251687
1330,67.694038
1331,64.058127
1332,65.91038
1333,66.02476
1334,65.271051
1335,64.212362
1336,64.136246
1337,64.519153
1338,64.484749
1339,64.653248
1340,64.112774
1341,67.931323
1342,67.065885
1343,66.394852
1344,66.441184
1345,64.505354
1346,66.244919
1347,65.091909
1348,64.101436
1349,67.179284
1350,64.014911
1351,64.260989
1352,64.760434
1353,65.693185
1354,66.868454
1355,64.571406
1356,64.807563
1357,66.276266
1358,66.256912
1359,70.26587
1360,67.933642
1361,67.96831
1362,70.331363
1363,68.554993
1364,70.071639
1365,68.901045
1366,71.388132
1367,70.395124
1368,68.275819
1369,69.977511
1370,70.681467
1371,67.999675
1372,71.416503
1373,67.829966
1374,68.240909
1375,67.942557
1376,65.698016
1377,67.745252
1378,66.440711
1379,67.164152
1380,66.368308
1381,67.923276
1382,67.244725
1383,65.724464
1384,64.85178
1385,66.311666
1386,66.194862
1387,66.629921
1388,66.547943
1389,66.15764
1390,65.832684
1391,66.544006
1392,67.946323
1393,64.022234
1394,64.698401
1395,66.157462
1396,65.959697
1397,67.484753
1398,66.363324
1399,64.462446
1400,66.615548
1401,65.981793
1402,64.106949
1403,66.065524
1404,67.655288
1405,65.345493
1406,65.692454
1407,64.50735
1408,65.991874
1409,64.700779
1410,65.795432
1411,66.615839
1412,66.1564
1413,66.02415
1414,65.631774
1415,67.129008
1416,64.98744
1417,64.065867
1418,66.704278
1419,64.832645
1420,65.913619
1421,64.900242
1422,64.078441
1423,65.687349
1424,64.349941
1425,66.925625
1426,66.360689
1427,67.561835
1428,66.331627
1429,64.866021
1430,64.119884
1431,66.459065
1432,64.87974
1433,67.08398
1434,67.16622
1435,64.085118
1436,66.873389
1437,65.54104
1438,64.891024
1439,65.127244
1440,66.923762
1441,67.523113
1442,66.825155
1443,65.096524
1444,67.561476
1445,65.442518
1446,64.366087
1447,65.714816
1448,64.431009
1449,65.942007
1450,67.053219
1451,67.034993
1452,64.933684
1453,66.713607
1454,64.280005
1455,67.607133
1456,67.429441
1457,67.251554
1458,67.546466
1459,66.84781
1460,67.007891
1461,64.425027
1462,65.524359
1463,65.42411
1464,67.269927
1465,67.352597
1466,67.34444
1467,67.892742
1468,66.978614
1469,66.855962
1470,67.810588
1471,64.862763
1472,67.199911
1473,64.528565
1474,66.624039
1475,66.89998
1476,64.554194
1477,67.055848
1478,67.699736
1479,66.600456
1480,66.774092
1481,67.233745
1482,67.290912
1483,66.894231
1484,64.495765
1485,66.601391
1486,66.685639
1487,65.463065
1488,70.953125
1489,69.889142
1490,67.369112
1491,67.389158
1492,68.986898
1493,69.507352
1494,68.61964
1495,67.46595
1496,64.676692
1497,64.113227
1498,64.091002
1499,65.158109
1500,66.224791
1501,66.716991
1502,64.824987
1503,65.096182
1504,64.265031
1505,65.201165
1506,64.32707
1507,67.27501
1508,65.625452
1509,64.425227
1510,67.679463
1511,66.782197
1512,66.166521
1513,67.558339
1514,64.952996
1515,66.908061
1516,66.12175
1517,65.283842
1518,67.900348
1519,65.16782
1520,64.188429
1521,66.04265
1522,67.853337
1523,66.653779
1524,67.020016
1525,67.281252
1526,66.64925
1527,66.418885
1528,64.303055
1529,65.289896
1530,66.457682
1531,67.544319
1532,67.282674
1533,66.025521
1534,65.448103
1535,67.57249
1536,64.164788
1537,65.071194
1538,67.150817
1539,64.637854
1540,64.13962
1541,66.001647
1542,64.440945
1543,66.514566
1544,70.585827
1545,68.910064
1546,67.454612
1547,70.531259
1548,67.403269
1549,70.496585
1550,68.517142
1551,70.369272
1552,69.227443
1553,67.404526
1554,67.656395
1555,64.686495
1556,65.631027
1557,64.334534
1558,67.291197
1559,64.062802
1560,64.117681
1561,64.317306
1562,65.304615
1563,67.65722
1564,65.007927
1565,66.97998
1566,65.289107
1567,67.93553
1568,64.690479
1569,65.571977
1570,66.181068
1571,66.183174
1572,64.280607
1573,66.526878
1574,66.414864
1575,69.545033
1576,68.842638
1577,69.027771
1578,69.727139
1579,69.658043
1580,67.070504
1581,69.707291
1582,67.239903
1583,66.340677
1584,69.466376
1585,70.159553
1586,68.760853
1587,70.097891
1588,69.772846
1589,66.329426
1590,65.309189
1591,67.170633
1592,64.373269
1593,66.483516
1594,67.262894
1595,67.410517
1596,64.792278
1597,67.643545
1598,64.976743
1599,67.136613
1600,64.233504
1601,65.417262
1602,67.557093
1603,65.620106
1604,64.727806
1605,65.696964
1606,67.65363
1607,67.119678
1608,66.807423
1609,66.877344
1610,67.002199
1611,65.428294
1612,65.515378
1613,67.550143
1614,65.316746
1615,64.697684
1616,66.623741
1617,67.938013
1618,65.804785
1619,66.813093
1620,65.076288
1621,66.797753
1622,67.688904
1623,66.649067
1624,65.990993
1625,65.58131
1626,67.317643
1627,68.785963
1628,67.968845
1629,70.38883
1630,70.025801
1631,68.916131
1632,70.338595
1633,70.413627
1634,67.890286
1635,66.462101
1636,70.177546
1637,67.742474
1638,68.86136
1639,70.79737
1640,70.868196
1641,67.391815
1642,68.906563
1643,64.304083
1644,65.264294
1645,66.85334
1646,65.190733
1647,67.315378
1648,66.534224
1649,64.192977
1650,66.592359
1651,67.725472
1652,65.003623
1653,66.8116
1654,67.686811
1655,67.264829
1656,67.617239
1657,65.50022
1658,65.819781
1659,65.389632
1660,65.411081
1661,64.183026
1662,65.375868
1663,68.91076
1664,68.102902
1665,67.877376
1666,68.982189
1667,66.312332
1668,67.355261
1669,70.284312
1670,70.61934
1671,70.609036
1672,69.395075
1673,70.704723
1674,70.739888
1675,70.961649
1676,70.333745
1677,68.655818
1678,69.514362
1679,71.271344
1680,67.95411
1681,67.680996
1682,69.104141
1683,69.539666
1684,68.850904
1685,69.646514
1686,69.837094
1687,67.549969
1688,66.621462
1689,65.607823
1690,67.200053
1691,65.937207
1692,67.233699
1693,66.235661
1694,67.549571
1695,65.035497
1696,66.404766
1697,65.766363
1698,64.627448
1699,66.55388
1700,66.818664
1701,64.880418
1702,67.872901
1703,65.893744
1704,67.66889
1705,65.886635
1706,65.643614
1707,67.969443
1708,65.450031
1709,67.526088
1710,69.680952
1711,70.742244
1712,70.778701
1713,69.901231
1714,70.753287
1715,67.681556
1716,70.800175
1717,69.098803
1718,70.201527
1719,71.19097
1720,73.946977
1721,70.212472
1722,73.759781
1723,71.167995
1724,67.794267
1725,69.479706
1726,67.214528
1727,67.310081
1728,68.764199
1729,67.088525
1730,69.338915
1731,65.330259
1732,70.665147
1733,61.683155
1734,62.670741
1735,64.232312
1736,64.468222
1737,62.380336
1738,62.007612
1739,68.097848
1740,63.586352
1741,64.59908
1742,67.638297
1743,65.580072
1744,67.154399
1745,61.997265
1746,68.296319
1747,65.645471
1748,65.624279
1749,70.398038
1750,70.574729
1751,63.70165
1752,70.171085
1753,65.955623
1754,63.51132
1755,65.808061
1756,66.679646
1757,68.513065
1758,64.90442
1759,68.713406
1760,68.366162
1761,65.385393
1762,69.524561
1763,68.597342
1764,72.227162
1765,70.492366
1766,65.057987
1767,70.184955
1768,71.364616
1769,65.016638
1770,70.018731
1771,67.406685
1772,67.479825
1773,63.868326
1774,61.063636
1775,68.313678
1776,68.498276
1777,66.358695
1778,66.441779
1779,63.705004
1780,61.102568
1781,66.54877
1782,66.395818
1783,67.305576
1784,67.220116
1785,61.296432
1786,65.021395
1787,70.431961
1788,67.488063
1789,68.469415
1790,71.778849
1791,69.696406
1792,73.616452
1793,66.584911
1794,66.592072
1795,65.992533
1796,70.104778
1797,66.619893
1798,75.41038
1799,74.868939
1800,75.533002
1801,71.643017
1802,70.092681
1803,67.397704
1804,69.405673
1805,65.696875
1806,70.995689
1807,70.328219
1808,64.584024
1809,65.023981
1810,63.342367
1811,61.58921
1812,63.72399
1813,63.814784
1814,67.83372
1815,69.863468
1816,65.414092
1817,64.569706
1818,70.129802
1819,65.56089
1820,65.854012
1821,64.25598
1822,62.717529
1823,63.988641
1824,61.216719
1825,68.832012
1826,62.794962
1827,69.714761
1828,66.641928
1829,65.776231
1830,64.919774
1831,65.249101
1832,68.32481
1833,67.674519
1834,68.246629
1835,70.179933
1836,69.553253
1837,68.590631
1838,68.057427
1839,69.245203
1840,68.484172
1841,69.46221
1842,68.328356
1843,67.520392
1844,66.996232
1845,67.287714
1846,65.292669
1847,64.055058
1848,65.758563
1849,65.322577
1850,67.653297
1851,67.784881
1852,67.357408
1853,67.249647
1854,65.641741
1855,65.130083
1856,67.988798
1857,67.746034
1858,65.747221
1859,66.431615
1860,68.752875
1861,70.019119
1862,66.883898
1863,70.028876
1864,69.422739
1865,69.185238
1866,66.881282
