Data Sets simulated by the Matlab function dataSetsGenerator,,
Time (s),NoLatchCurrent (mA),LatchCurrent (mA)
424,62.56236,62.56236
425,67.58254,67.58254
426,66.57132,66.57132
427,64.29038,64.29038
428,67.76634,67.76634
429,67.15423,67.15423
430,64.00578,64.00578
431,69.00949,69.00949
432,67.74013,67.74013
433,67.14923,67.14923
434,67.70524,67.70524
435,68.06875,68.06875
436,69.24246,69.24246
437,63.87093,63.87093
438,67.14348,67.14348
439,65.64667,65.64667
440,69.47594,69.47594
441,68.7824,68.7824
442,69.97373,69.97373
443,66.36354,66.36354
444,65.38522,65.38522
445,68.02164,68.02164
446,69.71707,69.71707
447,66.00039,66.00039
448,69.49545,69.49545
449,66.38447,66.38447
450,63.05468,63.05468
451,65.15793,65.15793
452,67.54514,67.54514
453,64.21171,64.21171
454,66.40986,66.40986
455,62.93433,62.93433
456,67.12626,67.12626
457,66.22073,66.22073
458,66.33484,66.33484
459,68.60302,68.60302
460,68.39696,68.39696
461,64.90563,64.90563
462,65.5592,65.5592
463,67.309,67.309
464,67.24282,67.24282
465,65.50794,65.50794
466,69.89879,69.89879
467,72.39947,72.39947
468,68.07927,68.07927
469,68.87091,68.87091
470,69.76909,69.76909
471,68.74378,68.74378
472,69.82974,69.82974
473,68.75976,68.75976
474,68.50003,68.50003
475,67.70678,67.70678
476,64.80954,64.80954
477,68.4652,68.4652
478,63.66531,63.66531
479,65.59093,65.59093
480,64.6189,64.6189
481,65.34723,65.34723
482,69.79018,69.79018
483,69.65068,69.65068
484,69.7823,69.7823
485,68.46831,68.46831
486,68.40124,68.40124
487,69.33125,69.33125
488,72.32114,72.32114
489,70.94803,70.94803
490,68.11325,68.11325
491,71.19495,71.19495
492,72.72088,72.72088
493,67.04615,67.04615
494,67.89155,67.89155
495,62.06265,62.06265
496,66.80638,66.80638
497,64.26288,64.26288
498,68.1826,68.1826
499,64.41373,64.41373
500,64.25418,64.25418
501,66.5827,66.5827
502,63.44214,63.44214
503,67.32713,67.32713
504,69.3422,69.3422
505,65.16382,65.16382
506,63.6478,63.6478
507,66.63877,66.63877
508,62.43649,62.43649
509,66.93517,66.93517
510,68.73357,68.73357
511,66.34663,66.34663
512,67.71941,67.71941
513,65.08947,65.08947
514,65.97676,65.97676
515,65.6028,65.6028
516,64.78197,64.78197
517,67.84613,67.84613
518,67.62174,67.62174
519,64.25618,64.25618
520,64.38436,64.38436
521,65.76884,65.76884
522,64.15665,64.15665
523,64.18291,64.18291
524,68.46693,68.46693
525,69.71404,69.71404
526,68.56895,68.56895
527,67.47727,67.47727
528,69.72274,69.72274
529,67.93197,67.93197
530,66.7195,114.546
531,66.68743,114.514
532,67.28976,115.1163
533,69.81767,117.6442
534,70.12632,117.9528
535,67.61802,115.4445
536,69.86317,117.6897
537,70.5249,118.3514
538,67.54627,115.3728
539,67.3162,115.1427
540,70.04343,117.87
541,69.09143,116.918
542,69.60891,117.4354
543,64.56629,112.3928
544,65.81339,113.6399
545,67.49284,115.3194
546,64.92619,112.7527
547,67.8408,115.6673
548,64.98689,112.8134
549,64.56443,112.391
550,65.81156,113.6381
551,67.44588,115.2724
552,67.87922,115.7057
553,64.72155,112.5481
554,66.14998,113.9765
555,64.80671,112.6332
556,66.20088,114.0274
557,64.04944,111.876
558,64.83413,112.6607
559,66.37416,114.2007
560,65.81022,113.6367
561,65.78378,113.6103
562,67.88289,115.7094
563,66.91116,66.91116
564,65.99506,65.99506
565,65.33768,65.33768
566,67.18315,67.18315
567,65.34939,65.34939
568,67.20746,67.20746
569,66.1378,66.1378
570,66.71174,66.71174
571,67.66236,67.66236
572,66.31114,66.31114
573,64.72527,64.72527
574,66.00756,66.00756
575,65.45467,65.45467
576,64.46569,64.46569
577,66.46722,66.46722
578,67.60891,67.60891
579,64.77769,64.77769
580,64.36423,64.36423
581,67.30713,67.30713
582,66.19731,66.19731
583,66.20744,66.20744
584,64.26358,64.26358
585,64.60306,64.60306
586,67.01616,67.01616
587,66.72315,66.72315
588,66.14059,66.14059
589,67.46548,67.46548
590,67.42288,67.42288
591,64.45626,64.45626
592,66.39128,66.39128
593,65.22245,65.22245
594,65.11667,65.11667
595,66.33238,66.33238
596,66.67487,66.67487
597,66.20237,66.20237
598,66.66068,66.66068
599,64.8923,64.8923
600,67.75108,67.75108
601,66.32641,66.32641
602,64.73914,64.73914
603,65.21458,65.21458
604,67.02918,67.02918
605,65.87855,65.87855
606,64.36392,64.36392
607,65.60981,65.60981
608,65.94233,65.94233
609,65.62009,65.62009
610,66.56446,66.56446
611,64.36201,64.36201
612,68.39512,68.39512
613,67.80106,67.80106
614,68.40361,68.40361
615,69.42753,69.42753
616,69.00067,69.00067
617,67.6226,67.6226
618,69.77863,69.77863
619,69.02749,69.02749
620,70.66786,70.66786
621,71.47248,71.47248
622,69.12277,69.12277
623,75.08846,75.08846
624,71.24454,71.24454
625,72.45654,72.45654
626,74.48376,74.48376
627,71.48708,71.48708
628,73.64995,73.64995
629,68.37957,68.37957
630,69.76307,69.76307
631,68.78782,68.78782
632,68.57046,68.57046
633,71.23894,71.23894
634,71.60549,71.60549
635,70.50945,70.50945
636,69.3247,69.3247
637,64.98095,64.98095
638,66.69969,66.69969
639,66.51742,66.51742
640,64.69139,64.69139
641,64.1835,64.1835
642,65.41312,65.41312
643,67.09717,67.09717
644,67.9407,67.9407
645,65.99024,65.99024
646,66.53407,66.53407
647,66.62809,66.62809
648,68.25643,68.25643
649,68.51251,68.51251
650,68.0342,68.0342
651,68.94293,68.94293
652,65.8873,65.8873
653,67.12235,67.12235
654,67.55695,67.55695
655,67.19521,67.19521
656,67.90435,67.90435
657,64.56477,64.56477
658,64.13501,64.13501
659,67.93043,67.93043
660,64.19569,64.19569
661,64.70007,64.70007
662,64.66547,64.66547
663,64.45258,64.45258
664,64.77426,64.77426
665,67.32394,67.32394
666,67.23225,67.23225
667,66.97257,66.97257
668,64.78326,64.78326
669,66.05746,66.05746
670,67.36311,67.36311
671,67.05125,67.05125
672,65.50961,65.50961
673,64.8709,64.8709
674,65.80418,65.80418
675,65.8673,65.8673
676,64.17815,64.17815
677,67.70098,67.70098
678,64.83889,64.83889
679,64.80775,64.80775
680,67.33063,67.33063
681,67.83116,67.83116
682,64.18626,64.18626
683,67.683,67.683
684,64.07847,64.07847
685,66.81495,66.81495
686,67.3844,67.3844
687,64.93133,64.93133
688,65.84196,65.84196
689,67.11543,67.11543
690,67.30875,67.30875
691,65.41985,65.41985
692,67.90422,67.90422
693,67.53511,67.53511
694,66.35963,66.35963
695,67.68576,67.68576
696,64.2743,64.2743
697,64.71489,64.71489
698,65.96607,65.96607
699,64.90917,64.90917
700,66.29108,66.29108
701,64.83483,64.83483
702,66.64083,66.64083
703,64.52014,64.52014
704,65.98204,65.98204
705,67.38607,67.38607
706,66.70542,66.70542
707,65.51274,65.51274
708,66.93705,66.93705
709,64.65345,64.65345
710,67.78314,67.78314
711,67.66308,67.66308
712,65.03909,65.03909
713,64.24308,64.24308
714,66.48464,66.48464
715,64.21122,64.21122
716,66.08967,66.08967
717,64.8359,64.8359
718,64.90227,64.90227
719,67.6498,67.6498
720,64.03717,64.03717
721,66.45798,66.45798
722,65.91335,65.91335
723,65.28817,65.28817
724,66.02029,66.02029
725,66.11071,66.11071
726,65.60119,65.60119
727,65.68687,65.68687
728,67.02039,67.02039
729,67.11332,67.11332
730,68.38092,68.38092
731,69.20052,69.20052
732,69.30044,69.30044
733,68.87244,68.87244
734,67.06748,67.06748
735,68.18941,68.18941
736,69.5506,69.5506
737,69.55063,69.55063
738,68.09925,68.09925
739,70.65211,70.65211
740,70.27945,70.27945
741,67.05599,67.05599
742,69.85649,69.85649
743,67.91896,67.91896
744,65.89239,65.89239
745,67.66211,67.66211
746,66.04144,66.04144
747,64.21167,64.21167
748,65.42,65.42
749,64.98783,64.98783
750,65.86949,65.86949
751,67.73741,67.73741
752,66.5793,66.5793
753,64.36408,64.36408
754,65.28433,65.28433
755,65.08538,65.08538
756,66.16577,66.16577
757,67.22285,67.22285
758,64.62396,64.62396
759,67.3275,67.3275
760,65.42936,65.42936
761,65.70469,65.70469
762,71.08554,71.08554
763,70.61519,70.61519
764,70.76543,70.76543
765,69.30109,69.30109
766,68.44303,68.44303
767,67.604,67.604
768,70.59191,70.59191
769,68.33462,68.33462
770,66.02282,66.02282
771,64.16846,64.16846
772,66.06111,66.06111
773,67.59342,67.59342
774,64.05013,64.05013
775,67.41917,67.41917
776,64.82254,64.82254
777,65.04503,65.04503
778,67.95658,67.95658
779,67.65228,67.65228
780,64.193,64.193
781,66.49474,66.49474
782,67.82548,67.82548
783,67.81196,67.81196
784,65.67252,65.67252
785,66.14522,66.14522
786,64.8581,64.8581
787,66.03538,66.03538
788,65.2197,65.2197
789,64.9206,64.9206
790,65.83045,65.83045
791,66.46932,66.46932
792,65.56209,65.56209
793,66.21527,66.21527
794,66.51124,66.51124
795,64.49556,64.49556
796,66.22614,66.22614
797,66.08443,66.08443
798,64.96263,64.96263
799,67.19293,67.19293
800,64.31076,64.31076
801,64.90684,64.90684
802,65.93145,65.93145
803,66.90749,66.90749
804,64.41356,64.41356
805,67.94249,67.94249
806,66.59549,66.59549
807,70.34358,70.34358
808,71.78005,71.78005
809,71.55733,111.9899
810,71.13806,111.5707
811,69.90121,110.3338
812,71.35537,111.788
813,73.38902,113.8216
814,71.88442,112.317
815,71.2437,111.6763
816,71.01953,111.4522
817,71.57747,112.0101
818,76.94781,117.3804
819,71.10491,111.5375
820,72.24514,112.6778
821,73.58693,114.0196
822,70.84196,111.2746
823,72.06646,112.4991
824,71.15401,111.5866
825,69.95514,110.3878
826,71.26612,111.6987
827,71.6123,112.0449
828,69.9702,110.4028
829,68.91991,109.3525
830,68.58121,109.0138
831,66.64863,107.0812
832,71.69232,112.1249
833,72.13368,112.5663
834,74.12023,114.5529
835,75.73281,116.1654
836,71.28034,111.713
837,71.9288,112.3614
838,73.17766,113.6103
839,66.29334,106.726
840,70.28878,110.7214
841,73.2812,113.7138
842,70.81091,111.2435
843,70.26781,110.7004
844,71.81745,112.2501
845,73.20875,113.6414
846,65.78289,106.2155
847,71.56724,111.9999
848,71.73703,71.73703
849,65.9243,65.9243
850,68.94493,68.94493
851,68.70984,68.70984
852,63.94203,63.94203
853,65.43399,65.43399
854,64.64042,64.64042
855,64.54729,64.54729
856,65.31462,65.31462
857,64.39079,64.39079
858,62.03593,62.03593
859,65.19181,65.19181
860,63.49446,63.49446
861,68.83834,68.83834
862,63.142,63.142
863,63.31325,63.31325
864,66.20393,66.20393
865,62.47315,62.47315
866,64.565,64.565
867,64.07811,64.07811
868,68.80526,68.80526
869,63.81747,63.81747
870,64.16694,64.16694
871,65.20866,65.20866
872,69.66401,69.66401
873,63.61638,63.61638
874,69.63906,69.63906
875,64.99732,64.99732
876,63.29457,63.29457
877,67.85428,67.85428
878,64.14789,64.14789
879,64.62322,64.62322
880,67.28997,67.28997
881,68.97709,68.97709
882,65.84111,65.84111
883,64.23981,64.23981
884,67.34077,67.34077
885,67.16691,67.16691
886,63.13615,63.13615
887,63.20992,63.20992
888,66.93855,66.93855
889,62.14469,62.14469
890,68.30314,68.30314
891,66.92431,66.92431
892,65.03874,65.03874
893,67.6039,67.6039
894,67.68292,67.68292
895,66.16435,66.16435
896,63.62692,63.62692
897,64.25608,64.25608
898,62.21737,62.21737
899,69.41656,69.41656
900,64.52384,64.52384
901,68.3914,68.3914
902,64.71444,64.71444
903,65.54827,65.54827
904,65.88616,65.88616
905,66.4675,66.4675
906,67.50467,67.50467
907,67.13158,67.13158
908,69.79848,69.79848
909,67.03572,67.03572
910,69.20486,69.20486
911,69.63824,69.63824
912,68.74424,68.74424
913,68.00149,68.00149
914,66.84377,66.84377
915,64.22592,64.22592
916,63.07886,63.07886
917,63.84388,63.84388
918,67.19118,67.19118
919,63.7211,63.7211
920,68.53487,68.53487
921,65.93624,65.93624
922,69.18483,69.18483
923,63.58069,63.58069
924,63.20867,63.20867
925,64.52814,64.52814
926,67.92712,67.92712
927,69.01012,69.01012
928,69.81663,69.81663
929,68.43802,68.43802
930,62.12194,62.12194
931,64.33896,64.33896
932,62.38663,62.38663
933,63.14797,63.14797
934,62.78721,62.78721
935,67.64735,67.64735
936,69.3499,69.3499
937,68.33737,68.33737
938,67.07706,67.07706
939,62.62523,62.62523
940,66.3522,66.3522
941,69.84131,69.84131
942,69.18159,69.18159
943,63.87055,63.87055
944,69.23631,69.23631
945,64.75184,64.75184
946,66.71324,66.71324
947,64.00893,64.00893
948,67.7637,67.7637
949,65.21567,65.21567
950,65.86298,65.86298
951,65.13444,65.13444
952,65.19214,65.19214
953,65.74759,65.74759
954,65.5482,65.5482
955,64.94918,64.94918
956,66.62461,66.62461
957,64.98966,64.98966
958,67.70877,67.70877
959,64.80869,64.80869
960,64.72857,64.72857
961,64.13273,64.13273
962,64.18106,64.18106
963,66.52044,66.52044
964,64.88164,64.88164
965,64.4747,64.4747
966,64.7162,64.7162
967,64.61118,64.61118
968,64.87973,64.87973
969,64.94498,64.94498
970,65.60209,65.60209
971,66.47085,66.47085
972,68.66232,68.66232
973,67.4236,67.4236
974,70.23106,70.23106
975,68.00952,68.00952
976,69.6536,69.6536
977,68.91843,68.91843
978,70.90738,70.90738
979,69.33923,69.33923
980,71.8452,71.8452
981,70.28097,70.28097
982,73.95808,73.95808
983,70.32759,70.32759
984,73.82559,73.82559
985,71.7887,71.7887
986,72.74217,72.74217
987,73.57656,73.57656
988,67.85263,67.85263
989,68.40839,68.40839
990,67.63739,67.63739
991,67.69449,67.69449
992,67.50653,67.50653
993,69.83226,69.83226
994,69.49567,69.49567
995,70.33001,70.33001
996,69.33423,69.33423
997,68.53998,68.53998
998,65.4698,65.4698
999,64.84159,64.84159
1000,64.71738,64.71738
