Temps(ms),Voie3,Voie4
Taken from test0011
328410.0,12.0,13
328420.0,9.0,12
328430.0,12.0,13
328440.0,13.0,13
328450.0,12.0,13
328460.0,12.0,13
328470.0,11.0,13
328480.0,9.0,12
328490.0,11.0,12
328500.0,12.0,13
328510.0,12.0,13
328520.0,11.0,13
328530.0,9.0,13
328540.0,12.0,13
328550.0,10.0,12
328560.0,11.0,12
328570.0,15.0,12
328580.0,12.0,13
328590.0,12.0,12
328600.0,12.0,13
328610.0,11.0,12
328620.0,8.0,12
328630.0,11.0,13
328640.0,12.0,12
328650.0,12.0,12
328660.0,9.0,12
328670.0,12.0,13
328680.0,11.0,12
328690.0,11.0,12
328700.0,12.0,13
328710.0,12.0,12
328720.0,11.0,13
328730.0,12.0,12
328740.0,12.0,12
328750.0,12.0,13
328760.0,12.0,13
328770.0,12.0,13
328780.0,12.0,13
328790.0,12.0,12
328800.0,11.0,12
328810.0,12.0,13
328820.0,11.0,13
328830.0,10.0,12
328840.0,11.0,13
328850.0,11.0,12
328860.0,11.0,12
328870.0,11.0,12
328880.0,10.0,13
328890.0,12.0,12
328900.0,11.0,13
328910.0,12.0,12
328920.0,12.0,13
328930.0,11.0,13
328940.0,12.0,13
328950.0,12.0,12
328960.0,11.0,13
328970.0,12.0,13
328980.0,12.0,12
328990.0,13.0,13
329000.0,14.0,13
329010.0,13.0,12
329020.0,12.0,13
329030.0,12.0,12
329040.0,13.0,12
329050.0,9.0,13
329060.0,12.0,12
329070.0,11.0,12
329080.0,9.0,12
329090.0,12.0,12
329100.0,9.0,12
329110.0,12.0,12
329120.0,9.0,13
329130.0,11.0,12
329140.0,11.0,13
329150.0,11.0,13
329160.0,12.0,13
329170.0,10.0,12
329180.0,12.0,12
329190.0,11.0,13
329200.0,12.0,13
329210.0,12.0,12
329220.0,10.0,13
329230.0,10.0,13
329240.0,12.0,13
329250.0,12.0,13
329260.0,9.0,12
329270.0,12.0,13
329280.0,11.0,13
329290.0,11.0,13
329300.0,10.0,13
329310.0,9.0,13
329320.0,12.0,12
329330.0,12.0,13
329340.0,12.0,13
329350.0,12.0,12
329360.0,11.0,12
329370.0,12.0,12
329380.0,12.0,12
329390.0,13.0,13
329400.0,12.0,13
329410.0,11.0,13
329420.0,10.0,12
329430.0,10.0,13
329440.0,11.0,13
329450.0,11.0,12
329460.0,11.0,12
329470.0,9.0,13
329480.0,11.0,13
329490.0,12.0,12
329500.0,12.0,13
329510.0,11.0,12
329520.0,12.0,12
329530.0,12.0,12
329540.0,12.0,13
329550.0,13.0,13
329560.0,11.0,13
329570.0,13.0,13
329580.0,11.0,13
329590.0,13.0,13
329600.0,11.0,13
329610.0,11.0,12
329620.0,11.0,13
329630.0,11.0,12
329640.0,11.0,12
329650.0,12.0,12
329660.0,13.0,13
329670.0,12.0,12
329680.0,11.0,13
329690.0,13.0,12
329700.0,12.0,13
329710.0,12.0,13
329720.0,12.0,12
329730.0,12.0,12
329740.0,10.0,12
329750.0,10.0,12
329760.0,12.0,13
329770.0,11.0,13
329780.0,13.0,13
329790.0,12.0,13
329800.0,12.0,12
329810.0,11.0,13
329820.0,10.0,13
329830.0,11.0,12
329840.0,11.0,12
329850.0,11.0,12
329860.0,12.0,13
329870.0,10.0,13
329880.0,12.0,13
329890.0,9.0,13
329900.0,9.0,12
329910.0,11.0,13
329920.0,13.0,12
329930.0,10.0,12
329940.0,12.0,12
329950.0,9.0,13
329960.0,11.0,13
329970.0,10.0,12
329980.0,10.0,13
329990.0,12.0,13
330000.0,10.0,13
330010.0,12.0,13
330020.0,9.0,13
330030.0,12.0,13
330040.0,11.0,12
330050.0,10.0,12
330060.0,14.0,12
330070.0,13.0,12
330080.0,12.0,13
330090.0,12.0,13
330100.0,11.0,13
330110.0,11.0,13
330120.0,11.0,12
330130.0,11.0,13
330140.0,12.0,13
330150.0,13.0,12
330160.0,12.0,12
330170.0,10.0,13
330180.0,12.0,13
330190.0,10.0,12
330200.0,12.0,13
330210.0,13.0,13
330220.0,12.0,12
330230.0,12.0,12
330240.0,11.0,12
330250.0,11.0,12
330260.0,12.0,13
330270.0,12.0,13
330280.0,11.0,13
330290.0,12.0,13
330300.0,12.0,12
330310.0,12.0,13
330320.0,11.0,12
330330.0,10.0,13
330340.0,13.0,13
330350.0,12.0,12
330360.0,12.0,13
330370.0,12.0,13
330380.0,11.0,12
330390.0,13.0,13
330400.0,12.0,13
330410.0,11.0,13
330420.0,11.0,13
330430.0,12.0,12
330440.0,7.0,12
330450.0,10.0,13
330460.0,13.0,12
330470.0,11.0,12
330480.0,10.0,12
330490.0,12.0,12
330500.0,12.0,12
330510.0,12.0,12
330520.0,12.0,13
330530.0,12.0,13
330540.0,10.0,13
330550.0,13.0,13
330560.0,12.0,12
330570.0,10.0,12
330580.0,11.0,12
330590.0,11.0,12
330600.0,16.0,12
330610.0,11.0,12
330620.0,14.0,12
330630.0,10.0,13
330640.0,11.0,12
330650.0,12.0,11
330660.0,12.0,12
330670.0,13.0,12
330680.0,11.0,12
330690.0,13.0,12
330700.0,10.0,12
330710.0,11.0,13
330720.0,10.0,13
330730.0,9.0,12
330740.0,14.0,12
330750.0,11.0,13
330760.0,11.0,12
330770.0,12.0,12
330780.0,11.0,13
330790.0,12.0,13
330800.0,12.0,13
330810.0,12.0,12
330820.0,12.0,13
330830.0,11.0,13
330840.0,11.0,13
330850.0,12.0,13
330860.0,13.0,13
330870.0,13.0,12
330880.0,12.0,13
330890.0,10.0,13
330900.0,9.0,12
330910.0,9.0,12
330920.0,13.0,13
330930.0,10.0,13
330940.0,13.0,12
330950.0,12.0,13
330960.0,11.0,13
330970.0,12.0,12
330980.0,9.0,12
330990.0,11.0,13
331000.0,10.0,13
331010.0,12.0,13
331020.0,11.0,13
331030.0,11.0,13
331040.0,11.0,12
331050.0,12.0,12
331060.0,12.0,13
331070.0,12.0,13
331080.0,11.0,13
331090.0,12.0,13
331100.0,12.0,12
331110.0,12.0,13
331120.0,12.0,13
331130.0,10.0,13
331140.0,13.0,12
331150.0,12.0,13
331160.0,10.0,13
331170.0,13.0,12
331180.0,13.0,12
331190.0,12.0,12
331200.0,12.0,13
331210.0,12.0,12
331220.0,12.0,12
331230.0,11.0,12
331240.0,13.0,12
331250.0,11.0,13
331260.0,11.0,13
331270.0,12.0,13
331280.0,11.0,13
331290.0,9.0,13
331300.0,12.0,13
331310.0,12.0,13
331320.0,10.0,12
331330.0,11.0,12
331340.0,12.0,13
331350.0,12.0,11
331360.0,12.0,13
331370.0,12.0,12
331380.0,11.0,12
331390.0,11.0,12
331400.0,12.0,13
331410.0,12.0,13
331420.0,10.0,12
331430.0,11.0,13
331440.0,12.0,13
331450.0,11.0,13
331460.0,13.0,12
331470.0,12.0,12
331480.0,11.0,13
331490.0,12.0,12
331500.0,11.0,12
331510.0,11.0,12
331520.0,10.0,12
331530.0,10.0,13
331540.0,12.0,13
331550.0,11.0,12
331560.0,11.0,13
331570.0,12.0,13
331580.0,11.0,13
331590.0,14.0,13
331600.0,13.0,13
331610.0,10.0,13
331620.0,9.0,13
331630.0,12.0,12
331640.0,10.0,13
331650.0,11.0,13
331660.0,12.0,13
331670.0,11.0,12
331680.0,12.0,13
331690.0,12.0,12
331700.0,12.0,12
331710.0,12.0,13
331720.0,10.0,13
331730.0,11.0,12
331740.0,12.0,13
331750.0,14.0,13
331760.0,12.0,12
331770.0,12.0,13
331780.0,12.0,13
331790.0,10.0,13
331800.0,11.0,13
331810.0,12.0,13
331820.0,13.0,13
331830.0,12.0,12
331840.0,12.0,12
331850.0,12.0,13
331860.0,12.0,13
331870.0,16.0,13
331880.0,11.0,12
331890.0,11.0,12
331900.0,11.0,12
331910.0,9.0,12
331920.0,11.0,13
331930.0,11.0,13
331940.0,9.0,12
331950.0,12.0,13
331960.0,11.0,13
331970.0,10.0,12
331980.0,13.0,13
331990.0,11.0,12
332000.0,11.0,12
332010.0,9.0,13
332020.0,11.0,13
332030.0,12.0,13
332040.0,9.0,13
332050.0,11.0,13
332060.0,14.0,12
332070.0,12.0,13
332080.0,12.0,13
332090.0,11.0,13
332100.0,10.0,13
332110.0,12.0,13
332120.0,8.0,13
332130.0,10.0,13
332140.0,10.0,12
332150.0,12.0,12
332160.0,12.0,13
332170.0,12.0,13
332180.0,11.0,13
332190.0,11.0,13
332200.0,11.0,13
332210.0,12.0,12
332220.0,10.0,12
332230.0,11.0,13
332240.0,12.0,13
332250.0,12.0,13
332260.0,12.0,12
332270.0,11.0,12
332280.0,11.0,12
332290.0,9.0,12
332300.0,13.0,13
332310.0,12.0,12
332320.0,11.0,13
332330.0,10.0,12
332340.0,13.0,12
332350.0,12.0,12
332360.0,12.0,12
332370.0,10.0,12
332380.0,10.0,12
332390.0,11.0,12
332400.0,12.0,12
332410.0,11.0,12
332420.0,11.0,12
332430.0,12.0,12
332440.0,13.0,12
332450.0,12.0,12
332460.0,12.0,12
332470.0,12.0,12
332480.0,13.0,11
332490.0,10.0,12
332500.0,12.0,13
332510.0,12.0,12
332520.0,10.0,13
332530.0,11.0,13
332540.0,12.0,12
332550.0,11.0,12
332560.0,12.0,13
332570.0,10.0,13
332580.0,14.0,12
332590.0,10.0,13
332600.0,11.0,12
332610.0,11.0,13
332620.0,12.0,12
332630.0,13.0,13
332640.0,13.0,12
332650.0,10.0,12
332660.0,10.0,12
332670.0,10.0,13
332680.0,12.0,13
332690.0,12.0,12
332700.0,11.0,13
332710.0,10.0,12
332720.0,10.0,12
332730.0,13.0,13
332740.0,11.0,13
332750.0,12.0,13
332760.0,12.0,13
332770.0,12.0,13
332780.0,12.0,13
332790.0,11.0,13
332800.0,12.0,13
332810.0,11.0,13
332820.0,11.0,13
332830.0,12.0,13
332840.0,13.0,13
332850.0,10.0,13
332860.0,10.0,13
332870.0,12.0,12
332880.0,13.0,13
332890.0,12.0,13
332900.0,10.0,13
332910.0,11.0,13
332920.0,9.0,13
332930.0,12.0,13
332940.0,12.0,12
332950.0,11.0,12
332960.0,10.0,12
332970.0,9.0,13
332980.0,11.0,12
332990.0,10.0,13
333000.0,13.0,12
333010.0,9.0,13
333020.0,10.0,12
333030.0,13.0,13
333040.0,10.0,12
333050.0,12.0,13
333060.0,12.0,12
333070.0,11.0,12
333080.0,12.0,12
333090.0,11.0,13
333100.0,12.0,12
333110.0,12.0,12
333120.0,12.0,12
333130.0,12.0,12
333140.0,10.0,13
333150.0,12.0,12
333160.0,12.0,13
333170.0,12.0,12
333180.0,12.0,12
333190.0,13.0,13
333200.0,12.0,13
333210.0,10.0,12
333220.0,12.0,12
333230.0,10.0,12
333240.0,9.0,12
333250.0,12.0,12
333260.0,13.0,12
333270.0,12.0,13
333280.0,12.0,13
333290.0,11.0,13
333300.0,13.0,13
333310.0,11.0,12
333320.0,11.0,13
333330.0,10.0,12
333340.0,11.0,12
333350.0,13.0,12
333360.0,12.0,13
333370.0,12.0,13
333380.0,9.0,12
333390.0,12.0,12
333400.0,11.0,13
333410.0,10.0,13
333420.0,12.0,13
333430.0,12.0,13
333440.0,12.0,12
333450.0,13.0,12
333460.0,10.0,13
333470.0,13.0,13
333480.0,12.0,12
333490.0,12.0,12
333500.0,12.0,13
333510.0,12.0,12
333520.0,9.0,12
333530.0,11.0,12
333540.0,9.0,13
333550.0,12.0,12
333560.0,11.0,13
333570.0,13.0,13
333580.0,10.0,12
333590.0,10.0,12
333600.0,9.0,12
333610.0,11.0,13
333620.0,12.0,12
333630.0,12.0,13
333640.0,12.0,13
333650.0,12.0,12
333660.0,13.0,13
333670.0,11.0,13
333680.0,12.0,13
333690.0,11.0,12
333700.0,12.0,12
333710.0,11.0,12
333720.0,10.0,12
333730.0,11.0,13
333740.0,8.0,12
333750.0,12.0,12
333760.0,10.0,12
333770.0,12.0,13
333780.0,11.0,13
333790.0,11.0,12
333800.0,12.0,12
333810.0,12.0,13
333820.0,12.0,13
333830.0,10.0,13
333840.0,13.0,13
333850.0,12.0,13
333860.0,10.0,13
333870.0,13.0,12
333880.0,12.0,12
333890.0,13.0,12
333900.0,13.0,13
333910.0,12.0,13
333920.0,12.0,13
333930.0,12.0,13
333940.0,9.0,12
333950.0,10.0,12
333960.0,11.0,13
333970.0,10.0,13
333980.0,11.0,13
333990.0,11.0,12
334000.0,12.0,13
334010.0,12.0,13
334020.0,14.0,13
334030.0,9.0,12
334040.0,12.0,12
334050.0,13.0,13
334060.0,10.0,13
334070.0,13.0,13
334080.0,12.0,12
334090.0,11.0,13
334100.0,12.0,13
334110.0,12.0,13
334120.0,10.0,13
334130.0,12.0,13
334140.0,12.0,13
334150.0,11.0,13
334160.0,12.0,12
334170.0,10.0,12
334180.0,12.0,13
334190.0,10.0,12
334200.0,12.0,13
334210.0,11.0,12
334220.0,11.0,13
334230.0,10.0,12
334240.0,12.0,12
334250.0,12.0,12
334260.0,12.0,12
334270.0,13.0,13
334280.0,11.0,13
334290.0,10.0,13
334300.0,12.0,13
334310.0,12.0,13
334320.0,12.0,13
334330.0,11.0,13
334340.0,11.0,13
334350.0,12.0,13
334360.0,10.0,13
334370.0,12.0,13
334380.0,13.0,13
334390.0,11.0,12
334400.0,12.0,13
334410.0,11.0,12
334420.0,10.0,13
334430.0,11.0,12
334440.0,13.0,12
334450.0,12.0,12
334460.0,12.0,13
334470.0,9.0,12
334480.0,11.0,13
334490.0,11.0,12
334500.0,11.0,13
334510.0,12.0,13
334520.0,13.0,12
334530.0,12.0,12
334540.0,12.0,13
334550.0,12.0,12
334560.0,12.0,13
334570.0,11.0,13
334580.0,10.0,13
334590.0,11.0,12
334600.0,12.0,12
334610.0,12.0,12
334620.0,12.0,13
334630.0,11.0,13
334640.0,12.0,12
334650.0,11.0,12
334660.0,12.0,13
334670.0,12.0,12
334680.0,8.0,12
334690.0,10.0,13
334700.0,12.0,13
334710.0,11.0,13
334720.0,12.0,12
334730.0,13.0,13
334740.0,13.0,12
334750.0,13.0,13
334760.0,11.0,12
334770.0,12.0,13
334780.0,10.0,12
334790.0,12.0,12
334800.0,12.0,13
334810.0,12.0,13
334820.0,11.0,12
334830.0,12.0,13
334840.0,12.0,13
334850.0,16.0,13
334860.0,12.0,12
334870.0,14.0,12
334880.0,13.0,13
334890.0,11.0,13
334900.0,12.0,13
334910.0,12.0,12
334920.0,12.0,12
334930.0,10.0,13
334940.0,13.0,13
334950.0,12.0,13
334960.0,11.0,13
334970.0,12.0,13
334980.0,13.0,13
334990.0,10.0,12
335000.0,11.0,13
335010.0,11.0,13
335020.0,12.0,13
335030.0,10.0,13
335040.0,12.0,13
335050.0,13.0,13
335060.0,12.0,13
335070.0,10.0,13
335080.0,11.0,12
335090.0,12.0,13
335100.0,10.0,12
335110.0,11.0,13
335120.0,11.0,13
335130.0,12.0,13
335140.0,12.0,13
335150.0,12.0,12
335160.0,12.0,13
335170.0,11.0,12
335180.0,11.0,12
335190.0,14.0,13
335200.0,10.0,12
335210.0,12.0,12
335220.0,12.0,12
335230.0,11.0,13
335240.0,11.0,13
335250.0,10.0,13
335260.0,12.0,13
335270.0,13.0,12
335280.0,10.0,13
335290.0,12.0,14
335300.0,12.0,13
335310.0,12.0,13
335320.0,11.0,13
335330.0,11.0,13
335340.0,12.0,12
335350.0,12.0,13
335360.0,12.0,13
335370.0,11.0,13
335380.0,13.0,12
335390.0,11.0,12
335400.0,13.0,12
335410.0,13.0,12
335420.0,12.0,12
335430.0,12.0,12
335440.0,11.0,13
335450.0,9.0,13
335460.0,9.0,13
335470.0,11.0,13
335480.0,10.0,13
335490.0,12.0,13
335500.0,12.0,13
335510.0,9.0,12
335520.0,12.0,12
335530.0,10.0,12
335540.0,12.0,12
335550.0,12.0,12
335560.0,12.0,13
335570.0,12.0,13
335580.0,13.0,12
335590.0,13.0,13
335600.0,11.0,13
335610.0,11.0,12
335620.0,10.0,12
335630.0,13.0,13
335640.0,11.0,12
335650.0,12.0,12
335660.0,11.0,13
335670.0,11.0,13
335680.0,12.0,13
335690.0,12.0,13
335700.0,10.0,12
335710.0,13.0,13
335720.0,12.0,12
335730.0,12.0,12
335740.0,10.0,12
335750.0,12.0,12
335760.0,11.0,12
335770.0,12.0,13
335780.0,11.0,12
335790.0,11.0,13
335800.0,12.0,12
335810.0,11.0,13
335820.0,12.0,13
335830.0,12.0,12
335840.0,9.0,13
335850.0,9.0,12
335860.0,10.0,13
335870.0,11.0,13
335880.0,12.0,12
335890.0,12.0,12
335900.0,10.0,12
335910.0,10.0,13
335920.0,13.0,12
335930.0,12.0,12
335940.0,8.0,12
335950.0,11.0,12
335960.0,12.0,12
335970.0,12.0,12
335980.0,11.0,13
335990.0,12.0,13
336000.0,12.0,13
336010.0,11.0,12
336020.0,12.0,13
336030.0,12.0,13
336040.0,11.0,12
336050.0,11.0,13
336060.0,12.0,12
336070.0,10.0,12
336080.0,12.0,12
336090.0,12.0,12
336100.0,12.0,13
336110.0,12.0,13
336120.0,12.0,12
336130.0,12.0,13
336140.0,12.0,13
336150.0,9.0,13
336160.0,11.0,13
336170.0,9.0,13
336180.0,12.0,13
336190.0,12.0,12
336200.0,12.0,12
336210.0,10.0,13
336220.0,11.0,13
336230.0,11.0,13
336240.0,11.0,13
336250.0,11.0,13
336260.0,11.0,12
336270.0,11.0,13
336280.0,12.0,13
336290.0,12.0,13
336300.0,10.0,13
336310.0,12.0,13
336320.0,12.0,13
336330.0,10.0,13
336340.0,13.0,13
336350.0,13.0,13
336360.0,12.0,13
336370.0,10.0,13
336380.0,13.0,13
336390.0,10.0,13
336400.0,13.0,12
336410.0,11.0,12
336420.0,13.0,13
336430.0,10.0,13
336440.0,11.0,12
336450.0,11.0,13
336460.0,12.0,13
336470.0,9.0,13
336480.0,12.0,12
336490.0,12.0,13
336500.0,12.0,12
336510.0,10.0,13
336520.0,11.0,13
336530.0,11.0,13
336540.0,10.0,12
336550.0,14.0,12
336560.0,12.0,13
336570.0,13.0,13
336580.0,12.0,12
336590.0,11.0,12
336600.0,12.0,13
336610.0,11.0,13
336620.0,12.0,13
336630.0,13.0,12
336640.0,10.0,12
336650.0,12.0,12
336660.0,11.0,13
336670.0,13.0,12
336680.0,12.0,13
336690.0,11.0,12
336700.0,11.0,12
336710.0,10.0,13
336720.0,12.0,12
336730.0,11.0,13
336740.0,11.0,12
336750.0,11.0,13
336760.0,12.0,13
336770.0,12.0,13
336780.0,13.0,13
336790.0,9.0,12
336800.0,12.0,12
336810.0,10.0,12
336820.0,11.0,12
336830.0,10.0,12
336840.0,11.0,12
336850.0,10.0,12
336860.0,12.0,12
336870.0,12.0,12
336880.0,11.0,12
336890.0,11.0,12
336900.0,11.0,12
336910.0,13.0,12
336920.0,13.0,12
336930.0,12.0,12
336940.0,11.0,12
336950.0,12.0,13
336960.0,12.0,13
336970.0,12.0,12
336980.0,13.0,13
336990.0,12.0,13
337000.0,12.0,12
337010.0,13.0,12
337020.0,11.0,13
337030.0,10.0,12
337040.0,11.0,12
337050.0,14.0,12
337060.0,11.0,12
337070.0,12.0,12
337080.0,10.0,13
337090.0,12.0,12
337100.0,13.0,12
337110.0,12.0,13
337120.0,16.0,12
337130.0,12.0,13
337140.0,12.0,12
337150.0,12.0,12
337160.0,12.0,12
337170.0,12.0,12
337180.0,13.0,12
337190.0,11.0,13
337200.0,11.0,13
337210.0,10.0,12
337220.0,12.0,12
337230.0,12.0,12
337240.0,13.0,13
337250.0,11.0,13
337260.0,12.0,12
337270.0,11.0,13
337280.0,12.0,12
337290.0,9.0,12
337300.0,11.0,12
337310.0,11.0,13
337320.0,14.0,13
337330.0,13.0,13
337340.0,12.0,13
337350.0,10.0,13
337360.0,11.0,13
337370.0,13.0,13
337380.0,13.0,13
337390.0,10.0,12
337400.0,10.0,12
337410.0,13.0,12
337420.0,12.0,13
337430.0,13.0,13
337440.0,12.0,12
337450.0,13.0,12
337460.0,12.0,13
337470.0,12.0,12
337480.0,13.0,12
337490.0,11.0,13
337500.0,12.0,14
337510.0,12.0,13
337520.0,13.0,13
337530.0,12.0,12
337540.0,10.0,12
337550.0,11.0,13
337560.0,11.0,12
337570.0,11.0,12
337580.0,9.0,13
337590.0,12.0,12
337600.0,13.0,12
337610.0,11.0,13
337620.0,11.0,13
337630.0,10.0,13
337640.0,12.0,13
337650.0,14.0,12
337660.0,10.0,13
337670.0,12.0,13
337680.0,10.0,12
337690.0,12.0,13
337700.0,11.0,12
337710.0,12.0,12
337720.0,13.0,12
337730.0,11.0,13
337740.0,12.0,12
337750.0,12.0,12
337760.0,10.0,12
337770.0,12.0,13
337780.0,12.0,12
337790.0,11.0,12
337800.0,13.0,13
337810.0,13.0,13
337820.0,12.0,13
337830.0,10.0,13
337840.0,12.0,13
337850.0,9.0,13
337860.0,12.0,13
337870.0,10.0,13
337880.0,8.0,13
337890.0,11.0,12
337900.0,12.0,12
337910.0,11.0,13
337920.0,13.0,12
337930.0,13.0,12
337940.0,13.0,12
337950.0,12.0,13
337960.0,12.0,13
337970.0,11.0,13
337980.0,13.0,13
337990.0,12.0,13
338000.0,11.0,12
338010.0,10.0,13
338020.0,11.0,13
338030.0,12.0,12
338040.0,14.0,12
338050.0,12.0,12
338060.0,11.0,13
338070.0,12.0,13
338080.0,12.0,13
338090.0,11.0,13
338100.0,12.0,13
338110.0,11.0,13
338120.0,11.0,13
338130.0,10.0,12
338140.0,13.0,13
338150.0,10.0,13
338160.0,10.0,12
338170.0,12.0,12
338180.0,13.0,12
338190.0,9.0,13
338200.0,12.0,13
338210.0,13.0,12
338220.0,12.0,13
338230.0,12.0,12
338240.0,12.0,12
338250.0,11.0,12
338260.0,12.0,12
338270.0,11.0,12
338280.0,11.0,12
338290.0,11.0,13
338300.0,12.0,12
338310.0,12.0,13
338320.0,13.0,14
338330.0,9.0,13
338340.0,11.0,12
338350.0,13.0,12
338360.0,10.0,12
338370.0,11.0,12
338380.0,11.0,12
338390.0,11.0,11
338400.0,12.0,12
338410.0,10.0,12
338420.0,12.0,13
338430.0,10.0,12
338440.0,10.0,12
338450.0,11.0,12
338460.0,12.0,12
338470.0,12.0,13
338480.0,9.0,12
338490.0,12.0,12
338500.0,12.0,12
338510.0,10.0,13
338520.0,12.0,13
338530.0,12.0,12
338540.0,12.0,12
338550.0,12.0,13
338560.0,11.0,13
338570.0,12.0,13
338580.0,11.0,13
338590.0,10.0,12
338600.0,14.0,12
338610.0,11.0,13
338620.0,13.0,12
338630.0,13.0,13
338640.0,11.0,13
338650.0,9.0,12
338660.0,12.0,13
338670.0,12.0,12
338680.0,10.0,13
338690.0,12.0,13
338700.0,13.0,13
338710.0,11.0,13
338720.0,11.0,13
338730.0,12.0,13
338740.0,12.0,13
338750.0,13.0,13
338760.0,9.0,13
338770.0,12.0,12
338780.0,11.0,11
338790.0,11.0,13
338800.0,11.0,13
338810.0,11.0,12
338820.0,10.0,13
338830.0,11.0,13
338840.0,11.0,13
338850.0,11.0,13
338860.0,13.0,12
338870.0,13.0,12
338880.0,12.0,12
338890.0,12.0,12
338900.0,12.0,12
338910.0,12.0,12
338920.0,12.0,13
338930.0,11.0,12
338940.0,12.0,12
338950.0,11.0,13
338960.0,13.0,13
338970.0,12.0,13
338980.0,12.0,13
338990.0,12.0,13
339000.0,11.0,12
339010.0,10.0,13
339020.0,11.0,12
339030.0,14.0,12
339040.0,11.0,12
339050.0,12.0,12
339060.0,10.0,13
339070.0,10.0,13
339080.0,11.0,13
339090.0,11.0,13
339100.0,11.0,13
339110.0,9.0,12
339120.0,13.0,13
339130.0,11.0,13
339140.0,12.0,12
339150.0,14.0,12
339160.0,13.0,12
339170.0,12.0,12
339180.0,10.0,13
339190.0,11.0,13
339200.0,12.0,13
339210.0,12.0,12
339220.0,12.0,12
339230.0,10.0,13
339240.0,10.0,13
339250.0,9.0,13
339260.0,11.0,12
339270.0,14.0,12
339280.0,12.0,13
339290.0,12.0,13
339300.0,11.0,13
339310.0,10.0,13
339320.0,10.0,13
339330.0,12.0,13
339340.0,11.0,13
339350.0,11.0,13
339360.0,12.0,13
339370.0,9.0,12
339380.0,12.0,13
339390.0,12.0,12
339400.0,11.0,13
339410.0,11.0,13
339420.0,10.0,12
339430.0,12.0,13
339440.0,11.0,13
339450.0,11.0,12
339460.0,10.0,13
339470.0,12.0,12
339480.0,12.0,13
339490.0,11.0,12
339500.0,10.0,13
339510.0,11.0,13
339520.0,12.0,13
339530.0,11.0,13
339540.0,11.0,13
339550.0,12.0,13
339560.0,11.0,13
339570.0,10.0,12
339580.0,10.0,13
339590.0,11.0,12
339600.0,12.0,12
339610.0,12.0,13
339620.0,10.0,13
339630.0,12.0,13
339640.0,12.0,13
339650.0,12.0,13
339660.0,11.0,13
339670.0,12.0,13
339680.0,11.0,12
339690.0,11.0,12
339700.0,11.0,12
339710.0,12.0,13
339720.0,11.0,13
339730.0,12.0,13
339740.0,14.0,13
339750.0,10.0,12
339760.0,12.0,13
339770.0,12.0,13
339780.0,12.0,13
339790.0,8.0,13
339800.0,13.0,13
339810.0,12.0,13
339820.0,12.0,13
339830.0,11.0,13
339840.0,11.0,13
339850.0,12.0,12
339860.0,13.0,12
339870.0,12.0,13
339880.0,12.0,13
339890.0,10.0,12
339900.0,13.0,12
339910.0,12.0,13
339920.0,10.0,12
339930.0,11.0,12
339940.0,9.0,12
339950.0,12.0,13
339960.0,11.0,12
339970.0,9.0,13
339980.0,13.0,13
339990.0,14.0,13
340000.0,13.0,12
340010.0,12.0,12
340020.0,11.0,13
340030.0,12.0,12
340040.0,12.0,12
340050.0,11.0,13
340060.0,10.0,13
340070.0,12.0,13
340080.0,9.0,12
340090.0,12.0,13
340100.0,10.0,12
340110.0,9.0,12
340120.0,10.0,12
340130.0,13.0,13
340140.0,11.0,13
340150.0,11.0,13
340160.0,11.0,13
340170.0,12.0,13
340180.0,12.0,12
340190.0,12.0,13
340200.0,12.0,13
340210.0,12.0,13
340220.0,12.0,12
340230.0,12.0,12
340240.0,13.0,13
340250.0,10.0,12
340260.0,9.0,12
340270.0,10.0,13
340280.0,12.0,13
340290.0,12.0,13
340300.0,13.0,12
340310.0,11.0,13
340320.0,11.0,13
340330.0,12.0,13
340340.0,11.0,13
340350.0,11.0,13
340360.0,13.0,13
340370.0,11.0,12
340380.0,11.0,13
340390.0,12.0,12
340400.0,12.0,13
340410.0,10.0,12
340420.0,13.0,13
340430.0,8.0,13
340440.0,11.0,12
340450.0,11.0,12
340460.0,10.0,12
340470.0,12.0,12
340480.0,11.0,12
340490.0,11.0,12
340500.0,12.0,12
340510.0,12.0,13
340520.0,11.0,13
340530.0,11.0,13
340540.0,11.0,13
340550.0,12.0,12
340560.0,13.0,12
340570.0,11.0,13
340580.0,12.0,13
340590.0,10.0,13
340600.0,12.0,12
340610.0,10.0,12
340620.0,10.0,12
340630.0,10.0,12
340640.0,11.0,12
340650.0,12.0,13
340660.0,11.0,13
340670.0,12.0,13
340680.0,12.0,13
340690.0,12.0,13
340700.0,13.0,13
340710.0,12.0,13
340720.0,11.0,12
340730.0,12.0,13
340740.0,13.0,13
340750.0,11.0,13
340760.0,11.0,12
340770.0,11.0,13
340780.0,12.0,12
340790.0,10.0,13
340800.0,12.0,13
340810.0,14.0,13
340820.0,10.0,13
340830.0,12.0,12
340840.0,9.0,13
340850.0,11.0,12
340860.0,8.0,13
340870.0,13.0,13
340880.0,13.0,12
340890.0,12.0,13
340900.0,12.0,13
340910.0,12.0,13
340920.0,12.0,12
340930.0,12.0,13
340940.0,13.0,13
340950.0,12.0,13
340960.0,11.0,13
340970.0,9.0,13
340980.0,9.0,13
340990.0,11.0,13
341000.0,13.0,11
341010.0,11.0,13
341020.0,12.0,13
341030.0,12.0,13
341040.0,12.0,12
341050.0,10.0,13
341060.0,12.0,13
341070.0,14.0,13
341080.0,12.0,13
341090.0,10.0,13
341100.0,10.0,12
