Data Sets simulated by the Matlab function dataSetsGenerator,
291,66.712809
292,67.614931
293,64.670127
294,66.359483
295,65.201094
296,64.340989
297,67.562454
298,64.499629
299,66.317288
300,65.209453
301,66.394195
302,64.36056
303,67.420949
304,64.449682
305,67.479314
306,67.839966
307,66.928264
308,66.249609
309,64.570371
310,66.272121
311,65.528223
312,66.063482
313,66.814731
314,66.579577
315,65.510215
316,65.386728
317,65.409269
318,64.807074
319,67.991433
320,66.805942
321,67.664972
322,67.052878
323,64.83581
324,67.206327
325,69.344783
326,69.444442
327,67.442131
328,68.118247
329,68.687196
330,65.52865
331,67.998555
332,65.90446
333,64.958147
334,65.311395
335,65.566669
336,65.728944
337,64.057956
338,66.926262
339,66.025816
340,64.310025
341,65.580662
342,65.40207
343,64.013976
344,67.225602
345,67.65432
346,66.971337
347,64.596217
348,67.246086
349,65.672222
350,67.172163
351,67.543689
352,67.188661
353,67.485319
354,67.763954
355,64.642923
356,65.603115
357,65.098544
358,66.667631
359,66.824169
360,67.530192
361,65.633314
362,64.885753
363,64.542106
364,64.191502
365,66.368124
366,67.561444
367,66.477673
368,71.388666
369,70.133747
370,68.187545
371,68.450472
372,70.064014
373,71.092761
374,68.599409
375,70.994931
376,69.338449
377,71.055144
378,70.986076
379,74.45008
380,71.785836
381,72.682967
382,73.609117
383,74.690294
384,74.577181
385,71.984716
386,73.519435
387,74.228668
388,70.397607
389,70.880817
390,67.941852
391,66.477321
392,67.835131
393,66.558847
394,65.095972
395,66.119978
396,64.299108
397,66.046543
398,66.605957
399,64.123937
400,64.29141
401,64.455153
402,65.090838
403,66.076366
404,66.777898
405,68.088208
406,69.921474
407,66.932478
408,67.502692
409,66.316394
410,67.884139
411,67.108378
412,69.315855
413,69.60127
414,65.170498
415,66.851823
416,67.305209
417,67.806855
418,69.196246
419,68.261108
420,68.596597
421,68.549422
422,66.807632
423,68.074028
424,66.647026
425,67.942735
426,69.537546
427,67.167147
428,67.671976
429,67.065371
430,64.035286
431,67.921287
432,65.771096
433,67.564738
434,67.208669
435,66.317479
436,64.393317
437,66.632832
438,67.406534
439,65.18463
440,65.692712
441,67.905487
442,66.05134
443,67.223227
444,67.637286
445,64.252303
446,65.062173
447,67.122872
448,61.269971
449,64.698746
450,68.518352
451,62.920851
452,61.371342
453,63.137785
454,66.526854
455,62.91576
456,61.835961
457,64.035067
458,63.138917
459,63.593313
460,69.303376
461,66.610824
462,71.831683
463,69.669942
464,65.412525
465,69.539793
466,68.666425
467,68.496474
468,72.352389
469,68.741488
470,65.162844
471,71.931559
472,66.70492
473,66.51131
474,74.110498
475,65.22073
476,65.351898
477,66.965945
478,69.36704
479,63.966013
480,64.435387
481,68.21143
482,67.323254
483,68.348001
484,69.957202
485,69.851822
486,64.452638
487,65.633918
488,64.791375
489,68.546846
490,68.667402
491,69.173416
492,64.978025
493,72.478811
494,65.157476
495,66.891849
496,65.194514
497,73.137601
498,72.957139
499,71.646601
500,70.968353
501,64.887496
502,73.074143
503,68.707155
504,66.335239
505,70.18304
506,66.912424
507,68.164828
508,74.05162
509,66.484803
510,66.657704
511,65.549062
512,66.341956
513,66.676185
514,64.792014
515,66.581975
516,64.778704
517,61.87288
518,67.761776
519,70.867119
520,63.954287
521,61.24189
522,66.439531
523,67.127798
524,66.35505
525,66.256434
526,66.040468
527,68.216253
528,66.352182
529,68.625237
530,68.978198
531,64.037992
532,61.020325
533,64.399802
534,69.366604
535,65.135233
536,62.370494
537,64.718408
538,64.061807
539,64.857898
540,66.564172
541,70.980297
542,65.825581
543,68.1058
544,68.777769
545,66.012467
546,68.149008
547,61.228266
548,68.364242
549,66.310271
550,65.461045
551,69.087063
552,68.770979
553,66.571579
554,64.378485
555,68.470576
556,70.499935
557,65.95213
558,65.838259
559,69.768053
560,66.090565
561,61.748234
562,62.019622
563,70.211313
564,61.47048
565,63.897234
566,68.199685
567,68.100923
568,65.039544
569,70.201421
570,65.573857
571,67.842037
572,70.813826
573,70.421869
574,70.543035
575,70.246406
576,70.179152
577,66.833696
578,65.167657
579,67.729761
580,68.324835
581,68.437613
582,68.67758
583,65.491732
584,68.84772
585,63.27529
586,62.653666
587,66.233112
588,69.885212
589,70.45764
590,67.11541
591,66.526078
592,64.470165
593,61.678098
594,69.315297
595,62.597833
596,61.259071
597,66.885765
598,66.308183
599,69.243115
600,61.679802
601,64.598419
602,61.29747
603,61.327124
604,70.84218
605,72.367085
606,68.147576
607,71.935762
608,73.855904
609,70.4005
610,70.704314
611,67.937836
612,67.899671
613,70.044237
614,70.034375
615,66.967411
616,65.843956
617,65.402544
618,67.656267
619,66.383223
620,67.677175
621,67.248976
622,68.576142
623,67.188386
624,69.782291
625,66.855577
626,68.244671
627,69.303603
628,68.767977
629,69.535924
630,70.124345
631,70.244352
632,66.793763
633,70.175235
634,67.273607
635,67.731405
636,66.200573
637,67.351931
638,67.89733
639,66.04345
640,65.764704
641,64.16318
642,64.406591
643,64.219211
644,67.410006
645,64.95502
646,66.321809
647,67.935089
648,65.872456
649,66.701546
650,67.869385
651,65.806106
652,67.704683
653,65.544902
654,65.488142
655,66.544677
656,67.846006
657,64.201955
658,64.108562
659,65.095127
660,65.905476
661,66.188325
662,65.825976
663,66.272677
664,65.822964
665,67.880396
666,66.212448
667,66.587011
668,65.586422
669,65.850011
670,67.675637
671,67.942053
672,65.131456
673,66.563057
674,66.483743
675,64.121454
676,65.421138
677,65.303594
678,66.177763
679,66.538934
680,66.766615
681,67.407067
682,67.765927
683,66.443261
684,66.217885
685,67.177327
686,67.16561
687,66.713856
688,64.637357
689,66.985801
690,67.189579
691,67.460598
692,67.681697
693,64.54673
694,65.303436
695,65.293133
696,65.832856
697,65.915521
698,65.868123
699,65.223068
700,65.194876
701,67.584299
702,67.580088
703,64.48631
704,67.781044
705,65.675851
706,65.621406
707,67.224575
708,66.289365
709,65.930324
710,67.768713
711,69.739492
712,69.618579
713,70.710842
714,68.873169
715,68.205243
716,69.725755
717,68.855705
718,67.630508
719,70.24045
720,68.346903
721,68.475585
722,70.156796
723,69.762561
724,70.130877
725,69.623198
726,69.956218
727,71.360228
728,68.101741
729,67.950445
730,70.477202
731,69.406837
732,69.14339
733,71.443011
734,71.136736
735,73.573265
736,71.757391
737,73.677128
738,71.556206
739,71.997391
740,72.830513
741,67.572269
742,69.181145
743,70.130829
744,67.103319
745,65.916195
746,65.642764
747,66.92389
748,67.576132
749,64.524986
750,67.353252
751,64.773209
752,64.222208
753,67.809469
754,67.628194
755,66.132219
756,64.082569
757,68.49488
758,69.67643
759,68.406009
760,70.226689
761,67.130537
762,68.638616
763,69.403559
764,68.44866
765,67.02054
766,68.045072
767,68.34755
768,66.851072
769,68.300199
770,67.183729
771,68.535667
772,67.499633
773,67.250488
774,66.9845
775,66.441276
776,67.081709
777,66.357679
778,64.97679
779,64.246502
780,67.86093
781,66.114592
782,66.637922
783,67.67787
784,64.501094
785,67.947873
786,64.261926
787,64.782977
788,65.512692
789,64.41467
790,66.934423
791,64.25261
792,65.169046
793,65.296963
794,66.534233
795,65.337025
796,65.444832
797,66.498731
798,65.472268
799,66.734531
800,66.242475
801,66.91535
802,64.04082
803,64.616564
804,66.993004
805,65.06087
806,67.83885
807,66.636973
808,66.913924
809,64.981916
810,64.698156
811,64.792044
812,67.913592
813,65.196575
814,64.131635
815,64.13867
816,64.995663
817,67.074662
818,66.912773
819,67.900834
820,65.679952
821,65.198539
822,65.778532
823,65.588879
824,64.768391
825,64.845353
826,65.441151
827,67.463168
828,66.466898
829,69.789459
830,66.985259
831,66.994809
832,67.500068
833,64.521015
834,64.858231
835,69.629179
836,66.775289
837,69.399979
838,69.474146
839,70.246021
840,69.809024
841,69.027507
842,68.884919
843,67.863508
844,67.448449
845,69.71464
846,66.435528
847,69.542021
848,68.174168
849,69.776522
850,66.912893
851,68.630115
852,67.187705
853,67.140223
854,65.530367
855,64.335765
856,66.584208
857,67.945398
858,66.231626
859,64.588684
860,64.777523
861,67.206208
862,67.967699
863,66.885078
864,67.625537
865,64.446391
866,66.877633
867,64.526527
868,65.315586
869,64.470485
870,67.078213
871,67.751497
872,67.259108
873,64.280889
874,65.436081
875,64.703644
876,65.737614
877,65.305686
878,64.840733
879,67.542965
880,65.15017
881,64.610676
882,67.311531
883,66.939813
884,66.846245
885,64.494161
886,65.880877
887,65.758779
888,65.735935
889,65.032107
890,64.469096
891,67.328674
892,67.233655
893,66.290522
894,67.089574
895,66.756898
896,66.560027
897,64.846637
898,64.238262
899,67.308957
900,65.471543
901,67.571789
902,66.583726
903,66.939301
904,67.064105
905,67.145702
906,64.264694
907,67.119982
908,65.667013
909,65.814507
910,64.605757
911,67.340497
912,67.436347
913,66.563791
914,65.111809
915,64.687006
916,67.625129
917,64.935585
918,65.472621
919,65.725168
920,66.431365
921,66.978418
922,67.590538
923,67.702568
924,67.489859
925,67.991632
926,65.875725
927,66.128343
928,67.358182
929,64.13141
930,64.978978
931,64.784573
932,67.93345
933,66.447198
934,67.100934
935,70.319899
936,68.7967
937,70.191121
938,68.733319
939,70.242805
940,68.36047
941,69.887017
942,67.98917
943,69.420524
944,67.64496
945,67.650163
946,70.693988
947,69.011675
948,68.50059
949,68.486051
950,67.844842
951,69.973473
952,67.308064
953,66.067167
954,64.235181
955,66.659119
956,65.026336
957,67.220732
958,65.040954
959,65.005074
960,64.78637
961,66.672301
962,65.132317
963,64.790662
964,70.051644
965,68.335035
966,67.011015
967,66.920598
968,66.740625
969,68.148856
970,68.962203
971,67.567018
972,64.064759
973,67.38146
974,66.689143
975,66.57758
976,64.725103
977,65.101728
978,66.777366
979,66.511634
980,66.78991
981,65.519174
982,65.309962
983,65.432033
984,66.243415
985,70.906585
986,69.947642
987,69.790259
988,70.908124
989,70.815826
990,68.023366
991,68.68731
992,69.427121
993,70.678194
994,71.95566
995,69.488547
996,64.019196
997,66.629516
998,65.078405
999,64.200982
1000,66.899002
1001,67.609416
1002,66.05983
1003,65.408906
1004,66.375571
1005,66.65582
1006,66.339918
1007,65.55671
1008,64.49467
1009,66.251725
1010,67.225802
1011,66.882662
1012,64.870744
1013,65.782464
1014,67.924788
1015,66.727402
1016,65.60577
1017,65.440231
1018,64.987466
1019,65.602391
1020,67.946865
1021,66.403666
1022,64.728622
1023,64.564574
1024,67.825493
1025,66.095996
1026,66.845553
1027,66.960458
1028,67.736593
1029,65.378436
1030,64.359923
1031,65.271256
1032,66.43082
1033,67.015274
1034,65.227554
1035,66.53944
1036,65.696879
1037,65.544206
1038,67.835313
1039,67.693498
1040,65.344157
1041,66.968002
1042,64.959707
1043,64.190124
1044,65.38958
1045,67.640676
1046,65.660886
1047,64.874376
1048,66.64613
1049,66.053207
1050,65.109259
1051,66.368339
1052,67.052058
1053,64.350069
1054,67.746505
1055,67.913348
1056,67.584473
1057,67.349743
1058,64.105965
1059,64.408724
1060,66.516183
1061,66.230308
1062,65.753314
1063,64.078687
1064,66.601048
1065,65.443493
1066,65.580049
1067,65.076678
1068,66.047069
1069,67.969515
1070,66.187869
1071,64.823945
1072,64.637513
1073,67.849004
1074,67.0152
1075,66.83367
1076,64.7303
1077,65.844541
1078,65.730908
1079,66.938143
1080,67.894133
1081,65.705405
1082,66.760075
1083,64.967951
1084,64.829302
1085,64.733966
1086,64.414083
1087,66.180748
1088,65.787217
1089,66.007023
1090,67.831271
1091,67.882103
1092,66.911095
1093,67.07894
1094,64.205088
1095,64.433882
1096,67.437985
1097,66.121048
1098,66.406475
1099,66.193995
1100,64.906887
1101,64.63642
1102,67.828836
1103,67.263074
1104,67.286916
1105,64.03655
1106,68.407035
1107,68.732127
1108,67.455271
1109,70.68562
1110,70.393072
1111,71.044312
1112,67.467405
1113,70.885702
1114,68.747431
1115,67.637584
1116,71.235457
1117,67.957511
1118,67.869265
1119,71.234097
1120,68.785513
1121,71.425007
1122,69.306823
1123,69.661168
1124,67.85958
1125,69.907402
1126,69.096182
1127,69.572384
1128,70.252945
1129,69.954296
1130,67.365961
1131,70.227858
1132,70.068486
1133,67.891273
1134,70.385047
1135,65.623499
1136,65.132544
1137,64.12946
1138,67.781584
1139,64.659508
1140,64.806848
1141,66.52969
1142,67.14652
1143,65.917948
1144,63.974699
1145,63.690126
1146,69.500772
1147,63.13658
1148,66.354682
1149,63.999861
1150,68.437987
1151,70.427062
1152,70.814113
1153,70.503202
1154,68.343811
1155,68.541009
1156,70.194977
1157,63.348796
1158,64.604313
1159,68.020877
1160,63.889154
1161,65.449049
1162,62.440094
1163,61.735824
1164,65.607531
1165,69.80293
1166,65.181806
1167,69.233494
1168,67.593981
1169,66.0286
1170,68.248251
1171,70.352901
1172,70.773051
1173,63.082305
1174,67.24991
1175,68.559019
1176,67.739929
1177,64.352581
1178,70.093448
1179,68.889051
1180,62.556455
1181,61.512888
1182,67.282922
1183,63.126838
1184,63.515772
1185,68.830145
1186,61.102067
1187,63.427542
1188,61.023273
1189,62.034102
1190,70.627221
1191,68.851524
1192,70.012248
1193,62.514016
1194,64.353318
1195,68.229536
1196,68.575721
1197,63.579834
1198,65.527693
1199,69.690938
1200,72.614638
1201,68.586155
1202,63.8116
1203,67.133668
1204,71.600582
1205,63.595509
1206,70.137259
1207,64.527685
1208,67.532206
1209,68.228397
1210,68.640146
1211,64.043795
1212,69.852487
1213,65.752681
1214,63.481516
1215,64.196504
1216,65.870065
1217,62.115259
1218,63.203682
1219,68.596526
1220,64.459546
1221,68.34419
1222,62.526266
1223,66.110429
1224,62.113592
1225,66.409614
1226,66.368133
1227,70.791777
1228,69.10602
1229,63.712974
1230,70.926528
1231,64.456278
1232,66.191452
1233,66.575914
1234,66.963674
1235,69.333999
1236,63.89867
1237,64.576545
1238,66.12123
1239,64.058939
1240,66.899865
1241,65.512503
1242,70.253999
1243,70.631284
1244,68.219543
1245,63.037195
1246,62.867494
1247,66.380305
1248,64.530053
1249,61.2373
1250,70.078229
1251,64.356049
1252,63.512142
1253,67.919742
1254,63.161355
1255,67.456229
1256,66.605698
1257,69.748699
1258,61.981931
1259,68.190571
1260,69.712514
1261,61.366294
1262,66.130764
1263,70.589007
1264,65.129389
1265,66.738874
1266,64.788882
1267,66.281597
1268,66.058502
1269,65.28114
1270,67.776006
1271,64.749584
1272,64.909648
1273,64.988081
1274,65.700629
1275,66.663029
1276,64.431685
1277,64.792873
1278,65.726355
1279,65.584314
1280,66.855673
1281,65.879636
1282,66.40809
1283,64.264829
1284,66.373201
1285,66.803881
1286,64.071924
1287,64.100709
1288,67.530336
1289,67.610419
1290,66.044646
1291,66.539469
1292,66.289075
1293,65.876489
1294,65.246962
1295,67.472388
1296,69.899255
1297,69.468434
1298,69.480563
1299,70.774513
1300,68.612807
1301,71.182822
1302,69.1668
1303,70.128729
1304,68.465481
1305,70.259611
1306,71.303032
1307,68.319751
1308,70.488752
1309,65.350372
1310,66.761137
1311,66.799099
1312,67.040476
1313,64.770785
1314,66.932656
1315,67.366749
1316,66.369318
1317,64.1524
1318,64.151668
1319,64.406014
1320,64.430656
1321,67.041506
1322,64.044456
1323,65.370313
1324,67.745414
1325,64.779667
1326,67.608846
1327,67.838135
1328,64.408371
1329,65.392645
1330,64.192278
1331,66.063888
1332,67.35194
1333,64.582407
1334,66.433223
1335,66.908749
1336,66.355431
1337,66.111224
1338,67.240222
1339,66.502592
1340,65.070171
1341,67.077725
1342,66.402947
1343,64.279794
1344,65.446279
1345,65.323374
1346,67.896766
1347,66.651697
1348,67.726978
1349,64.950397
1350,64.583214
1351,66.103675
1352,64.707001
1353,65.631204
1354,64.222806
1355,67.568634
1356,65.891071
1357,65.168527
1358,66.218629
1359,64.012612
1360,67.657782
1361,64.75666
1362,66.209829
1363,64.986833
1364,65.379441
1365,66.030385
1366,65.947487
1367,65.891498
1368,66.370415
1369,67.497259
1370,65.992534
1371,67.731893
1372,65.142962
1373,65.073271
1374,67.568807
1375,66.854898
1376,64.318702
1377,66.367449
1378,66.421982
1379,67.670451
1380,68.451245
1381,66.496068
1382,69.543228
1383,68.862225
1384,70.029472
1385,68.370078
1386,66.503961
1387,67.013471
1388,68.741564
1389,66.564335
1390,66.464212
1391,67.381303
1392,65.904279
1393,65.983738
1394,67.338213
1395,65.675851
1396,64.618002
1397,66.915614
1398,64.761169
1399,64.697277
1400,64.917735
1401,64.231626
1402,65.039737
1403,66.409894
1404,67.93085
1405,66.574457
1406,70.260252
1407,70.006768
1408,66.6489
1409,69.40149
1410,68.771669
1411,67.77304
1412,67.888577
1413,66.982935
1414,65.330071
1415,64.282013
1416,64.603098
1417,65.790982
1418,66.159216
1419,64.503199
1420,67.615813
1421,65.114915
1422,65.516021
1423,66.166085
1424,66.372808
1425,65.415249
1426,69.264623
1427,70.578171
1428,70.675766
1429,68.030345
1430,68.700556
1431,66.778678
1432,67.348005
1433,64.912092
1434,66.5473
1435,66.861364
1436,67.697634
1437,65.972973
1438,66.184778
1439,67.120389
1440,64.597865
1441,64.732136
1442,64.971621
1443,66.584418
1444,64.535856
1445,65.178873
1446,64.15889
1447,67.60841
1448,65.111265
1449,64.635489
1450,66.757936
1451,64.471263
1452,67.974556
1453,67.343607
1454,66.116338
1455,65.64383
1456,66.842085
1457,67.128054
1458,64.428968
1459,65.266669
1460,64.050276
1461,67.936797
1462,64.586483
1463,64.305442
1464,64.016902
1465,64.807581
1466,65.681822
1467,64.079405
1468,66.735557
1469,67.751342
1470,67.125426
1471,65.321398
1472,65.579308
1473,65.19114
1474,66.572472
1475,66.188212
1476,64.050424
1477,66.758625
1478,65.422094
1479,66.439263
1480,65.90488
1481,67.891313
1482,66.005945
1483,67.316847
1484,64.694697
1485,64.032403
1486,66.18001
1487,65.533356
1488,64.822186
1489,70.750921
1490,66.577627
1491,67.717365
1492,70.176238
1493,69.769656
1494,61.774169
1495,63.163549
1496,61.17808
1497,63.748956
1498,62.674925
1499,67.329899
1500,70.988412
1501,68.199599
1502,68.637813
1503,73.636532
1504,72.904736
1505,71.576119
1506,64.103832
1507,64.990101
1508,66.439304
1509,68.289688
1510,71.668904
1511,67.128061
1512,71.800757
1513,65.554219
1514,66.926246
1515,66.189757
1516,69.344756
1517,61.131191
1518,65.347403
1519,65.604301
1520,61.563833
1521,70.383947
1522,61.771003
1523,63.488729
1524,65.558135
1525,61.87954
1526,61.120443
1527,70.89358
1528,67.364873
1529,68.580251
1530,61.52038
1531,61.075995
1532,61.68387
1533,68.403752
1534,61.649116
1535,61.668495
1536,67.347785
1537,62.926277
1538,70.262205
1539,69.067063
1540,68.173222
1541,68.40368
1542,62.143794
1543,68.466303
1544,67.982236
1545,65.170795
1546,66.499746
1547,66.33547
1548,61.897536
1549,68.359563
1550,61.904911
1551,69.354853
1552,65.24574
1553,62.096725
1554,69.897085
1555,66.221071
1556,66.442826
1557,66.804678
1558,61.724174
1559,67.45484
1560,70.323202
1561,61.423041
1562,63.144594
1563,64.124091
1564,67.707658
1565,64.395427
1566,68.295437
1567,66.656639
1568,67.606577
1569,65.092243
1570,66.019328
1571,65.865004
1572,69.815005
1573,68.392248
1574,66.350222
1575,69.736914
1576,68.991742
1577,65.138926
1578,66.674978
1579,69.852683
1580,65.026965
1581,70.163516
1582,68.752015
1583,63.772469
1584,67.401272
1585,66.417796
1586,69.987306
1587,73.220832
1588,67.300275
1589,73.830096
1590,72.192298
1591,62.032466
1592,65.120268
1593,64.636042
1594,65.937138
1595,67.443411
1596,64.603838
1597,65.199053
1598,64.441675
1599,65.67531
1600,66.697763
1601,68.767944
1602,67.900894
1603,70.262841
1604,70.002254
1605,70.297781
1606,69.283064
1607,69.924552
1608,69.668215
1609,67.355092
1610,69.829298
1611,68.87271
1612,69.006901
1613,73.129247
1614,72.535298
1615,71.970092
1616,72.247029
1617,70.730897
1618,70.247478
1619,70.783896
1620,73.083719
1621,67.876543
1622,66.915534
1623,72.241718
1624,71.541846
1625,69.821294
1626,71.611485
1627,71.42235
1628,69.700556
1629,67.230968
1630,69.18222
1631,67.43473
1632,68.213802
1633,67.847471
1634,69.426303
1635,67.654599
1636,70.106437
1637,64.92921
1638,64.210179
1639,67.240497
1640,64.519162
1641,66.632686
1642,66.372491
1643,67.429353
1644,65.048143
1645,66.56207
1646,66.271523
1647,65.028959
1648,66.093019
1649,65.761588
1650,64.026005
1651,65.427638
1652,64.976425
1653,67.428679
1654,64.576281
1655,64.023207
1656,65.800073
1657,66.747609
1658,66.269749
1659,67.552236
1660,67.372745
1661,67.115114
1662,67.381534
1663,66.01748
1664,65.252185
1665,65.217343
1666,66.18775
1667,64.910041
1668,64.055829
1669,67.32033
1670,66.885131
1671,66.398897
1672,66.603819
1673,64.642842
1674,64.798092
1675,65.232443
1676,67.748811
1677,67.40127
1678,67.121253
1679,67.555857
1680,65.352571
1681,64.709531
1682,65.21235
1683,64.713355
1684,64.371229
1685,65.742579
1686,64.771063
1687,67.28372
1688,66.27421
1689,64.709169
1690,66.717846
1691,67.944263
1692,64.951205
1693,67.39705
1694,65.601856
1695,65.805841
1696,66.390236
1697,67.477351
1698,66.189136
1699,65.915079
1700,66.701852
1701,67.065917
1702,65.024363
1703,64.549743
1704,64.881467
1705,66.843855
1706,67.561666
1707,66.049111
1708,67.997392
1709,65.446855
1710,64.074576
1711,67.82757
1712,66.394656
1713,64.154243
1714,64.819492
1715,64.113414
1716,65.575635
1717,66.980383
1718,67.880941
1719,64.705398
1720,65.786598
1721,66.994306
1722,67.658719
1723,64.960431
1724,66.695397
1725,64.852364
1726,65.728818
1727,65.241608
1728,64.295934
1729,65.446979
1730,67.776957
1731,65.966712
1732,67.40401
1733,65.246228
1734,64.104447
1735,66.583497
1736,66.121705
1737,65.270129
1738,65.259229
1739,64.909286
1740,64.094667
1741,68.081042
1742,71.932694
1743,68.941905
1744,70.545385
1745,69.937985
1746,68.613468
1747,69.486455
1748,70.477253
1749,66.148221
1750,69.258747
1751,70.767698
1752,73.947944
1753,69.889347
1754,71.488346
1755,71.533205
1756,67.972618
1757,66.202206
1758,66.728165
1759,70.243126
1760,70.807641
1761,69.705461
1762,62.596874
1763,64.301164
1764,66.438326
1765,68.795319
1766,63.929293
1767,69.317792
1768,68.379788
1769,66.429805
1770,63.188672
1771,64.721067
1772,65.367336
1773,63.969286
1774,68.048783
1775,67.930916
1776,70.712401
1777,66.959779
1778,73.540027
1779,68.510223
1780,70.720095
1781,70.583734
1782,70.575468
1783,63.168081
1784,66.485356
1785,69.297884
1786,63.509495
1787,70.617817
1788,69.423002
1789,66.357892
1790,70.703715
1791,70.435861
1792,69.716006
1793,63.484666
1794,71.64807
1795,63.936434
1796,71.787538
1797,71.736099
1798,67.089093
1799,65.195302
1800,67.81564
1801,66.17905
1802,68.739395
1803,65.805854
1804,62.498394
1805,63.966223
1806,69.26707
1807,70.753666
1808,61.848798
1809,61.155826
1810,62.830156
1811,61.774219
1812,67.831853
1813,62.921083
1814,70.391182
1815,64.59382
1816,69.782675
1817,66.279101
1818,62.611008
1819,63.764262
1820,66.964564
1821,62.161503
1822,61.309869
1823,64.994242
1824,65.152555
1825,61.00524
1826,63.842055
1827,61.262359
1828,65.027183
1829,71.898358
1830,65.686834
1831,72.935712
1832,63.957894
1833,64.55172
1834,69.312652
1835,65.755135
1836,73.098228
1837,66.789822
1838,64.908335
1839,64.531358
1840,66.899461
1841,67.606428
1842,66.657118
1843,63.23761
1844,66.354788
1845,67.714939
1846,61.171928
1847,68.388681
1848,66.20972
1849,69.134328
1850,67.113696
1851,69.185857
1852,66.780303
1853,62.845064
1854,63.13709
1855,61.489629
1856,70.958929
1857,66.095468
1858,64.939118
1859,65.403364
1860,64.633254
1861,70.773279
1862,66.328325
1863,64.302707
1864,65.088849
1865,64.960169
1866,64.979067
