Data Sets simulated by the Matlab function dataSetsGenerator,,
Time (s),NoLatchCurrent (mA),LatchCurrent (mA)
208,66.84081,66.84081
209,65.67274,65.67274
210,64.27873,64.27873
211,66.94073,66.94073
212,64.84433,64.84433
213,64.79883,64.79883
214,67.6349,67.6349
215,65.98145,65.98145
216,66.46964,66.46964
217,66.67981,66.67981
218,67.01719,67.01719
219,67.34317,67.34317
220,67.16637,67.16637
221,65.5001,65.5001
222,67.65382,67.65382
223,65.31141,65.31141
224,65.20613,65.20613
225,67.19035,67.19035
226,66.95405,66.95405
227,65.5819,65.5819
228,67.27021,67.27021
229,68.25005,68.25005
230,70.26612,70.26612
231,69.74659,69.74659
232,70.01924,70.01924
233,71.41331,71.41331
234,72.22806,72.22806
235,70.54811,70.54811
236,70.10681,70.10681
237,72.63566,72.63566
238,70.88777,70.88777
239,72.75966,72.75966
240,71.51674,71.51674
241,70.15905,70.15905
242,70.09651,70.09651
243,69.16219,69.16219
244,69.70692,69.70692
245,69.14749,69.14749
246,70.192,70.192
247,70.31698,70.31698
248,68.4467,68.4467
249,71.00103,71.00103
250,68.62514,68.62514
251,68.45448,68.45448
252,70.13802,70.13802
253,65.92194,65.92194
254,66.18697,66.18697
255,66.93213,66.93213
256,66.64891,66.64891
257,67.30994,67.30994
258,64.45931,64.45931
259,67.63598,67.63598
260,64.88808,64.88808
261,66.38926,66.38926
262,64.83403,64.83403
263,64.48702,64.48702
264,66.80238,66.80238
265,66.99736,66.99736
266,64.91537,64.91537
267,65.98004,65.98004
268,67.15824,67.15824
269,66.4436,66.4436
270,66.98185,66.98185
271,67.22225,67.22225
272,67.91542,67.91542
273,67.66969,67.66969
274,67.45391,67.45391
275,69.19683,69.19683
276,70.48942,70.48942
277,71.09023,71.09023
278,68.85681,68.85681
279,69.90822,69.90822
280,69.72252,69.72252
281,68.13685,68.13685
282,67.87278,67.87278
283,64.92719,64.92719
284,65.69431,65.69431
285,65.52699,65.52699
286,67.09813,67.09813
287,67.85802,67.85802
288,66.5421,66.5421
289,67.67685,67.67685
290,70.94858,70.94858
291,70.1127,70.1127
292,70.40121,70.40121
293,68.89319,68.89319
294,70.53273,70.53273
295,67.65302,67.65302
296,73.9559,73.9559
297,74.33672,74.33672
298,73.18762,73.18762
299,68.88846,68.88846
300,69.96906,69.96906
301,70.7183,70.7183
302,67.97092,67.97092
303,70.52325,70.52325
304,69.88623,69.88623
305,70.29119,70.29119
306,70.83788,70.83788
307,68.61448,68.61448
308,67.75894,67.75894
309,70.85737,70.85737
310,70.99268,70.99268
311,69.86253,69.86253
312,68.95174,68.95174
313,66.89715,66.89715
314,65.81937,65.81937
315,70.38685,70.38685
316,68.55215,68.55215
317,70.74761,70.74761
318,68.7539,68.7539
319,69.26577,69.26577
320,70.34434,70.34434
321,68.77406,68.77406
322,68.533,68.533
323,69.96373,69.96373
324,70.30647,70.30647
325,70.17992,70.17992
326,68.8963,68.8963
327,69.70205,69.70205
328,67.90557,67.90557
329,71.04723,71.04723
330,68.28883,68.28883
331,70.22785,70.22785
332,69.73955,69.73955
333,66.51831,66.51831
334,67.64879,67.64879
335,66.76187,66.76187
336,65.72929,65.72929
337,65.90217,65.90217
338,67.17415,67.17415
339,66.75122,66.75122
340,66.12748,66.12748
341,65.92303,70.85092
342,66.44245,71.37033
343,64.89961,69.8275
344,65.26776,70.19565
345,64.87198,69.79987
346,64.45435,69.38224
347,67.92507,72.85296
348,66.64918,71.57706
349,65.17814,70.10603
350,67.68307,72.61095
351,64.57598,69.50386
352,67.18143,72.10932
353,64.80893,69.73682
354,64.92462,69.85251
355,66.5334,71.46128
356,65.86217,70.79006
357,64.0842,69.01209
358,65.89463,70.82251
359,64.03708,68.96496
360,67.56891,72.4968
361,65.83605,70.76394
362,66.77431,71.70219
363,65.50468,70.43256
364,66.39149,71.31938
365,65.30674,70.23462
366,65.54016,70.46804
367,67.55705,72.48493
368,65.01727,69.94516
369,66.3378,71.26568
370,66.85457,71.78245
371,64.00109,68.92897
372,65.97162,65.97162
373,66.06529,66.06529
374,66.76271,66.76271
375,66.63597,66.63597
376,65.21333,65.21333
377,65.32475,65.32475
378,66.59339,66.59339
379,66.34113,66.34113
380,64.33611,64.33611
381,64.25407,64.25407
382,66.23326,66.23326
383,66.44845,66.44845
384,67.41294,67.41294
385,64.01985,64.01985
386,64.27216,64.27216
387,64.63466,64.63466
388,66.71266,66.71266
389,64.32031,64.32031
390,64.44944,64.44944
391,66.06557,66.06557
392,67.76933,67.76933
393,64.66897,64.66897
394,66.65947,66.65947
395,66.89483,66.89483
396,65.50818,65.50818
397,65.42968,65.42968
398,64.65181,64.65181
399,69.93099,69.93099
400,68.59208,68.59208
401,68.275,68.275
402,69.61398,69.61398
403,70.10732,70.10732
404,68.2094,68.2094
405,67.9695,67.9695
406,66.72421,66.72421
407,66.97967,66.97967
408,69.20283,69.20283
409,70.09221,70.09221
410,67.14067,67.14067
411,66.92889,66.92889
412,64.20598,64.20598
413,66.32974,66.32974
414,66.81964,66.81964
415,66.39116,66.39116
416,66.8904,66.8904
417,64.38576,64.38576
418,67.21537,67.21537
419,64.69954,64.69954
420,65.70239,65.70239
421,67.53793,67.53793
422,64.22859,64.22859
423,66.01251,66.01251
424,66.34761,66.34761
425,65.88947,65.88947
426,64.44722,64.44722
427,66.47769,66.47769
428,64.68035,64.68035
429,65.61834,65.61834
430,64.30848,64.30848
431,66.67702,66.67702
432,67.94278,67.94278
433,65.13661,65.13661
434,67.46767,67.46767
435,67.18221,67.18221
436,64.86777,64.86777
437,67.91876,67.91876
438,64.3863,64.3863
439,67.86162,67.86162
440,66.95371,66.95371
441,66.27495,66.27495
442,67.54147,72.55604
443,68.16441,73.17898
444,68.90678,73.92134
445,69.66233,74.67689
446,68.3575,73.37206
447,69.48621,74.50077
448,71.66087,76.67544
449,68.12982,73.14438
450,70.94446,75.95902
451,68.1907,73.20526
452,74.01309,79.02765
453,66.6841,71.69866
454,73.45614,78.4707
455,67.10718,72.12174
456,72.10753,77.1221
457,69.29851,74.31307
458,69.60547,74.62003
459,66.66119,71.67576
460,65.48388,70.49844
461,70.90319,75.91776
462,65.9211,70.93566
463,63.7351,68.74966
464,66.20705,71.22161
465,61.83279,66.84735
466,70.88736,75.90192
467,63.88733,68.90189
468,68.78433,73.79889
469,69.75572,74.77028
470,70.5354,75.54996
471,67.06436,72.07893
472,66.65872,66.65872
473,63.22702,63.22702
474,65.00157,65.00157
475,62.95102,62.95102
476,61.02663,61.02663
477,69.81375,69.81375
478,68.50371,68.50371
479,69.43871,69.43871
480,64.50779,64.50779
481,63.7472,63.7472
482,68.5853,68.5853
483,61.36548,61.36548
484,61.04265,61.04265
485,69.89794,69.89794
486,67.36933,67.36933
487,69.51788,69.51788
488,63.95724,63.95724
489,64.72215,64.72215
490,68.66973,68.66973
491,67.58812,67.58812
492,63.14848,63.14848
493,68.94818,68.94818
494,66.37133,66.37133
495,69.21701,69.21701
496,70.92525,70.92525
497,62.50348,62.50348
498,63.05968,63.05968
499,68.48474,68.48474
500,64.41554,64.41554
501,61.91287,61.91287
502,66.31709,66.31709
503,61.37711,61.37711
504,68.78963,68.78963
505,62.50706,62.50706
506,62.87624,62.87624
507,65.64455,65.64455
508,70.07383,70.07383
509,65.33179,65.33179
510,62.09331,62.09331
511,63.31371,63.31371
512,64.16177,64.16177
513,62.39149,62.39149
514,63.11954,63.11954
515,69.13959,69.13959
516,66.04875,66.04875
517,68.25988,68.25988
518,63.83835,63.83835
519,61.8733,61.8733
520,68.03699,68.03699
521,65.44231,65.44231
522,69.18235,69.18235
523,63.43305,63.43305
524,68.64986,68.64986
525,63.94192,63.94192
526,68.62256,68.62256
527,69.13805,69.13805
528,68.08311,68.08311
529,68.15827,68.15827
530,73.81567,73.81567
531,72.96501,72.96501
532,67.53219,67.53219
533,67.52032,67.52032
534,68.19861,68.19861
535,68.54767,68.54767
536,72.02273,72.02273
537,74.13697,74.13697
538,73.6861,73.6861
539,76.16616,76.16616
540,73.47135,73.47135
541,69.29422,69.29422
542,73.7545,73.7545
543,68.40997,68.40997
544,64.77549,64.77549
545,72.6666,72.6666
546,73.074,73.074
547,64.92658,64.92658
548,63.08224,63.08224
549,61.18069,61.18069
550,64.74196,64.74196
551,64.08796,64.08796
552,66.0042,66.0042
553,66.66979,66.66979
554,66.96775,66.96775
555,66.94066,66.94066
556,65.7294,65.7294
557,65.96112,65.96112
558,67.8746,67.8746
559,65.6042,65.6042
560,65.74642,65.74642
561,64.32241,64.32241
562,66.66796,66.66796
563,67.53222,67.53222
564,66.94839,66.94839
565,64.39542,64.39542
566,64.22405,69.02595
567,66.78234,71.58423
568,66.10974,70.91163
569,65.08771,69.8896
570,66.26043,71.06233
571,66.19744,70.99934
572,66.15914,70.96104
573,66.65638,71.45827
574,64.78389,69.58578
575,66.78509,71.58698
576,67.1852,71.9871
577,65.76306,70.56495
578,66.55189,71.35378
579,67.83416,72.63605
580,65.09861,69.9005
581,66.29739,71.09928
582,62.51735,67.31925
583,66.69262,71.49451
584,70.8449,75.6468
585,64.92019,69.72208
586,69.74514,74.54703
587,66.51524,71.31713
588,66.15508,70.95697
589,67.80074,72.60263
590,61.98417,66.78606
591,63.74228,68.54417
592,63.01823,67.76018
593,68.32843,73.07038
594,65.10224,69.84419
595,67.66017,72.40212
596,66.13157,70.87353
597,70.31246,75.05441
598,67.79655,72.53851
599,66.86839,71.61034
600,64.21515,68.95711
601,70.55605,75.29801
602,64.83221,69.57417
603,69.22761,73.96957
604,63.15491,67.89686
605,70.05393,74.79588
606,70.62766,75.36961
607,67.61521,72.35716
608,69.5127,74.25465
609,62.34992,67.09187
610,64.12369,68.86564
611,70.5204,75.26235
612,62.34203,67.08398
613,70.99841,75.74036
614,61.88333,66.62528
615,69.14733,73.88929
616,62.46272,67.20467
617,68.0485,72.79045
618,63.67695,68.4189
619,65.05439,69.79635
620,67.80208,72.54403
621,61.92595,66.6679
622,70.06439,74.80634
623,62.87367,67.61563
624,65.25166,69.99362
625,63.2907,68.03265
626,61.46312,66.20507
627,69.73032,74.47227
628,65.45319,70.19514
629,65.09256,69.83452
630,70.1662,70.1662
631,62.93944,62.93944
632,68.12677,68.12677
633,68.72089,68.72089
634,63.63333,63.63333
635,61.71511,61.71511
636,70.74532,70.74532
637,68.69967,68.69967
638,67.47748,67.47748
639,62.53059,62.53059
640,69.71873,69.71873
641,65.16757,65.16757
642,70.10757,70.10757
643,66.37188,66.37188
644,61.25484,61.25484
645,64.44154,64.44154
646,63.1789,63.1789
647,67.86755,67.86755
648,61.45259,61.45259
649,66.91322,66.91322
650,62.43455,62.43455
651,68.78529,68.78529
652,65.28528,65.28528
653,66.01259,66.01259
654,73.76478,73.76478
655,71.97194,71.97194
656,70.04351,70.04351
657,74.15645,74.15645
658,70.76954,70.76954
659,66.78331,66.78331
660,65.8628,65.8628
661,72.91498,72.91498
662,68.03934,68.03934
663,70.29328,70.29328
664,62.31205,62.31205
665,62.36551,62.36551
666,66.71319,66.71319
667,61.13197,61.13197
668,61.94301,61.94301
669,70.38337,70.38337
670,62.85825,62.85825
671,70.98175,70.98175
672,69.56773,69.56773
673,62.07728,62.07728
674,65.63051,65.63051
675,62.90259,62.90259
676,63.28657,63.28657
677,69.93534,69.93534
678,67.37962,67.37962
679,61.56285,61.56285
680,62.28647,62.28647
681,65.43116,65.43116
682,67.65092,67.65092
683,68.5095,68.5095
684,71.36725,71.36725
685,65.18602,65.18602
686,68.79595,68.79595
687,67.9723,67.9723
688,73.93306,73.93306
689,67.98835,67.98835
690,70.129,70.129
691,65.98235,65.98235
692,67.73592,67.73592
693,64.7826,64.7826
694,65.85349,65.85349
695,72.16312,72.16312
696,66.12006,66.12006
697,64.90033,64.90033
698,72.17686,72.17686
699,70.38847,70.38847
700,65.1071,65.1071
701,62.67249,62.67249
702,70.15754,70.15754
703,64.15483,64.15483
704,66.44102,66.44102
705,61.27508,61.27508
706,67.50472,67.50472
707,67.10525,67.10525
708,69.35855,69.35855
709,63.36789,63.36789
710,66.09513,69.88021
711,68.3305,72.11558
712,69.21385,72.99893
713,69.56762,73.3527
714,63.73719,67.52227
715,65.39617,69.18125
716,69.95352,73.7386
717,61.4214,65.20648
718,63.81435,67.59942
719,61.87792,65.66299
720,67.51995,71.30503
721,66.02144,69.80652
722,67.17951,70.96459
723,70.64469,74.42977
724,66.73319,70.51827
725,65.12429,68.90937
726,66.08062,69.8657
727,66.04677,69.83185
728,67.65754,71.44262
729,64.90221,68.68729
730,62.24901,66.03409
731,64.24755,68.03263
732,62.26058,66.04566
733,66.26735,70.05243
734,64.73282,68.5179
735,64.36726,68.15234
736,66.2598,70.04488
737,64.48107,64.48107
738,67.30533,67.30533
739,66.8006,66.8006
740,67.64182,67.64182
741,67.38036,67.38036
742,67.88391,67.88391
743,65.07995,65.07995
744,65.75555,65.75555
745,67.91028,67.91028
746,64.74024,64.74024
747,64.02396,64.02396
748,65.44918,65.44918
749,65.37423,65.37423
750,67.1309,67.1309
751,67.82685,67.82685
752,66.08594,66.08594
753,67.01212,67.01212
754,65.04675,65.04675
755,64.38925,64.38925
756,65.49716,65.49716
757,67.54677,67.54677
758,64.08626,64.08626
759,64.00223,64.00223
760,65.93909,65.93909
761,64.15248,64.15248
762,64.61583,64.61583
763,65.96428,65.96428
764,67.47681,67.47681
765,66.16422,66.16422
766,64.66595,64.66595
767,66.29343,66.29343
768,65.65942,65.65942
769,65.64933,65.64933
770,67.95457,67.95457
771,66.41986,66.41986
772,64.06389,64.06389
773,65.33339,65.33339
774,65.81782,65.81782
775,67.65475,67.65475
776,65.77042,65.77042
777,65.43396,65.43396
778,64.99374,64.99374
779,65.20282,65.20282
780,66.68171,66.68171
781,65.48164,65.48164
782,65.58675,65.58675
783,67.32067,67.32067
784,67.68417,67.68417
785,66.17337,66.17337
786,65.67575,65.67575
787,67.94978,67.94978
788,67.81156,67.81156
789,64.18717,64.18717
790,66.9961,66.9961
791,66.22856,66.22856
792,65.88036,65.88036
793,65.08865,65.08865
794,64.24145,64.24145
795,65.95411,65.95411
796,67.35313,67.35313
797,65.94431,65.94431
798,67.99358,67.99358
799,64.06818,64.06818
800,64.94508,64.94508
801,69.36746,69.36746
802,69.12641,69.12641
803,70.35697,70.35697
804,70.5752,70.5752
805,69.41487,69.41487
806,68.96267,68.96267
807,69.27758,69.27758
808,69.12713,69.12713
809,67.49819,67.49819
810,68.27555,68.27555
811,70.02558,70.02558
812,68.96182,68.96182
813,67.38963,67.38963
814,69.89249,69.89249
815,69.75392,69.75392
816,66.94663,66.94663
817,70.49155,70.49155
818,70.37117,70.37117
819,64.67854,64.67854
820,65.88286,65.88286
821,67.73635,67.73635
822,66.64689,66.64689
823,64.72534,64.72534
824,64.75524,64.75524
825,67.51655,67.51655
826,65.95442,65.95442
827,67.08399,67.08399
828,64.03693,64.03693
829,66.04953,66.04953
830,67.33762,67.33762
831,64.42238,64.42238
832,64.62941,64.62941
833,66.56208,66.56208
834,67.3097,67.3097
835,64.50639,64.50639
836,66.52452,66.52452
837,66.35455,66.35455
838,67.24778,67.24778
839,66.01372,66.01372
840,66.13326,66.13326
841,66.06666,66.06666
842,67.73725,67.73725
843,67.05365,67.05365
844,65.9157,65.9157
845,67.23293,67.23293
846,66.53453,66.53453
847,67.22598,67.22598
848,65.58293,65.58293
849,64.6153,64.6153
850,67.28566,67.28566
851,67.15462,67.15462
852,67.87948,67.87948
853,64.0694,64.0694
854,65.89384,65.89384
855,67.69444,67.69444
856,65.67283,65.67283
857,67.48374,67.48374
858,67.50612,67.50612
859,67.58021,67.58021
860,65.03068,65.03068
861,67.79852,67.79852
862,66.74666,66.74666
863,69.93484,69.93484
864,69.664,69.664
865,66.54204,66.54204
866,68.50372,68.50372
867,66.53903,66.53903
868,69.85173,69.85173
869,67.47905,67.47905
870,69.88182,69.88182
871,70.44993,70.44993
872,67.27014,67.27014
873,66.68561,66.68561
874,68.57442,68.57442
875,70.1108,70.1108
876,69.06366,69.06366
877,64.74782,64.74782
878,65.03196,65.03196
879,66.24543,66.24543
880,64.17501,64.17501
881,66.27415,66.27415
882,66.3225,66.3225
883,65.44754,65.44754
884,66.82942,66.82942
885,67.81677,67.81677
886,66.87777,66.87777
887,65.10642,65.10642
888,67.80664,67.80664
889,65.98855,65.98855
890,65.82781,65.82781
891,67.16377,67.16377
892,64.86334,64.86334
893,65.52207,65.52207
894,68.46702,68.46702
895,69.72648,69.72648
896,68.32678,68.32678
897,66.55939,66.55939
898,67.95026,67.95026
899,70.06501,70.06501
900,69.88638,69.88638
901,71.93964,71.93964
902,71.17832,71.17832
903,68.66709,68.66709
904,69.83705,69.83705
905,71.0638,71.0638
906,71.46112,71.46112
907,68.91497,68.91497
908,71.55267,71.55267
909,67.07521,67.07521
910,66.10215,66.10215
911,67.47868,67.47868
912,64.80327,64.80327
913,64.41986,64.41986
914,67.60681,67.60681
915,65.37079,65.37079
916,64.25567,64.25567
917,65.06675,65.06675
918,65.01403,65.01403
919,67.5099,67.5099
920,67.45088,67.45088
921,66.57869,66.57869
922,69.59912,69.59912
923,70.32684,70.32684
924,70.88783,70.88783
925,68.46522,68.46522
926,67.58198,67.58198
927,70.5036,70.5036
928,71.35002,71.35002
929,69.54816,69.54816
930,69.61297,69.61297
931,70.54515,70.54515
932,67.85403,67.85403
933,71.27291,71.27291
934,69.29242,69.29242
935,70.29743,70.29743
936,69.39936,69.39936
937,71.05072,71.05072
938,68.27565,68.27565
939,70.16336,70.16336
940,68.40898,68.40898
941,68.14996,68.14996
942,64.44283,64.44283
943,64.35196,64.35196
944,67.98298,67.98298
945,64.85013,64.85013
946,66.68867,66.68867
947,67.64946,67.64946
948,64.46463,64.46463
949,66.36025,66.36025
950,66.52539,66.52539
951,67.95242,67.95242
952,64.46026,64.46026
953,67.94886,67.94886
954,64.3917,64.3917
955,70.33914,70.33914
956,70.28426,70.28426
957,68.62344,68.62344
958,68.69925,68.69925
959,70.51545,70.51545
960,70.47059,70.47059
961,67.23282,67.23282
962,68.32516,68.32516
963,68.87415,68.87415
964,66.94423,66.94423
965,69.57303,69.57303
966,67.46386,67.46386
967,68.17918,68.17918
968,65.17801,65.17801
969,66.04534,66.04534
970,64.91939,64.91939
971,66.49989,66.49989
972,65.35483,65.35483
973,67.56517,67.56517
974,65.98665,65.98665
975,64.17293,64.17293
976,67.50291,67.50291
977,64.92289,64.92289
978,66.15328,66.15328
979,65.0194,65.0194
980,65.71619,65.71619
981,64.56709,64.56709
982,64.30809,64.30809
983,64.4305,64.4305
984,65.4893,65.4893
985,64.6259,64.6259
986,64.05073,64.05073
987,65.50432,65.50432
988,64.27842,64.27842
989,66.03124,66.03124
990,65.74038,65.74038
991,66.11663,66.11663
992,66.37568,66.37568
993,67.85723,67.85723
994,67.12153,67.12153
995,67.03873,67.03873
996,65.91676,65.91676
997,64.60651,64.60651
998,66.14698,66.14698
999,65.38942,65.38942
1000,64.6253,64.6253
