Data Sets simulated by the Matlab function dataSetsGenerator,
973,67.56517
974,65.98665
975,64.17293
976,67.50291
977,64.92289
978,66.15328
979,65.0194
980,65.71619
981,64.56709
982,64.30809
983,64.4305
984,65.4893
985,64.6259
986,64.05073
987,65.50432
988,64.27842
989,66.03124
990,65.74038
991,66.11663
992,66.37568
993,67.85723
994,67.12153
995,67.03873
996,65.91676
997,64.60651
998,66.14698
999,65.38942
1000,64.6253
