Data Sets simulated by the Matlab function dataSetsGenerator,
838,67.26327
839,66.59702
840,67.2481
841,67.75081
842,69.82976
843,71.0495
844,70.75468
845,69.74058
846,69.96438
847,68.26015
848,69.02994
849,70.34981
850,67.5561
851,70.4334
852,69.42493
853,70.70365
854,64.88779
855,66.52761
856,64.27762
857,64.82263
858,65.83995
859,66.31205
860,65.77552
861,67.56218
862,67.05676
863,67.65571
864,66.85103
865,64.70845
866,64.82263
867,64.9994
868,65.62153
869,66.47586
870,66.38959
871,67.04087
872,64.89134
873,67.11989
874,66.49943
875,67.3612
876,65.26507
877,65.44975
878,66.17554
879,67.3827
880,65.43699
881,67.86503
882,65.03073
883,67.25199
884,65.96526
885,64.74654
886,64.05352
887,65.51633
888,67.99879
889,67.03271
890,64.24494
891,67.42966
892,64.01315
893,64.24951
894,65.16698
895,67.16756
896,65.7029
897,64.71487
898,64.47739
899,66.52847
900,66.42004
901,66.14559
902,65.63163
903,64.63787
904,66.44542
905,65.8784
906,64.26876
907,64.31142
908,65.08972
909,66.15102
910,65.32553
911,67.56051
912,66.38439
913,64.67306
914,67.83338
915,67.03152
916,67.67356
917,67.61563
918,64.57187
919,67.92084
920,68.22594
921,68.32625
922,71.26941
923,71.11713
924,69.80602
925,67.55249
926,67.63138
927,69.06099
928,68.88445
929,70.16787
930,69.6648
931,68.12127
932,70.84808
933,70.56561
934,71.23782
935,65.05628
936,67.42003
937,66.73402
938,66.1299
939,67.42225
940,66.51994
941,65.96101
942,67.82876
943,64.21837
944,69.99734
945,70.04501
946,68.98599
947,69.5584
948,69.79199
949,71.06322
950,70.94158
951,71.11931
952,68.87558
953,68.59742
954,71.86381
955,69.56851
956,71.22966
957,64.02052
958,65.80095
959,66.7387
960,65.76277
961,65.88373
962,67.68992
963,66.50727
964,65.551
965,66.48079
966,67.6464
967,64.40587
968,65.27585
969,67.76788
970,65.14043
971,65.66008
972,65.8933
973,64.93437
974,64.66515
975,67.28924
976,67.24806
977,65.54005
978,64.31888
979,65.32985
980,68.58434
981,68.32943
982,67.9995
983,68.86628
984,68.11687
985,71.64018
986,68.83137
987,70.82506
988,68.56563
989,69.77516
990,70.48873
991,68.18803
992,69.7983
993,71.22244
994,66.54178
995,64.77049
996,67.95696
997,64.51229
998,67.66837
999,67.87092
1000,67.34768
